1965053.808	567055.133	8	5726024	320
1981080.521	551371.743	183	4210261	320
1993286.041	549030.944	202	9402524	320
1967937.335	563677.859	36	1578670	320
1968075.179	546998.422	131	2362363	320
1982021.179	561884.522	94	5210392	320
1993062.989	542873.275	235	2200030	320
1964537.068	535377.521	164	5183564	320
1989533.408	569738.875	79	4393233	320
1977352.586	571763.893	14	1848677	320
1969341.544	572907.472	4	9115444	320
1964271.341	539811.791	150	84748	320
1991525.458	545306.228	207	3311246	320
1964980.234	545221.128	129	4097837	320
1992069.191	546937.329	208	7843456	320
1975640.095	569557.874	13	4581157	320
1968712.163	534468.598	170	265368	320
1982654.136	534787.577	223	754150	320
1986096.165	541376.17	214	31306	320
1967807.683	549460.314	122	10680938	320
1985348.977	536766.175	224	4493608	320
1964472.041	547431.457	127	3056800	320
1964206.366	564801.737	8	9485208	320
1976551.503	544034.344	146	12174869	320
1973313.668	561896.714	45	6585968	320
1984595.115	533714.842	226	1921699	320
1986501.667	571849.547	66	581319	320
1982967.793	537748.366	221	6925349	320
1988689.603	548245.292	204	9023935	320
1971221.458	539574.494	158	4116201	320
1985728.745	549809.954	189	5462209	320
1970168.759	537147.881	167	3800228	320
1964411.557	562737.88	29	12118081	320
1988225.381	571617.144	74	7302283	320
1979502.282	553901.489	63	4027129	320
1993169.279	546265.144	208	10678416	320
1993169.279	546265.144	210	10678416	320
1977866.209	565784.906	24	4415678	320
1984689.029	572630.153	65	510129	320
1988411.438	547386.973	204	1774910	320
1975827.119	534803.359	181	11411527	320
1966357.446	551647.332	120	749908	320
1973871.151	558959.319	47	9930362	320
1981823.153	561745.588	87	10761051	320
1980588.234	561700.392	87	503798	320
1987409.166	538890.587	219	6624006	320
1973729.981	558025.52	59	10810196	320
1964712.798	544647.327	129	812795	320
1976911.262	554798.063	63	6284015	320
1965395.54	543316.213	148	6137644	320
1970632.25	550882.544	126	5373489	320
1979226.484	537273.554	182	13145890	320
1968996.291	544284.307	133	2373291	320
1976778.324	540889.838	177	8001002	320
1986974.695	545138.671	198	9857491	320
1970384.301	542654.513	156	2287325	320
1992433.824	572567.575	81	10463796	320
1976825.119	566026.709	24	4771943	320
1964591.547	563384.763	27	3590325	320
1991502.923	556156.019	117	12082580	320
1993725.002	544937.99	210	11860797	320
1977882.774	547422.592	144	745392	320
1977544.501	543618.699	177	6579185	320
1989049.975	571548.47	77	14499638	320
1980952.501	572148.131	64	7749065	320
1967312.51	537584.207	161	1820679	320
1982093.008	554943.472	107	6567233	320
1989327.365	544532.245	206	8708659	320
1982175.07	561831.315	96	2970442	320
1969233.935	539870.924	157	12366079	320
1992362.805	539641.707	237	3213842	320
1979236.364	565796.379	25	11436521	320
1995545.48	534487.956	246	6997189	320
1985987.578	559237.938	106	661128	320
1972870.935	566677.902	18	4974915	320
1973905.45	556902.368	60	1752958	320
1984848.687	547648.776	195	7153749	320
1974474.271	536764.361	179	2979044	320
1982538.753	536506.911	221	12487716	320
1964153.385	560475.254	34	6637194	320
1981904.327	561756.633	87	8421921	320
1981904.327	561756.633	97	8421921	320
1991534.679	540805.579	232	8026223	320
1994503.521	535276.414	246	3719299	320
1994021.128	557103.225	118	15154073	320
1995581.499	548510.335	209	12932298	320
1964072.571	535380.19	164	7668820	320
1971860.387	554602.57	44	14092328	320
1994648.478	569228.483	84	334429	320
1974987.714	546651.687	143	1560287	320
1964035.427	563465.658	26	290907	320
1973418.24	549493.484	137	2615104	320
1968765.875	559484.121	36	1010157	320
1993787.828	573126.838	81	4726465	320
1983071.116	535165.841	223	3752699	320
1982340.147	553093.017	184	3767576	320
1977646.631	572849.114	14	4254366	320
1973401.397	556715.894	59	3972600	320
1976201.233	536232.556	182	4372690	320
1977493.017	563769.444	50	6650021	320
1980059.7	534863.766	222	4540103	320
1966595.552	557535.427	38	6415085	320
1992482.241	566086.77	86	15326435	320
1995549.152	564337.98	86	9281927	320
1982689.435	551594.558	184	8764170	320
1990067.936	567650.167	85	12412025	320
1992455.077	547516.03	208	725638	320
1980914.079	566203.745	69	8067893	320
1969654.592	542667.071	153	3439591	320
1992540.496	572196.674	81	10336181	320
1965068.41	544516.313	129	7684510	320
1991491.059	540359.37	232	5924361	320
1977604.025	564061.458	24	5422338	320
1989690.262	540648.042	230	13490081	320
1981862.776	561800.75	87	7853528	320
1974680.892	555167.04	62	11597246	320
1982882.954	536713.147	221	6077682	320
1969199.657	544998.984	133	12559291	320
1967501.238	559419.136	35	12770162	320
1973611.397	550808.826	137	4209609	320
1985964.057	571881.071	66	11855962	320
1971840.971	543095.794	156	10763805	320
1970670.738	537288.27	167	10130270	320
1993775.035	546035.772	210	11290493	320
1968808.877	534399.055	170	5351229	320
1973852.633	538866.567	175	13089631	320
1964048.174	538626.303	159	6549600	320
1968744.426	546294.217	131	9363419	320
1986791.176	543039.356	214	16558564	320
1982047.917	562009.148	93	15239565	320
1970537.728	558495.435	42	211910	320
1971524.434	549444.964	126	11799305	320
1965964.869	573831.821	1	9945817	320
1992886.775	537572.879	243	5594711	320
1984963.868	536816.595	224	2897862	320
1983784.916	541562.051	212	15409163	320
1966696.777	563760.319	33	758632	320
1969679.709	546254.736	133	11920197	320
1977908.772	564708.185	25	3134351	320
1995547.101	547147.542	209	8926698	320
1991388.592	539827.026	234	9689305	320
1995701.845	543845.373	211	16596625	320
1976401.295	559865.108	56	14020296	320
1969796.926	542396.949	155	17338903	320
1979277.805	536833.51	182	12723764	320
1967707.694	572345.759	1	16678468	320
1993795.078	569491.568	83	17172866	320
1985096.37	571442.95	67	7963374	320
1966698.123	563492.434	33	4600933	320
1973132.281	536453.777	178	11497111	320
1991178.95	540472.027	232	5110273	320
1986950.081	554936.708	111	15440246	320
1989422.284	569360.089	79	8470404	320
1972481.726	552476.073	135	3575927	320
1967660.723	554300.887	40	6846283	320
1994474.951	569215.939	84	11219723	320
1980202.102	548727.042	191	10653366	320
1984045.463	551959.287	187	10578448	320
1966720.456	564417.345	8	6996209	320
1978613.63	552445.068	140	14369784	320
1991701.792	543606.046	229	11092164	320
1973052.819	539542.608	175	1399749	320
1987254.589	543941.855	198	2137685	320
1985117.661	536778.966	224	18033564	320
1995861.924	547078.291	209	7814985	320
1971024.696	536360.601	167	9633291	320
1982166.743	561869.932	96	3043909	320
1992281.519	539824.578	237	491730	320
1974342.262	558334.282	60	15002941	320
1980586.31	569247.927	64	13332952	320
1982234.946	554135.455	107	15695311	320
1984242.518	544388.394	197	12971141	320
1970969.607	554957.051	44	11901083	320
1982991.262	552133.311	184	8795499	320
1978335.794	571294.225	17	3039721	320
1966723.156	563651.963	33	17407223	320
1982210.275	562087.923	90	7630770	320
1970309.658	556662.483	42	13850309	320
1975096.235	551947.576	136	17736605	320
1967536.52	552471.074	120	8674935	320
1967244.331	539436.013	151	4637200	320
1979010.71	557459.348	63	13944394	320
1995125.284	544546.92	211	851644	320
1986131.407	556113.127	111	15849920	320
1993513.559	562387.715	116	17714463	320
1967655.744	550056.948	122	18582903	320
1984999.79	555501.924	110	18976036	320
1969326.185	556058.927	43	13015938	320
1984370.739	546546.206	195	14495812	320
1970083.694	552699.345	124	4925137	320
1967759.775	571092.811	3	3847081	320
1977320.37	572053.037	14	14111979	320
1982087.95	562039.685	93	9337469	320
1967369.495	544853.15	130	15404149	320
1968153.191	565976.669	11	12295691	320
1967432.174	536546.523	163	9305460	320
1967621.974	544846.166	130	6667024	320
1970366.055	565497.246	12	709867	320
1977195.401	544075.116	146	5307730	320
1969685.852	542664.085	153	18544464	320
1966751.215	539738.148	151	1390256	320
1993290.79	552661.58	200	3462781	320
1975553.296	534792.316	181	1525399	320
1992561.487	563296.777	116	3252715	320
1973549.446	560628.74	47	1111890	320
1995621.51	547285.385	209	3331621	320
1975062.179	561870.221	46	3581105	320
1982050.243	562066.49	93	1686378	320
1969310.347	560879.831	36	4173633	320
1971482.659	549448.309	126	5342474	320
1993209.216	546374.486	208	3731057	320
1992174.963	557343.415	118	4286534	320
1973519.499	544603.541	143	4394645	320
1982015.219	562000.67	92	5322099	320
1982155.984	561892.026	95	4247150	320
1982155.984	561892.026	96	4247150	320
1976913.717	561170.274	55	1140634	320
1990449.138	561610.353	113	1008059	320
1977083.305	571731.389	14	1350688	320
1964891.415	568640.398	8	4147336	320
1981880.797	561763.001	87	3514503	320
1986394.969	559582.747	106	6706564	320
1972313.29	539261.255	175	3298472	320
1970110.291	555995.361	44	6247198	320
1967334.022	536197.119	163	4175943	320
1994788.708	572204.233	82	3270551	320
1964141.722	546393.472	127	5850173	320
1977354.169	561679.214	52	3114424	320
1976802.455	561352.909	54	2338666	320
1995492.964	536750.297	244	4826593	320
1982044.377	561849.869	95	1468788	320
1989199.301	536917.646	239	7958147	320
1983946.051	552192.176	187	5068130	320
1990960.89	566439.864	85	6006381	320
1974871.256	535920.248	181	4481270	320
1990903.35	540060.873	231	6780618	320
1970519.507	540595.761	158	5884985	320
1982133.279	561751.53	97	4326423	320
1972926.047	536780.273	178	7030584	320
1974885.58	540573.851	176	5466781	320
1968049.742	546942.382	131	1062813	320
1973391.137	562351.277	45	1329410	320
1968944.788	550765.239	125	7163357	320
1966838.565	570833.394	3	2342763	320
1969698.885	542376.636	155	5638755	320
1969993.295	567318.14	10	8510892	320
1973865.555	536316.803	178	854808	320
1982925.998	536409.466	221	649612	320
1980592.694	548495.163	191	4601791	320
1965785.234	539809.316	150	8187053	320
1969804.422	542767.968	153	6608481	320
1967199.628	564798.435	8	8593919	320
1966538.219	536506.212	162	9582266	320
1965641.897	536328.558	159	8400201	320
1977866.522	563401.501	50	9033075	320
1969864.951	546913.469	131	9274691	320
1994920.442	540203.234	238	2278476	320
1964464.533	546241.597	129	5548751	320
1987325.967	538621.707	225	9586609	320
1976174.563	550021.438	141	8338850	320
1973086.811	562144.063	45	9596343	320
1981086.039	544770.645	193	3324115	320
1993958.584	538454.195	244	4444318	320
1967601.189	544057.231	130	9690217	320
1976925.529	561019.389	55	4376346	320
1992468.621	559308.84	116	3636811	320
1974736.028	548974.677	138	1033929	320
1982075.935	561793.459	95	9107822	320
1971700.137	552679.637	124	9643100	320
1982399.505	534589.277	223	6711459	320
1968808.293	535937.597	168	7215057	320
1982859.159	533795.746	223	8152927	320
1972902.153	539795.733	175	2533052	320
1985281.148	539473.514	215	9368972	320
1975728.331	561287.66	48	5719408	320
1986894.398	539086.858	218	6491370	320
1975240.558	549609.357	138	5400056	320
1984945.569	552828.313	187	6985119	320
1969459.191	536123.679	169	9798411	320
1989094.255	571558.179	77	3056327	320
1989821.919	561640.637	112	7639258	320
1981150.404	541754.036	212	3694414	320
1964472.567	562976.464	29	3266790	320
1986912.322	554957.393	111	10347805	320
1976579.145	544615.962	146	3407183	320
1965870.187	566267.199	8	10371340	320
1991051.604	540260.948	232	10029840	320
1968368.716	536453.997	166	10899463	320
1981895.413	549125.244	185	8010424	320
1968986.906	541331.186	155	1422023	320
1971449.609	554545.589	44	10949237	320
1967171.215	558016.225	38	12277151	320
1986944.032	539172.09	219	3746772	320
1970705.686	537598.196	167	1961053	320
1972373.501	562128.078	45	2152593	320
1990885.471	570445.91	80	12005789	320
1964109.696	562429.454	31	1844033	320
1989596.583	543262.634	228	7906770	320
1988910.665	551263.259	199	5497534	320
1966883.65	544935.732	130	9308173	320
1981730.114	564335.712	69	3348465	320
1969254.563	565555.326	11	3024435	320
1994842.818	536723.569	244	12478302	320
1991844.153	561602.256	113	12578506	320
1988629.378	570757.1	76	13378018	320
1982140.256	561875.085	95	2754015	320
1973861.949	546491.06	143	10989752	320
1974373.741	536530.363	179	5479135	320
1990264.894	542859.699	229	12460128	320
1964380.514	535380.005	164	9322758	320
1991061.595	540450.287	232	11594749	320
1977707.616	562268.247	52	12662854	320
1964204.787	562143.348	31	1439107	320
1979201.287	554707.463	63	7216143	320
1991985.433	536439.072	243	5963798	320
1966274.645	566952.003	8	7963941	320
1972941.039	566796.052	18	2720442	320
1990081.629	568979.006	85	2344844	320
1975465.587	551577.106	136	9786033	320
1990926.885	559121.539	115	7254866	320
1987428.108	536196.418	225	11106464	320
1990999.478	560747.599	115	14583755	320
1986302.511	556751.347	109	2309841	320
1964346.398	565215.608	8	819657	320
1994931.855	569210.465	84	12486335	320
1965084.331	543460.359	148	481022	320
1992993.249	552457.146	200	11771002	320
1981850.703	561812.088	87	2798670	320
1982423.489	533903.934	223	162669	320
1978507.242	566595.687	23	3388098	320
1967258.611	557682.257	38	14500553	320
1969344.71	572805.19	4	4579384	320
1989469.37	538508.442	239	14076903	320
1971582.956	562456.802	36	4335050	320
1967386.124	545664.949	130	7966247	320
1972105.26	546760.388	143	13010281	320
1967290.232	540672.224	151	13905606	320
1969497.102	533821.181	171	7254885	320
1973907.984	555108.282	62	11819942	320
1981981.287	561832.576	94	14015453	320
1992916.113	537446.291	243	1673198	320
1964397.885	550376.121	121	15105183	320
1965265.578	568830.554	8	8790285	320
1966567.124	571090.158	3	14532984	320
1977812.855	563888.249	50	1440488	320
1986142.749	545936.641	198	5849699	320
1986848.22	554904.129	111	14261659	320
1988474.709	540018.419	230	3543730	320
1964258.953	543907.75	129	2113974	320
1976791.076	561122.328	54	2261292	320
1978083.542	540015.801	177	11165888	320
1972665.189	554240.33	61	13495924	320
1987375.669	548773.983	196	13163175	320
1982284.573	560046.241	102	10860112	320
1979170.023	547724.77	145	684566	320
1990855.522	536780.321	240	5669088	320
1977976.427	563465.464	53	10003426	320
1994535.994	569172.976	84	1671261	320
1973925.913	556755.226	60	4173758	320
1995594.224	551946.41	201	11805296	320
1966002.444	544646.404	130	13390615	320
1993494.085	555015.118	118	14916124	320
1970693.375	553850.122	44	931563	320
1970693.375	553850.122	124	931563	320
1972652.289	550642.329	137	2355798	320
1972215.805	543679.351	173	6376725	320
1985302.123	542497.617	213	5141222	320
1993286.241	549306.922	202	5887164	320
1974397.598	543513.467	174	11090787	320
1965245.072	558128.724	37	7893448	320
1990811.109	546821.13	205	12285202	320
1968082.081	547850.52	131	7084832	320
1991097.382	540134.894	232	6968464	320
1977432.205	549295.629	141	13926761	320
1976859.243	561948.092	51	9980297	320
1968649.995	558340.113	41	13227327	320
1967164.252	537146.906	163	11365719	320
1994543.492	535073.841	246	10743837	320
1976508.267	556705.406	63	7822064	320
1967211.947	537625.936	161	15538389	320
1969764.907	547058.661	131	4777754	320
1967018.241	557983.712	38	4254399	320
1991623.368	546398.852	205	10981946	320
1987952.733	545760.634	206	11517138	320
1991163.386	564352.103	85	5636755	320
1987872.85	571087.055	68	3280001	320
1964102.247	559452.956	34	6010247	320
1978916.978	545208.36	147	968720	320
1973887.59	557219.438	59	1144686	320
1973887.59	557219.438	60	1144686	320
1978402.601	552386.767	140	4502177	320
1993667.182	546003.898	210	162308	320
1964337.215	547428.867	127	1579048	320
1984468.614	541972.968	213	11015254	320
1974374.47	562137.866	46	902520	320
1977414.945	548241.671	144	12818195	320
1969589.391	549373.004	125	1999658	320
1973038.618	563763.461	45	5315942	320
1993161.785	552165.624	200	9549719	320
1995893.277	546881.72	209	16193462	320
1971779.099	543192.597	156	7157956	320
1988952.46	571520.744	77	5484427	320
1983764.31	551530.721	184	16908052	320
1992889.434	548912.107	202	1393866	320
1975443.469	560369.077	48	6804111	320
1993695.183	546109.923	210	1414405	320
1982133.938	561854.355	95	3852925	320
1977092.508	551076.789	141	7925783	320
1976145.564	559923.331	56	13658747	320
1984175.782	552831.145	187	9374466	320
1994554.934	540860.114	238	9445863	320
1967193.039	557840.888	38	1584131	320
1968881.505	565571.434	11	15208829	320
1965721.137	543709.567	148	3813941	320
1988039.447	548967.554	199	15974372	320
1992949.219	571722.604	81	10768257	320
1993793.608	542410.315	235	14129805	320
1965836.889	551515.79	119	16423720	320
1973537.282	563680.164	45	6315372	320
1975094.567	551153.143	138	982277	320
1965413.161	558027.821	37	6784903	320
1964571.615	544807.596	129	523108	320
1986846.693	538925.308	218	14942774	320
1987911.296	541915.056	214	11989956	320
1987911.296	541915.056	228	11989956	320
1972963.627	547853.118	143	3565464	320
1976847.157	561618.237	51	5373972	320
1982004.115	561892.652	94	111649	320
1967076.48	537717.706	161	12813768	320
