EXECUTORS|9|15|4|1271|2625|14.79s|59.24MB|172.31.11.124:36037|app-20190708023735-0112
EXECUTORS|8|15|4|232|520|5.66s|11.43MB|172.31.12.55:43551|app-20190708023735-0112
EXECUTORS|7|15|4|80|194|3.63s|2.82MB|172.31.13.231:40901|app-20190708023735-0112
EXECUTORS|6|15|4|42|121|2.89s|1.83MB|172.31.6.192:42129|app-20190708023735-0112
EXECUTORS|5|15|4|100|254|4.25s|5.58MB|172.31.11.83:33379|app-20190708023735-0112
EXECUTORS|4|15|4|32|68|2.58s|0.75MB|172.31.5.2:44505|app-20190708023735-0112
EXECUTORS|3|15|4|31|69|2.72s|0.75MB|172.31.2.20:36531|app-20190708023735-0112
EXECUTORS|2|15|4|26|62|2.66s|0.75MB|172.31.0.141:33011|app-20190708023735-0112
EXECUTORS|14|15|4|1400|2865|143.65s|90.29MB|172.31.8.10:33225|app-20190708023735-0112
EXECUTORS|13|15|4|39|102|2.72s|1.50MB|172.31.15.67:41725|app-20190708023735-0112
EXECUTORS|12|15|4|41|117|2.83s|1.76MB|172.31.4.16:44559|app-20190708023735-0112
EXECUTORS|11|15|4|32|118|3.01s|2.25MB|172.31.0.105:35261|app-20190708023735-0112
EXECUTORS|10|15|4|35|74|2.75s|0.75MB|172.31.11.178:39057|app-20190708023735-0112
EXECUTORS|1|15|4|36|99|2.60s|1.50MB|172.31.4.160:40083|app-20190708023735-0112
EXECUTORS|0|15|4|1241|2506|14.37s|54.88MB|172.31.5.79:37691|app-20190708023735-0112
STAGES|  39|count at MF.scala:177                |15|4|2019-07-08T02:38:00.547GMT|2019-07-08T02:46:14.348GMT| 221|496424|493730142074|18392768|29071|0|0|app-20190708023735-0112
STAGES|  32|count at MF.scala:135                |15|4|2019-07-08T02:38:00.095GMT|2019-07-08T02:38:00.528GMT| 221|6001|743385180|0|0|1735910|29071|app-20190708023735-0112
STAGES|  31|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-08T02:37:59.812GMT|2019-07-08T02:38:00.088GMT| 180|747|464898099|11392216|29069|0|0|app-20190708023735-0112
STAGES|  25|aggregate at SpatialRDD.java:515     |15|4|2019-07-08T02:37:58.817GMT|2019-07-08T02:37:59.791GMT| 180|4789|2722935382|0|0|5550110|41818|app-20190708023735-0112
STAGES|  19|count at MF.scala:124                |15|4|2019-07-08T02:37:58.178GMT|2019-07-08T02:37:58.799GMT| 180|2440|1558886855|0|0|5550110|41818|app-20190708023735-0112
STAGES|  18|distinct at MF.scala:123             |15|4|2019-07-08T02:37:54.964GMT|2019-07-08T02:37:58.173GMT| 180|15720|10293675183|0|0|9509050|119663|app-20190708023735-0112
STAGES|  17|map at MF.scala:110                  |15|4|2019-07-08T02:37:53.031GMT|2019-07-08T02:37:54.941GMT| 974|11465|7200582841|39250024|902|2818721|161380|app-20190708023735-0112
STAGES|  16|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-08T02:37:51.265GMT|2019-07-08T02:37:53.012GMT|1948|5423|3660125336|8809040|70218|0|0|app-20190708023735-0112
STAGES|  13|aggregate at SpatialRDD.java:515     |15|4|2019-07-08T02:37:48.402GMT|2019-07-08T02:37:51.190GMT|1948|22143|6721828609|51936039|1948|3419448|86486|app-20190708023735-0112
STAGES|  10|count at MF.scala:98                 |15|4|2019-07-08T02:37:45.514GMT|2019-07-08T02:37:48.306GMT|1948|18454|5520124105|51499059|1948|3419448|86486|app-20190708023735-0112
STAGES|   7|count at MF.scala:84                 |15|4|2019-07-08T02:37:42.400GMT|2019-07-08T02:37:45.391GMT| 974|30397|8060062159|0|0|2919486|74072|app-20190708023735-0112
STAGES|   6|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-08T02:37:41.610GMT|2019-07-08T02:37:42.311GMT| 120|1789|890584254|7142696|30829|0|0|app-20190708023735-0112
STAGES|   5|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-08T02:37:41.584GMT|2019-07-08T02:37:42.195GMT| 120|8016|2276196046|7142696|30829|0|0|app-20190708023735-0112
STAGES|   4|count at MF.scala:68                 |15|4|2019-07-08T02:37:41.277GMT|2019-07-08T02:37:41.509GMT| 120|135|81792253|7142696|30829|0|0|app-20190708023735-0112
