EXECUTORS|9|15|4|1004|2050|12.58s|50.99MB|172.31.11.124:46083|app-20190707232700-0072
EXECUTORS|8|15|4|28|64|2.49s|0.75MB|172.31.12.55:39623|app-20190707232700-0072
EXECUTORS|7|15|4|28|116|2.74s|2.25MB|172.31.13.231:43439|app-20190707232700-0072
EXECUTORS|6|15|4|890|1862|11.70s|41.53MB|172.31.6.192:43529|app-20190707232700-0072
EXECUTORS|5|15|4|41|115|2.78s|1.64MB|172.31.11.83:37645|app-20190707232700-0072
EXECUTORS|4|15|4|33|113|2.84s|1.95MB|172.31.5.2:45995|app-20190707232700-0072
EXECUTORS|3|15|4|37|98|2.74s|1.50MB|172.31.2.20:36655|app-20190707232700-0072
EXECUTORS|2|15|4|32|68|2.58s|0.75MB|172.31.0.141:45997|app-20190707232700-0072
EXECUTORS|14|15|4|132|316|4.58s|5.23MB|172.31.8.10:42833|app-20190707232700-0072
EXECUTORS|13|15|4|1100|2293|146.77s|83.92MB|172.31.15.67:32953|app-20190707232700-0072
EXECUTORS|12|15|4|37|100|2.56s|1.50MB|172.31.4.16:46717|app-20190707232700-0072
EXECUTORS|11|15|4|29|66|2.38s|0.75MB|172.31.0.105:46109|app-20190707232700-0072
EXECUTORS|10|15|4|942|1871|12.87s|57.47MB|172.31.11.178:34153|app-20190707232700-0072
EXECUTORS|1|15|4|256|540|5.91s|10.87MB|172.31.4.160:34341|app-20190707232700-0072
EXECUTORS|0|15|4|37|98|2.83s|1.50MB|172.31.5.79:45055|app-20190707232700-0072
STAGES|  39|count at MF.scala:177                |15|4|2019-07-07T23:27:22.850GMT|2019-07-07T23:35:58.453GMT| 221|518320|515576016454|18392768|29071|0|0|app-20190707232700-0072
STAGES|  32|count at MF.scala:135                |15|4|2019-07-07T23:27:22.504GMT|2019-07-07T23:27:22.829GMT| 221|2616|704560447|0|0|1735910|29071|app-20190707232700-0072
STAGES|  31|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T23:27:22.295GMT|2019-07-07T23:27:22.500GMT| 180|700|431811310|11392216|29069|0|0|app-20190707232700-0072
STAGES|  25|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T23:27:21.411GMT|2019-07-07T23:27:22.273GMT| 180|4673|2657117222|0|0|5550110|41818|app-20190707232700-0072
STAGES|  19|count at MF.scala:124                |15|4|2019-07-07T23:27:20.880GMT|2019-07-07T23:27:21.395GMT| 180|2057|1508615374|0|0|5550110|41818|app-20190707232700-0072
STAGES|  18|distinct at MF.scala:123             |15|4|2019-07-07T23:27:18.045GMT|2019-07-07T23:27:20.876GMT| 180|14338|9568947528|0|0|9394174|126246|app-20190707232700-0072
STAGES|  17|map at MF.scala:110                  |15|4|2019-07-07T23:27:16.359GMT|2019-07-07T23:27:18.035GMT| 971|12369|7357191428|39217016|904|2962453|170202|app-20190707232700-0072
STAGES|  16|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T23:27:14.877GMT|2019-07-07T23:27:16.350GMT|1942|5126|3864517286|8739200|70218|0|0|app-20190707232700-0072
STAGES|  13|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T23:27:12.425GMT|2019-07-07T23:27:14.790GMT|1942|22632|6671377343|65457083|1942|3466264|87570|app-20190707232700-0072
STAGES|  10|count at MF.scala:98                 |15|4|2019-07-07T23:27:10.155GMT|2019-07-07T23:27:12.333GMT|1942|15984|5444890657|65874679|1942|3466264|87570|app-20190707232700-0072
STAGES|   7|count at MF.scala:84                 |15|4|2019-07-07T23:27:07.404GMT|2019-07-07T23:27:10.006GMT| 971|34137|8579298159|0|0|2947765|74614|app-20190707232700-0072
STAGES|   6|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T23:27:06.615GMT|2019-07-07T23:27:07.316GMT| 120|2667|1009267870|7142696|30829|0|0|app-20190707232700-0072
