EXECUTORS|9|15|4|20|82|2.82s|1.50MB|172.31.11.124:35459|app-20190707204726-0038
EXECUTORS|8|15|4|312|664|6.42s|10.67MB|172.31.12.55:44543|app-20190707204726-0038
EXECUTORS|7|15|4|42|146|3.56s|2.50MB|172.31.13.231:39871|app-20190707204726-0038
EXECUTORS|6|15|4|16|77|2.76s|1.50MB|172.31.6.192:38909|app-20190707204726-0038
EXECUTORS|5|15|4|142|330|4.79s|4.10MB|172.31.11.83:35393|app-20190707204726-0038
EXECUTORS|4|15|4|297|658|6.63s|12.47MB|172.31.5.2:43225|app-20190707204726-0038
EXECUTORS|3|15|4|18|79|2.68s|1.50MB|172.31.2.20:40149|app-20190707204726-0038
EXECUTORS|2|15|4|20|88|2.92s|1.63MB|172.31.0.141:40081|app-20190707204726-0038
EXECUTORS|14|15|4|16|77|2.63s|1.50MB|172.31.8.10:45183|app-20190707204726-0038
EXECUTORS|13|15|4|1337|2724|14.84s|76.99MB|172.31.15.67:35983|app-20190707204726-0038
EXECUTORS|12|15|4|1474|3115|47.82s|90.10MB|172.31.4.16:32957|app-20190707204726-0038
EXECUTORS|11|15|4|312|665|6.49s|10.96MB|172.31.0.105:44199|app-20190707204726-0038
EXECUTORS|10|15|4|256|564|6.30s|11.47MB|172.31.11.178:41887|app-20190707204726-0038
EXECUTORS|1|15|4|20|85|2.82s|1.61MB|172.31.4.160:39765|app-20190707204726-0038
EXECUTORS|0|15|4|16|76|2.84s|1.50MB|172.31.5.79:40595|app-20190707204726-0038
STAGES|  39|count at MF.scala:177                |15|4|2019-07-07T20:47:50.229GMT|2019-07-07T20:49:45.325GMT|  63|115882|115079358333|11885608|19681|0|0|app-20190707204726-0038
STAGES|  32|count at MF.scala:135                |15|4|2019-07-07T20:47:49.986GMT|2019-07-07T20:47:50.208GMT|  63|691|329677276|0|0|1017638|19681|app-20190707204726-0038
STAGES|  31|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T20:47:49.662GMT|2019-07-07T20:47:49.984GMT| 180|745|441170958|7044672|19681|0|0|app-20190707204726-0038
STAGES|  25|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T20:47:48.789GMT|2019-07-07T20:47:49.643GMT| 180|4336|2124576205|0|0|3555756|28611|app-20190707204726-0038
STAGES|  19|count at MF.scala:124                |15|4|2019-07-07T20:47:48.293GMT|2019-07-07T20:47:48.770GMT| 180|1981|1416100556|0|0|3555756|28611|app-20190707204726-0038
STAGES|  18|distinct at MF.scala:123             |15|4|2019-07-07T20:47:46.044GMT|2019-07-07T20:47:48.288GMT| 180|11159|7470126948|0|0|7066069|89646|app-20190707204726-0038
STAGES|  17|map at MF.scala:110                  |15|4|2019-07-07T20:47:44.133GMT|2019-07-07T20:47:46.034GMT| 968|10884|6341614433|33930696|865|2215034|122757|app-20190707204726-0038
STAGES|  16|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T20:47:42.444GMT|2019-07-07T20:47:44.118GMT|1936|5727|3878578502|6331232|50230|0|0|app-20190707204726-0038
STAGES|  13|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T20:47:39.471GMT|2019-07-07T20:47:42.361GMT|1936|20724|6134813520|61184176|1936|2917520|74196|app-20190707204726-0038
STAGES|  10|count at MF.scala:98                 |15|4|2019-07-07T20:47:36.650GMT|2019-07-07T20:47:39.360GMT|1936|14663|5081301137|61148275|1936|2917520|74196|app-20190707204726-0038
STAGES|   7|count at MF.scala:84                 |15|4|2019-07-07T20:47:33.256GMT|2019-07-07T20:47:36.455GMT| 968|34485|8575917649|0|0|2481135|63164|app-20190707204726-0038
