0, 0, 1000501 1250344 1313233 2948157 3160315 3206077 3489325 3904938 4665812 7354016
0, 0, 1000501 1250344 1313233 2948157 3160315 3206077 3489325 4665812 7354016 7853528
0, 0, 1000501 1250344 1313233 2948157 3160315 3206077 3489325 4665812 8387346
0, 0, 1000501 1313233 1457882 2289473 3020460 3160315 3206077 3489325 4665812 7194014 7288067 8387346
0, 0, 1000501 1313233 2948157 3020460 3160315 3206077 3489325 4665812 8387346
0, 0, 1000501 1457882 2208209 2289473 3020460 7194014 7288067 8387346
0, 0, 10015149 10032072 11123939 11158675 18079176
0, 0, 1008980 1063767 3828745 4125846 4513799 5416743 5592946 8171922 8224404
0, 0, 1008980 3828745 4125846 4513799 5536171 5592946 8171922 8224404
0, 0, 1008980 4125846 4513799 5536171 5592946 6278934 8171922 8224404
0, 0, 1008980 4125846 5510807 5536171 5592946 6278934 8171922 8224404
0, 0, 1008980 5510807 5536171 5592946 5850587 6278934 8171922 8224404 15090648
0, 0, 10094976 12991021 13840747
0, 0, 10100129 10466236 12336879 14693838 17511277
0, 0, 10235156 11454211 12908579 15831228 16919346
0, 0, 1023841 1746326 3931266 6139985 7762073 9209406 11054844 15855679
0, 0, 1025855 1163066 2215982 16166451
0, 0, 1025855 1163066 3889666 10359429 11494335 15962011
0, 0, 1025855 1163066 3889666 11494335 14161826 16166451
0, 0, 1030853 2084659 5544563 8096636 15366665
0, 0, 1032720 1617649 3125497
0, 0, 1032720 3125497 3196588
0, 0, 1044587 1155431 1547404 2179635 2578657 2788543 3021370 3041135 3485022 3556992 4229431 4690713
0, 0, 1044587 1155431 2179635 2788543 3021370 3041135 3485022 3556992 4229431 4602923 4690713
0, 0, 1044587 1155431 4229431 4602923 4690713 5570307
0, 0, 1044587 1155431 4602923 4690713 4850362 5570307 5725610 5764787 6381638 7947016
0, 0, 1047573 1461175 2811745 4221956 5248785 5943126 6192728
0, 0, 1047573 2811745 4221956 5054952 5248785 5943126 6192728
0, 0, 1047573 2811745 4221956 5248785 5515756 5943126
0, 0, 1047573 2811745 4221956 5515756 8095397
0, 0, 1047872 1098149 1590013 1863914 2661364 4512964 5096593 6128988 7603510 12076283 12268210
0, 0, 10586237 14111322 14736256
0, 0, 1060064 1150448 4208332 4459129 5647603 5729725 6286390 7407102 7989793 9192039 10194850 15687434
0, 0, 1060903 1870737 1946477 2083440 2161818 3209219 3430466 3615698 4935395
0, 0, 1060903 1870737 1946477 3209219 3615698 4851095 4935395 4938460
0, 0, 1060903 1870737 1946477 3615698 4368914 4851095 4935395 4938460 6608065
0, 0, 1063767 3828745 4073399 4125846 4513799 5416743 8171922 8224404
0, 0, 1064186 1448356 2083101 4944416 7027956 16789315
0, 0, 1064186 1448356 2083101 7027956 11593696 16789315
0, 0, 1064186 2083101 3279682 4944416 16789315
0, 0, 1064186 2083101 3279682 4944416 8049038
0, 0, 1064534 1608112 3514503 4118127 4152250 4395016 4815261 5213893 6500528
0, 0, 1064534 1608112 3514503 4152250 4815261 5213893 5895106
0, 0, 1064534 1608112 3514503 4815261 5213893 14139320
0, 0, 10696408 13099677 14210575
0, 0, 10730043 11255407 11586777 12470452 12479282
0, 0, 1086888 3360076 10889576 14494765 14818176
0, 0, 1093637 1157491 1315506 1468788 1781633 4918868 4941327 4983158 9383148
0, 0, 1093637 1157491 1420247 1468788 1781633 2427268 2936834 3022464 4487217 4918868 5990143 8576498
0, 0, 1093637 1157491 1468788 1781633 2427268 3022464 4487217 4918868 4941327 5990143
0, 0, 1093637 1157491 1468788 1781633 2427268 3022464 4487217 4918868 4983158 8576498
