0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;365;2018-05-14 09:29:54,788;3.Distance Join phase...;6.61;956;combinations
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;366;2018-05-14 09:30:00,383;4.Getting candidates...;5.59;199;candidates
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;368;2018-05-14 09:30:02,261;5.Checking internal timestamps;7.47;199;flocks
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;384;2018-05-14 09:32:23,664;1.Getting disks;133.55;430;disks
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;385;2018-05-14 09:32:32,338;2.Joining timestams;8.67;277;candidates
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;404;2018-05-14 09:33:04,561;3.Distance Join phase...;6.56;864;combinations
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;405;2018-05-14 09:33:10,274;4.Getting candidates...;5.71;196;candidates
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;407;2018-05-14 09:33:12,059;5.Checking internal timestamps;7.5;196;flocks
0;2018-05-14 09:33:29,430;MergeLast;28;30.0;4;3;1613.752;412;2018-05-14 09:33:29,430;Running MergeLast...;1613.75;1868;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;415;2018-05-14 09:33:35,355;Reporting locations...;5.81;18093;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;431;2018-05-14 09:33:59,111;1.Set of disks for t_i...;23.76;205;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;432;2018-05-14 09:33:59,364;4.Found flocks...;0.25;0;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;433;2018-05-14 09:34:00,016;5.Updating times...;0.42;205;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;434;2018-05-14 09:34:00,962;6.Filter phase...;0.95;205;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;435;2018-05-14 09:34:06,422;Reporting locations...;5.46;18245;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;451;2018-05-14 09:34:30,970;1.Set of disks for t_i...;24.55;216;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;452;2018-05-14 09:34:34,664;2.Distance Join phase...;3.69;645;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;453;2018-05-14 09:34:38,076;3.Getting candidates...;3.41;196;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;454;2018-05-14 09:34:38,948;4.Found flocks...;0.87;0;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;455;2018-05-14 09:34:41,580;5.Updating times...;1.51;196;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;456;2018-05-14 09:34:44,458;6.Filter phase...;2.88;236;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;457;2018-05-14 09:34:49,930;Reporting locations...;5.47;18394;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;473;2018-05-14 09:35:13,061;1.Set of disks for t_i...;23.13;227;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;474;2018-05-14 09:35:21,273;2.Distance Join phase...;8.21;901;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;475;2018-05-14 09:35:27,771;3.Getting candidates...;6.5;239;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;476;2018-05-14 09:35:28,519;4.Found flocks...;0.75;199;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;477;2018-05-14 09:35:31,532;5.Updating times...;1.4;239;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;478;2018-05-14 09:35:33,887;6.Filter phase...;2.36;268;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;479;2018-05-14 09:35:39,362;Reporting locations...;5.48;18548;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;495;2018-05-14 09:36:15,028;1.Set of disks for t_i...;35.67;225;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;496;2018-05-14 09:36:22,470;2.Distance Join phase...;7.44;1012;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;497;2018-05-14 09:36:28,417;3.Getting candidates...;5.95;242;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;498;2018-05-14 09:36:29,489;4.Found flocks...;1.07;210;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;499;2018-05-14 09:36:33,552;5.Updating times...;1.62;242;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;500;2018-05-14 09:36:36,069;6.Filter phase...;2.52;269;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;501;2018-05-14 09:36:41,557;Reporting locations...;5.49;18548;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;517;2018-05-14 09:37:16,437;1.Set of disks for t_i...;34.88;238;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;518;2018-05-14 09:37:24,834;2.Distance Join phase...;8.4;1066;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;519;2018-05-14 09:37:30,176;3.Getting candidates...;5.34;250;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;520;2018-05-14 09:37:31,327;4.Found flocks...;1.15;220;flocks
