1;291;MergeLast;30.0;3;5;0.Reporting locations;14.61
1;307;MergeLast;30.0;3;5;1.Set of disks for t_i;34.06
1;308;MergeLast;30.0;3;5;0.Reporting locations;13.65
1;324;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.69
1;325;MergeLast;30.0;3;5;3.Joining timestams;19.1
1;326;MergeLast;30.0;3;5;4.Checking internals;37.42
1;327;MergeLast;30.0;3;5;0.Reporting locations;13.94
1;343;MergeLast;30.0;3;5;1.Set of disks for t_i;19.67
1;344;MergeLast;30.0;3;5;0.Reporting locations;13.65
1;360;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.46
1;361;MergeLast;30.0;3;5;3.Joining timestams;16.94
1;362;MergeLast;30.0;3;5;4.Checking internals;37.41
1;363;MergeLast;30.0;3;5;0.Reporting locations;13.51
1;379;MergeLast;30.0;3;5;1.Set of disks for t_i;19.42
1;380;MergeLast;30.0;3;5;0.Reporting locations;13.89
1;396;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.27
1;397;MergeLast;30.0;3;5;3.Joining timestams;16.63
1;398;MergeLast;30.0;3;5;4.Checking internals;36.66
1;399;MergeLast;30.0;3;5;0.Reporting locations;13.7
1;415;MergeLast;30.0;3;5;1.Set of disks for t_i;31.53
1;416;MergeLast;30.0;3;5;0.Reporting locations;13.69
1;432;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.14
1;433;MergeLast;30.0;3;5;3.Joining timestams;16.87
1;434;MergeLast;30.0;3;5;4.Checking internals;36.18
1;435;MergeLast;30.0;3;5;0.Reporting locations;13.68
1;436;MergeLast;30.0;3;5;1.Set of disks for t_i;0.27
1;437;MergeLast;30.0;3;5;0.Reporting locations;13.62
1;453;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.61
1;454;MergeLast;30.0;3;5;3.Joining timestams;16.64
1;455;MergeLast;30.0;3;5;4.Checking internals;36.76
1;456;MergeLast;30.0;3;5;0.Reporting locations;13.91
1;457;MergeLast;30.0;3;5;1.Set of disks for t_i;0.28
1;458;MergeLast;30.0;3;5;0.Reporting locations;13.79
1;474;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.0
1;475;MergeLast;30.0;3;5;3.Joining timestams;17.33
1;476;MergeLast;30.0;3;5;4.Checking internals;32.56
1;477;MergeLast;30.0;3;5;0.Reporting locations;13.94
1;478;MergeLast;30.0;3;5;1.Set of disks for t_i;0.25
1;479;MergeLast;30.0;3;5;0.Reporting locations;13.6
1;495;MergeLast;30.0;3;5;2.Set of disks for t_i+delta;33.59
1;496;MergeLast;30.0;3;5;3.Joining timestams;16.93
1;497;MergeLast;30.0;3;5;4.Checking internals;33.47
1;502;MergeLast;30.0;3;5;Running MergeLast;913.54
3;802;MergeLast;30.0;4;5;0.Reporting locations;5.67
3;818;MergeLast;30.0;4;5;1.Set of disks for t_i;32.08
3;819;MergeLast;30.0;4;5;0.Reporting locations;5.24
3;835;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;36.07
3;836;MergeLast;30.0;4;5;3.Joining timestams;9.18
3;837;MergeLast;30.0;4;5;4.Checking internals;11.68
3;838;MergeLast;30.0;4;5;0.Reporting locations;5.02
3;854;MergeLast;30.0;4;5;1.Set of disks for t_i;19.48
3;855;MergeLast;30.0;4;5;0.Reporting locations;5.08
3;871;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;33.69
3;872;MergeLast;30.0;4;5;3.Joining timestams;7.84
3;873;MergeLast;30.0;4;5;4.Checking internals;9.7
3;874;MergeLast;30.0;4;5;0.Reporting locations;5.08
3;890;MergeLast;30.0;4;5;1.Set of disks for t_i;19.45
3;891;MergeLast;30.0;4;5;0.Reporting locations;5.19
3;907;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;34.15
3;908;MergeLast;30.0;4;5;3.Joining timestams;7.19
3;909;MergeLast;30.0;4;5;4.Checking internals;9.57
3;910;MergeLast;30.0;4;5;0.Reporting locations;5.06
3;926;MergeLast;30.0;4;5;1.Set of disks for t_i;33.2
3;927;MergeLast;30.0;4;5;0.Reporting locations;5.09
3;943;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;34.24
3;944;MergeLast;30.0;4;5;3.Joining timestams;7.47
3;945;MergeLast;30.0;4;5;4.Checking internals;9.9
3;946;MergeLast;30.0;4;5;0.Reporting locations;5.21
3;947;MergeLast;30.0;4;5;1.Set of disks for t_i;0.19
3;948;MergeLast;30.0;4;5;0.Reporting locations;4.98
3;964;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;23.56
3;965;MergeLast;30.0;4;5;3.Joining timestams;7.29
3;966;MergeLast;30.0;4;5;4.Checking internals;9.62
3;967;MergeLast;30.0;4;5;0.Reporting locations;5.12
3;968;MergeLast;30.0;4;5;1.Set of disks for t_i;0.26
3;969;MergeLast;30.0;4;5;0.Reporting locations;4.91
3;985;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;33.36
3;986;MergeLast;30.0;4;5;3.Joining timestams;7.79
3;987;MergeLast;30.0;4;5;4.Checking internals;9.39
3;988;MergeLast;30.0;4;5;0.Reporting locations;5.17
3;989;MergeLast;30.0;4;5;1.Set of disks for t_i;0.27
3;990;MergeLast;30.0;4;5;0.Reporting locations;4.95
3;1006;MergeLast;30.0;4;5;2.Set of disks for t_i+delta;33.19
