2024-05-29 17:56:52,610|97704|mr-hn|TIME|0|application_1713583699042_1302|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Safe|8.568547912
2024-05-29 17:57:14,193|119287|mr-hn|TIME|0|application_1713583699042_1302|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Partial|21.471925086
2024-05-29 17:57:14,195|119289|mr-hn|TIME|0|application_1713583699042_1302|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Total|30.040472998
2024-05-29 18:00:07,183|167101|mr-hn|TIME|0|application_1713583699042_1304|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Safe|20.898592717
2024-05-29 18:04:13,838|413756|mr-hn|TIME|0|application_1713583699042_1304|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Partial|246.626533046
2024-05-29 18:04:13,839|413757|mr-hn|TIME|0|application_1713583699042_1304|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Total|267.525125763
2024-05-29 18:09:26,310|306190|mr-hn|TIME|0|application_1713583699042_1306|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Safe|8.942822585
2024-05-29 18:09:29,215|309095|mr-hn|TIME|0|application_1713583699042_1306|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Partial|2.893572414
2024-05-29 18:09:29,216|309096|mr-hn|TIME|0|application_1713583699042_1306|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Total|11.836394999
2024-05-29 18:11:05,352|89454|mr-hn|TIME|0|application_1713583699042_1308|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Safe|9.253922405
2024-05-29 18:11:20,412|104514|mr-hn|TIME|0|application_1713583699042_1308|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Partial|15.008798397
2024-05-29 18:11:20,414|104516|mr-hn|TIME|0|application_1713583699042_1308|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Total|24.262720802
2024-05-29 18:13:45,466|139204|mr-hn|TIME|0|application_1713583699042_1310|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Safe|26.110870849
2024-05-29 18:15:31,609|245347|mr-hn|TIME|0|application_1713583699042_1310|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Partial|106.113083181
2024-05-29 18:15:31,611|245349|mr-hn|TIME|0|application_1713583699042_1310|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Total|132.22395403
2024-05-29 18:19:23,569|225469|mr-hn|TIME|0|application_1713583699042_1312|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Safe|9.831390927
2024-05-29 18:19:26,365|228265|mr-hn|TIME|0|application_1713583699042_1312|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Partial|2.780137278
2024-05-29 18:19:26,366|228266|mr-hn|TIME|0|application_1713583699042_1312|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Total|12.611528204999999
2024-05-29 18:20:55,489|82723|mr-hn|TIME|0|application_1713583699042_1314|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Safe|9.378122055
2024-05-29 18:21:10,582|97816|mr-hn|TIME|0|application_1713583699042_1314|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Partial|15.073780616
2024-05-29 18:21:10,584|97818|mr-hn|TIME|0|application_1713583699042_1314|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Total|24.451902671
2024-05-29 18:23:16,186|119760|mr-hn|TIME|0|application_1713583699042_1316|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Safe|23.813717964
2024-05-29 18:25:03,120|226694|mr-hn|TIME|0|application_1713583699042_1316|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Partial|106.913474621
2024-05-29 18:25:03,121|226695|mr-hn|TIME|0|application_1713583699042_1316|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Total|130.727192585
2024-05-29 18:28:08,418|178498|mr-hn|TIME|0|application_1713583699042_1318|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Safe|5.61429657
2024-05-29 18:28:11,173|181253|mr-hn|TIME|0|application_1713583699042_1318|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Partial|2.732190138
2024-05-29 18:28:11,174|181254|mr-hn|TIME|0|application_1713583699042_1318|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Total|8.346486708
2024-05-29 18:29:40,882|84215|mr-hn|TIME|0|application_1713583699042_1320|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Safe|11.085513291
2024-05-29 18:29:54,118|97451|mr-hn|TIME|0|application_1713583699042_1320|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Partial|13.216716949
2024-05-29 18:29:54,119|97452|mr-hn|TIME|0|application_1713583699042_1320|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Total|24.30223024
2024-05-29 18:31:57,522|117604|mr-hn|TIME|0|application_1713583699042_1322|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Safe|22.765960058
2024-05-29 18:33:37,900|217982|mr-hn|TIME|0|application_1713583699042_1322|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Partial|100.345816028
2024-05-29 18:33:37,901|217983|mr-hn|TIME|0|application_1713583699042_1322|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Total|123.111776086
2024-05-29 18:36:45,182|180796|mr-hn|TIME|0|application_1713583699042_1324|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Safe|8.558449872
2024-05-29 18:36:47,771|183385|mr-hn|TIME|0|application_1713583699042_1324|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Partial|2.578056539
2024-05-29 18:36:47,773|183387|mr-hn|TIME|0|application_1713583699042_1324|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Total|11.136506411000001
2024-05-29 18:38:31,545|98173|mr-hn|TIME|0|application_1713583699042_1326|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Safe|9.739874944
2024-05-29 18:38:44,242|110870|mr-hn|TIME|0|application_1713583699042_1326|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Partial|12.667209121
2024-05-29 18:38:44,243|110871|mr-hn|TIME|0|application_1713583699042_1326|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Total|22.407084065
2024-05-29 18:40:36,150|106158|mr-hn|TIME|0|application_1713583699042_1328|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Safe|26.184773049
2024-05-29 18:42:07,102|197110|mr-hn|TIME|0|application_1713583699042_1328|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Partial|90.926193307
2024-05-29 18:42:07,104|197112|mr-hn|TIME|0|application_1713583699042_1328|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Total|117.110966356
2024-05-29 18:44:28,622|134976|mr-hn|TIME|0|application_1713583699042_1330|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Safe|17.221452151
2024-05-29 18:44:29,054|135408|mr-hn|TIME|0|application_1713583699042_1330|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Partial|0.420484248
2024-05-29 18:44:29,056|135410|mr-hn|TIME|0|application_1713583699042_1330|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Total|17.641936399000002
2024-05-29 18:46:27,748|112553|mr-hn|TIME|0|application_1713583699042_1332|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Safe|45.475038917
2024-05-29 18:46:29,301|114106|mr-hn|TIME|0|application_1713583699042_1332|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Partial|1.530533104
2024-05-29 18:46:29,303|114108|mr-hn|TIME|0|application_1713583699042_1332|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Total|47.005572021
2024-05-29 18:51:10,971|274546|mr-hn|TIME|0|application_1713583699042_1334|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Safe|189.783784247
2024-05-29 18:51:14,907|278482|mr-hn|TIME|0|application_1713583699042_1334|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Partial|3.91288511
2024-05-29 18:51:14,908|278483|mr-hn|TIME|0|application_1713583699042_1334|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Total|193.696669357
2024-05-29 18:53:51,836|150410|mr-hn|TIME|0|application_1713583699042_1336|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Safe|25.710060439
2024-05-29 18:53:52,197|150771|mr-hn|TIME|0|application_1713583699042_1336|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Partial|0.351110658
2024-05-29 18:53:52,199|150773|mr-hn|TIME|0|application_1713583699042_1336|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Total|26.061171097
2024-05-29 18:56:24,963|146788|mr-hn|TIME|0|application_1713583699042_1338|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Safe|69.255501479
2024-05-29 18:56:25,515|147340|mr-hn|TIME|0|application_1713583699042_1338|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Partial|0.529388297
2024-05-29 18:56:25,516|147341|mr-hn|TIME|0|application_1713583699042_1338|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Total|69.784889776
2024-05-29 19:02:39,741|367661|mr-hn|TIME|0|application_1713583699042_1340|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Safe|286.493829209
2024-05-29 19:02:40,735|368655|mr-hn|TIME|0|application_1713583699042_1340|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Partial|0.854364543
2024-05-29 19:02:40,736|368656|mr-hn|TIME|0|application_1713583699042_1340|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Total|287.348193752
2024-05-29 19:04:52,668|125518|mr-hn|TIME|0|application_1713583699042_1342|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Safe|10.304042961
2024-05-29 19:04:57,256|130106|mr-hn|TIME|0|application_1713583699042_1342|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Partial|4.57603047
2024-05-29 19:04:57,257|130107|mr-hn|TIME|0|application_1713583699042_1342|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Total|14.880073431
2024-05-29 19:06:20,835|77889|mr-hn|TIME|0|application_1713583699042_1344|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Safe|8.215765679
2024-05-29 19:06:48,351|105405|mr-hn|TIME|0|application_1713583699042_1344|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Partial|27.486802981
2024-05-29 19:06:48,353|105407|mr-hn|TIME|0|application_1713583699042_1344|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Total|35.70256866
2024-05-29 19:08:33,002|98297|mr-hn|TIME|0|application_1713583699042_1346|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Safe|21.056719823
2024-05-29 19:12:56,670|361965|mr-hn|TIME|0|application_1713583699042_1346|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Partial|263.644252885
2024-05-29 19:12:56,671|361966|mr-hn|TIME|0|application_1713583699042_1346|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Total|284.700972708
2024-05-29 19:15:02,222|119108|mr-hn|TIME|0|application_1713583699042_1348|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Safe|7.365809635
2024-05-29 19:15:06,209|123095|mr-hn|TIME|0|application_1713583699042_1348|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Partial|3.977459171
2024-05-29 19:15:06,211|123097|mr-hn|TIME|0|application_1713583699042_1348|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Total|11.343268806
2024-05-29 19:16:31,281|79318|mr-hn|TIME|0|application_1713583699042_1350|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Safe|10.5512502
2024-05-29 19:16:51,320|99357|mr-hn|TIME|0|application_1713583699042_1350|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Partial|19.98794
2024-05-29 19:16:51,321|99358|mr-hn|TIME|0|application_1713583699042_1350|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Total|30.5391902
2024-05-29 19:18:40,517|102913|mr-hn|TIME|0|application_1713583699042_1352|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Safe|20.522661575
2024-05-29 19:22:31,879|334275|mr-hn|TIME|0|application_1713583699042_1352|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Partial|231.338943658
2024-05-29 19:22:31,880|334276|mr-hn|TIME|0|application_1713583699042_1352|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Total|251.861605233
2024-05-29 19:24:38,052|119570|mr-hn|TIME|0|application_1713583699042_1354|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Safe|5.918660052
2024-05-29 19:24:40,763|122281|mr-hn|TIME|0|application_1713583699042_1354|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Partial|2.700023273
2024-05-29 19:24:40,764|122282|mr-hn|TIME|0|application_1713583699042_1354|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Total|8.618683325
2024-05-29 19:26:06,457|79763|mr-hn|TIME|0|application_1713583699042_1356|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Safe|9.368072693
2024-05-29 19:26:19,525|92831|mr-hn|TIME|0|application_1713583699042_1356|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Partial|13.051812062
2024-05-29 19:26:19,526|92832|mr-hn|TIME|0|application_1713583699042_1356|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Total|22.419884754999998
2024-05-29 19:28:16,513|111123|mr-hn|TIME|0|application_1713583699042_1358|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Safe|25.459122245
2024-05-29 19:29:58,506|213116|mr-hn|TIME|0|application_1713583699042_1358|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Partial|101.934866997
2024-05-29 19:29:58,507|213117|mr-hn|TIME|0|application_1713583699042_1358|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Total|127.393989242
2024-05-29 19:32:18,594|133295|mr-hn|TIME|0|application_1713583699042_1360|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Safe|9.197627501
2024-05-29 19:32:21,480|136181|mr-hn|TIME|0|application_1713583699042_1360|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Partial|2.838679858
2024-05-29 19:32:21,482|136183|mr-hn|TIME|0|application_1713583699042_1360|1|LA_50K|10.0|3|3|PSI|2500|253|5.0|1|Total|12.036307358999998
2024-05-29 19:34:09,656|102471|mr-hn|TIME|0|application_1713583699042_1362|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Safe|10.060884902
2024-05-29 19:34:22,841|115656|mr-hn|TIME|0|application_1713583699042_1362|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Partial|13.148097883
2024-05-29 19:34:22,842|115657|mr-hn|TIME|0|application_1713583699042_1362|1|LA_50K|15.0|3|3|PSI|2500|253|7.5|1|Total|23.208982785
2024-05-29 19:37:40,270|190886|mr-hn|TIME|0|application_1713583699042_1364|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Safe|25.846024705
2024-05-29 19:39:23,093|293709|mr-hn|TIME|0|application_1713583699042_1364|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Partial|102.80070965
2024-05-29 19:39:23,095|293711|mr-hn|TIME|0|application_1713583699042_1364|1|LA_50K|20.0|3|3|PSI|2500|250|10.0|1|Total|128.646734355
2024-05-29 19:45:11,810|342544|mr-hn|TIME|0|application_1713583699042_1366|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Safe|9.803552443
2024-05-29 19:45:14,592|345326|mr-hn|TIME|0|application_1713583699042_1366|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Partial|2.772475497
2024-05-29 19:45:14,594|345328|mr-hn|TIME|0|application_1713583699042_1366|1|LA_50K|10.0|3|3|PSI|3000|214|5.0|1|Total|12.57602794
2024-05-29 19:46:58,467|98106|mr-hn|TIME|0|application_1713583699042_1368|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Safe|9.62367714
2024-05-29 19:47:11,430|111069|mr-hn|TIME|0|application_1713583699042_1368|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Partial|12.944585587
2024-05-29 19:47:11,432|111071|mr-hn|TIME|0|application_1713583699042_1368|1|LA_50K|15.0|3|3|PSI|3000|214|7.5|1|Total|22.568262727
2024-05-29 19:49:59,456|162055|mr-hn|TIME|0|application_1713583699042_1370|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Safe|25.689767917
2024-05-29 19:51:38,544|261143|mr-hn|TIME|0|application_1713583699042_1370|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Partial|99.066738776
2024-05-29 19:51:38,545|261144|mr-hn|TIME|0|application_1713583699042_1370|1|LA_50K|20.0|3|3|PSI|3000|214|10.0|1|Total|124.75650669299999
2024-05-29 19:56:35,907|290829|mr-hn|TIME|0|application_1713583699042_1372|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Safe|7.273436675
2024-05-29 19:56:38,391|293313|mr-hn|TIME|0|application_1713583699042_1372|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Partial|2.472507863
2024-05-29 19:56:38,393|293315|mr-hn|TIME|0|application_1713583699042_1372|1|LA_50K|10.0|3|3|PSI|5000|118|5.0|1|Total|9.745944538
2024-05-29 19:58:28,061|103661|mr-hn|TIME|0|application_1713583699042_1374|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Safe|15.705218083
2024-05-29 19:58:40,513|116113|mr-hn|TIME|0|application_1713583699042_1374|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Partial|12.43735562
2024-05-29 19:58:40,514|116114|mr-hn|TIME|0|application_1713583699042_1374|1|LA_50K|15.0|3|3|PSI|5000|118|7.5|1|Total|28.142573703
2024-05-29 20:01:07,621|140990|mr-hn|TIME|0|application_1713583699042_1376|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Safe|27.390552794
2024-05-29 20:02:42,846|236215|mr-hn|TIME|0|application_1713583699042_1376|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Partial|95.205266067
2024-05-29 20:02:42,848|236217|mr-hn|TIME|0|application_1713583699042_1376|1|LA_50K|20.0|3|3|PSI|5000|118|10.0|1|Total|122.595818861
2024-05-29 20:06:50,565|240973|mr-hn|TIME|0|application_1713583699042_1378|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Safe|17.437664946
2024-05-29 20:06:51,013|241421|mr-hn|TIME|0|application_1713583699042_1378|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Partial|0.433098111
2024-05-29 20:06:51,015|241423|mr-hn|TIME|0|application_1713583699042_1378|1|LA_50K|10.0|3|3|PSI|10000|67|5.0|1|Total|17.870763057
2024-05-29 20:09:05,117|128313|mr-hn|TIME|0|application_1713583699042_1380|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Safe|46.120616615
2024-05-29 20:09:08,149|131345|mr-hn|TIME|0|application_1713583699042_1380|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Partial|3.001036904
2024-05-29 20:09:08,153|131349|mr-hn|TIME|0|application_1713583699042_1380|1|LA_50K|15.0|3|3|PSI|10000|67|7.5|1|Total|49.121653519000006
2024-05-29 20:14:21,447|302913|mr-hn|TIME|0|application_1713583699042_1382|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Safe|193.352162666
2024-05-29 20:14:24,970|306436|mr-hn|TIME|0|application_1713583699042_1382|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Partial|3.489127263
2024-05-29 20:14:24,972|306438|mr-hn|TIME|0|application_1713583699042_1382|1|LA_50K|20.0|3|3|PSI|10000|67|10.0|1|Total|196.841289929
2024-05-29 20:18:01,100|209425|mr-hn|TIME|0|application_1713583699042_1384|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Safe|24.520077019
2024-05-29 20:18:01,508|209833|mr-hn|TIME|0|application_1713583699042_1384|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Partial|0.395557089
2024-05-29 20:18:01,509|209834|mr-hn|TIME|0|application_1713583699042_1384|1|LA_50K|10.0|3|3|PSI|20000|25|5.0|1|Total|24.915634108
2024-05-29 20:20:37,412|150315|mr-hn|TIME|0|application_1713583699042_1386|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Safe|71.146733558
2024-05-29 20:20:37,996|150899|mr-hn|TIME|0|application_1713583699042_1386|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Partial|0.568712625
2024-05-29 20:20:37,997|150900|mr-hn|TIME|0|application_1713583699042_1386|1|LA_50K|15.0|3|3|PSI|20000|25|7.5|1|Total|71.715446183
2024-05-29 20:26:57,505|373090|mr-hn|TIME|0|application_1713583699042_1388|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Safe|273.388537405
2024-05-29 20:26:58,926|374511|mr-hn|TIME|0|application_1713583699042_1388|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Partial|1.224084882
2024-05-29 20:26:58,927|374512|mr-hn|TIME|0|application_1713583699042_1388|1|LA_50K|20.0|3|3|PSI|20000|25|10.0|1|Total|274.612622287
2024-05-29 20:29:48,815|163405|mr-hn|TIME|0|application_1713583699042_1390|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Safe|8.833950974
2024-05-29 20:29:53,318|167908|mr-hn|TIME|0|application_1713583699042_1390|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Partial|4.492113596
2024-05-29 20:29:53,319|167909|mr-hn|TIME|0|application_1713583699042_1390|1|LA_50K|10.0|3|3|PSI|1000|616|5.0|1|Total|13.32606457
2024-05-29 20:31:18,419|79190|mr-hn|TIME|0|application_1713583699042_1392|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Safe|10.338777683
2024-05-29 20:31:45,862|106633|mr-hn|TIME|0|application_1713583699042_1392|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Partial|27.381517899
2024-05-29 20:31:45,864|106635|mr-hn|TIME|0|application_1713583699042_1392|1|LA_50K|15.0|3|3|PSI|1000|622|7.5|1|Total|37.720295582
2024-05-29 20:33:31,903|99537|mr-hn|TIME|0|application_1713583699042_1394|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Safe|20.572375671
2024-05-29 20:38:05,988|373622|mr-hn|TIME|0|application_1713583699042_1394|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Partial|274.057489869
2024-05-29 20:38:05,989|373623|mr-hn|TIME|0|application_1713583699042_1394|1|LA_50K|20.0|3|3|PSI|1000|619|10.0|1|Total|294.62986553999997
2024-05-29 20:40:23,763|131353|mr-hn|TIME|0|application_1713583699042_1396|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Safe|8.67164209
2024-05-29 20:40:27,409|134999|mr-hn|TIME|0|application_1713583699042_1396|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Partial|3.635719854
2024-05-29 20:40:27,411|135001|mr-hn|TIME|0|application_1713583699042_1396|1|LA_50K|10.0|3|3|PSI|1500|397|5.0|1|Total|12.307361944
2024-05-29 20:41:57,283|83463|mr-hn|TIME|0|application_1713583699042_1398|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Safe|14.462545342
2024-05-29 20:42:20,433|106613|mr-hn|TIME|0|application_1713583699042_1398|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Partial|23.072917914
2024-05-29 20:42:20,434|106614|mr-hn|TIME|0|application_1713583699042_1398|1|LA_50K|15.0|3|3|PSI|1500|403|7.5|1|Total|37.535463256
2024-05-29 20:44:06,936|100126|mr-hn|TIME|0|application_1713583699042_1400|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Safe|19.663354487
2024-05-29 20:48:21,394|354584|mr-hn|TIME|0|application_1713583699042_1400|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Partial|254.430141315
2024-05-29 20:48:21,395|354585|mr-hn|TIME|0|application_1713583699042_1400|1|LA_50K|20.0|3|3|PSI|1500|409|10.0|1|Total|274.093495802
2024-05-29 20:50:34,256|125887|mr-hn|TIME|0|application_1713583699042_1402|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Safe|7.917698774
2024-05-29 20:50:37,213|128844|mr-hn|TIME|0|application_1713583699042_1402|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Partial|2.945609983
2024-05-29 20:50:37,215|128846|mr-hn|TIME|0|application_1713583699042_1402|1|LA_50K|10.0|3|3|PSI|2000|316|5.0|1|Total|10.863308757
2024-05-29 20:52:01,934|78794|mr-hn|TIME|0|application_1713583699042_1404|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Safe|10.609574378
2024-05-29 20:52:17,137|93997|mr-hn|TIME|0|application_1713583699042_1404|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Partial|15.182951455
2024-05-29 20:52:17,139|93999|mr-hn|TIME|0|application_1713583699042_1404|1|LA_50K|15.0|3|3|PSI|2000|316|7.5|1|Total|25.792525833
2024-05-29 20:54:07,954|104549|mr-hn|TIME|0|application_1713583699042_1406|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Safe|24.621951869
2024-05-29 20:55:59,970|216565|mr-hn|TIME|0|application_1713583699042_1406|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Partial|111.993657754
2024-05-29 20:55:59,971|216566|mr-hn|TIME|0|application_1713583699042_1406|1|LA_50K|20.0|3|3|PSI|2000|313|10.0|1|Total|136.615609623
