2023-11-02 14:50:53,434|81|mr-hn|TIME|0|35341851513575292|1|T320_cell11|18.0|3|5|BFE|Total     |0.050754097
2023-11-02 14:50:53,464|111|mr-hn|TIME|0|35341851513575292|1|T320_cell11|18.0|3|5|PSI|Total     |0.016391775
2023-11-02 14:50:54,601|111|mr-hn|TIME|0|35341852650270247|1|T320_cell11|20.0|3|5|BFE|Total     |0.076150813
2023-11-02 14:50:54,630|140|mr-hn|TIME|0|35341852650270247|1|T320_cell11|20.0|3|5|PSI|Total     |0.016026155
2023-11-02 14:50:55,719|78|mr-hn|TIME|0|35341853793943970|1|T320_cell11|10.0|3|5|BFE|Total     |0.050664169
2023-11-02 14:50:55,745|104|mr-hn|TIME|0|35341853793943970|1|T320_cell11|10.0|3|5|PSI|Total     |0.014476233
2023-11-02 14:50:56,792|74|mr-hn|TIME|0|35341854877872944|1|T320_cell11|12.0|3|5|BFE|Total     |0.047129339000000006
2023-11-02 14:50:56,817|99|mr-hn|TIME|0|35341854877872944|1|T320_cell11|12.0|3|5|PSI|Total     |0.014959968
2023-11-02 14:50:57,962|79|mr-hn|TIME|0|35341855997528874|1|T320_cell11|14.0|3|5|BFE|Total     |0.048151965
2023-11-02 14:50:57,986|103|mr-hn|TIME|0|35341855997528874|1|T320_cell11|14.0|3|5|PSI|Total     |0.013743686
2023-11-02 14:50:59,030|74|mr-hn|TIME|0|35341857116324106|1|T320_cell11|16.0|3|5|BFE|Total     |0.046498771
2023-11-02 14:50:59,055|99|mr-hn|TIME|0|35341857116324106|1|T320_cell11|16.0|3|5|PSI|Total     |0.013897931
2023-11-02 14:51:00,129|81|mr-hn|TIME|0|35341858205576876|1|T320_cell11|18.0|3|5|BFE|Total     |0.051145895000000004
2023-11-02 14:51:00,159|111|mr-hn|TIME|0|35341858205576876|1|T320_cell11|18.0|3|5|PSI|Total     |0.016113638000000003
2023-11-02 14:51:01,240|86|mr-hn|TIME|0|35341859315082304|1|T320_cell11|20.0|3|5|BFE|Total     |0.054943715000000004
2023-11-02 14:51:01,269|115|mr-hn|TIME|0|35341859315082304|1|T320_cell11|20.0|3|5|PSI|Total     |0.016277234
2023-11-02 14:51:02,326|75|mr-hn|TIME|0|35341860411513440|1|T320_cell11|10.0|3|5|BFE|Total     |0.047945168
2023-11-02 14:51:02,350|99|mr-hn|TIME|0|35341860411513440|1|T320_cell11|10.0|3|5|PSI|Total     |0.014003381
2023-11-02 14:51:03,418|81|mr-hn|TIME|0|35341861493130969|1|T320_cell11|12.0|3|5|BFE|Total     |0.051404134000000004
2023-11-02 14:51:03,443|106|mr-hn|TIME|0|35341861493130969|1|T320_cell11|12.0|3|5|PSI|Total     |0.014279617000000001
2023-11-02 14:51:04,521|78|mr-hn|TIME|0|35341862604165872|1|T320_cell11|14.0|3|5|BFE|Total     |0.049785839
2023-11-02 14:51:04,545|102|mr-hn|TIME|0|35341862604165872|1|T320_cell11|14.0|3|5|PSI|Total     |0.013949732999999999
2023-11-02 14:51:05,604|73|mr-hn|TIME|0|35341863686990791|1|T320_cell11|16.0|3|5|BFE|Total     |0.046843736
2023-11-02 14:51:05,630|99|mr-hn|TIME|0|35341863686990791|1|T320_cell11|16.0|3|5|PSI|Total     |0.013797103000000002
2023-11-02 14:51:06,714|80|mr-hn|TIME|0|35341864794759407|1|T320_cell11|18.0|3|5|BFE|Total     |0.04914332
2023-11-02 14:51:06,743|109|mr-hn|TIME|0|35341864794759407|1|T320_cell11|18.0|3|5|PSI|Total     |0.016197041
2023-11-02 14:51:07,809|81|mr-hn|TIME|0|35341865884851170|1|T320_cell11|20.0|3|5|BFE|Total     |0.049757474
2023-11-02 14:51:07,838|110|mr-hn|TIME|0|35341865884851170|1|T320_cell11|20.0|3|5|PSI|Total     |0.016079881
2023-11-02 14:51:08,990|138|mr-hn|TIME|0|35341866988079405|1|T320_cell12|10.0|3|5|BFE|Total     |0.108711441
2023-11-02 14:51:09,054|202|mr-hn|TIME|0|35341866988079405|1|T320_cell12|10.0|3|5|PSI|Total     |0.049056249
2023-11-02 14:51:10,199|144|mr-hn|TIME|0|35341868200883760|1|T320_cell12|12.0|3|5|BFE|Total     |0.11253686700000001
2023-11-02 14:51:10,268|213|mr-hn|TIME|0|35341868200883760|1|T320_cell12|12.0|3|5|PSI|Total     |0.053643793999999995
2023-11-02 14:51:11,411|141|mr-hn|TIME|0|35341869410291171|1|T320_cell12|14.0|3|5|BFE|Total     |0.11024102999999999
2023-11-02 14:51:11,480|210|mr-hn|TIME|0|35341869410291171|1|T320_cell12|14.0|3|5|PSI|Total     |0.054010151
2023-11-02 14:51:12,599|148|mr-hn|TIME|0|35341870598561206|1|T320_cell12|16.0|3|5|BFE|Total     |0.11887558100000001
2023-11-02 14:51:12,669|218|mr-hn|TIME|0|35341870598561206|1|T320_cell12|16.0|3|5|PSI|Total     |0.055232168
2023-11-02 14:51:13,844|174|mr-hn|TIME|0|35341871807218300|1|T320_cell12|18.0|3|5|BFE|Total     |0.137874345
2023-11-02 14:51:13,925|255|mr-hn|TIME|0|35341871807218300|1|T320_cell12|18.0|3|5|PSI|Total     |0.063417096
2023-11-02 14:51:15,081|156|mr-hn|TIME|0|35341873074481415|1|T320_cell12|20.0|3|5|BFE|Total     |0.125441476
2023-11-02 14:51:15,161|236|mr-hn|TIME|0|35341873074481415|1|T320_cell12|20.0|3|5|PSI|Total     |0.064971103
2023-11-02 14:51:16,302|141|mr-hn|TIME|0|35341874303652592|1|T320_cell12|10.0|3|5|BFE|Total     |0.11070817399999999
2023-11-02 14:51:16,362|201|mr-hn|TIME|0|35341874303652592|1|T320_cell12|10.0|3|5|PSI|Total     |0.046373637
2023-11-02 14:51:17,480|138|mr-hn|TIME|0|35341875488195736|1|T320_cell12|12.0|3|5|BFE|Total     |0.108401032
2023-11-02 14:51:17,546|204|mr-hn|TIME|0|35341875488195736|1|T320_cell12|12.0|3|5|PSI|Total     |0.05276749100000001
2023-11-02 14:51:18,658|140|mr-hn|TIME|0|35341876665292494|1|T320_cell12|14.0|3|5|BFE|Total     |0.110020461
2023-11-02 14:51:18,740|222|mr-hn|TIME|0|35341876665292494|1|T320_cell12|14.0|3|5|PSI|Total     |0.065156474
2023-11-02 14:51:19,904|157|mr-hn|TIME|0|35341877893733225|1|T320_cell12|16.0|3|5|BFE|Total     |0.125655717
2023-11-02 14:51:19,986|239|mr-hn|TIME|0|35341877893733225|1|T320_cell12|16.0|3|5|PSI|Total     |0.066010038
2023-11-02 14:51:21,139|155|mr-hn|TIME|0|35341879130950342|1|T320_cell12|18.0|3|5|BFE|Total     |0.122269728
2023-11-02 14:51:21,217|233|mr-hn|TIME|0|35341879130950342|1|T320_cell12|18.0|3|5|PSI|Total     |0.061967594999999986
2023-11-02 14:51:22,381|158|mr-hn|TIME|0|35341880369589429|1|T320_cell12|20.0|3|5|BFE|Total     |0.12713075000000001
2023-11-02 14:51:22,466|243|mr-hn|TIME|0|35341880369589429|1|T320_cell12|20.0|3|5|PSI|Total     |0.06814798899999999
2023-11-02 14:51:23,597|135|mr-hn|TIME|0|35341881609604996|1|T320_cell12|10.0|3|5|BFE|Total     |0.106576376
2023-11-02 14:51:23,657|195|mr-hn|TIME|0|35341881609604996|1|T320_cell12|10.0|3|5|PSI|Total     |0.046109184000000004
2023-11-02 14:51:24,837|148|mr-hn|TIME|0|35341882832786240|1|T320_cell12|12.0|3|5|BFE|Total     |0.11602448000000001
2023-11-02 14:51:24,904|215|mr-hn|TIME|0|35341882832786240|1|T320_cell12|12.0|3|5|PSI|Total     |0.050878074
2023-11-02 14:51:26,054|139|mr-hn|TIME|0|35341884060758549|1|T320_cell12|14.0|3|5|BFE|Total     |0.107946567
