EXECUTORS|0|1|4|26372|51072|477.44s|3652.35MB|169.235.27.135:41259|app-20190517105141-0288
STAGES|4836|count at FF.scala:499                |1|4|2019-05-17T18:01:31.950GMT|2019-05-17T18:01:32.312GMT| 600|105|106652717|14901768|40128|0|0|app-20190517105141-0288
STAGES|4739|count at FF.scala:273                |1|4|2019-05-17T18:01:31.505GMT|2019-05-17T18:01:31.938GMT| 600|104|107100253|14901768|40128|0|0|app-20190517105141-0288
STAGES|4642|count at FF.scala:270                |1|4|2019-05-17T18:01:29.934GMT|2019-05-17T18:01:31.493GMT| 600|4798|3457614698|14901768|40128|0|0|app-20190517105141-0288
STAGES|4545|count at FF.scala:265                |1|4|2019-05-17T18:01:29.896GMT|2019-05-17T18:01:29.917GMT|  12|5|3494385|8581976|31446|0|0|app-20190517105141-0288
STAGES|4446|aggregate at SpatialRDD.java:515     |1|4|2019-05-17T18:01:29.121GMT|2019-05-17T18:01:29.886GMT|  12|2944|2900057817|0|0|1277422|31446|app-20190517105141-0288
STAGES|4445|distinct at FF.scala:258             |1|4|2019-05-17T18:01:28.597GMT|2019-05-17T18:01:29.120GMT|  12|1985|1961109630|0|0|2508558|44690|app-20190517105141-0288
STAGES|4444|map at FF.scala:255                  |1|4|2019-05-17T18:01:27.451GMT|2019-05-17T18:01:28.594GMT| 412|3408|3208764942|19462856|44690|0|0|app-20190517105141-0288
STAGES|4347|count at FF.scala:242                |1|4|2019-05-17T18:01:27.059GMT|2019-05-17T18:01:27.413GMT| 200|879|691312004|2233032|13580|0|0|app-20190517105141-0288
STAGES|4250|count at FF.scala:225                |1|4|2019-05-17T18:01:26.562GMT|2019-05-17T18:01:27.044GMT| 200|1433|1184389001|0|0|1310695|13580|app-20190517105141-0288
STAGES|4249|distinct at FF.scala:415             |1|4|2019-05-17T18:01:26.160GMT|2019-05-17T18:01:26.554GMT| 200|617|596527831|7559736|19751|0|0|app-20190517105141-0288
STAGES|4153|count at FF.scala:416                |1|4|2019-05-17T18:01:25.804GMT|2019-05-17T18:01:26.148GMT| 200|129|40876346|7559736|19751|0|0|app-20190517105141-0288
STAGES|4057|count at FF.scala:403                |1|4|2019-05-17T18:01:24.870GMT|2019-05-17T18:01:25.786GMT| 200|2508|2110398065|0|0|6111060|91375|app-20190517105141-0288
STAGES|4056|rdd at FF.scala:402                  |1|4|2019-05-17T18:01:22.675GMT|2019-05-17T18:01:24.864GMT|  12|621|602326987|20660440|71624|0|0|app-20190517105141-0288
STAGES|4055|rdd at FF.scala:402                  |1|4|2019-05-17T18:01:22.661GMT|2019-05-17T18:01:24.680GMT| 900|5352|4914965413|4898104|19751|0|0|app-20190517105141-0288
STAGES|3961|count at FF.scala:373                |1|4|2019-05-17T18:00:43.414GMT|2019-05-17T18:01:22.287GMT| 900|87469|85831216639|27418504|85477|0|0|app-20190517105141-0288
STAGES|3867|count at FF.scala:353                |1|4|2019-05-17T18:00:41.833GMT|2019-05-17T18:00:43.389GMT| 900|4176|2983224670|0|0|2668124|85477|app-20190517105141-0288
STAGES|3866|flatMap at FF.scala:348              |1|4|2019-05-17T18:00:39.807GMT|2019-05-17T18:00:41.801GMT| 901|4458|3158641408|0|0|2855554|71624|app-20190517105141-0288
STAGES|3865|flatMapToPair at SpatialRDD.java:347 |1|4|2019-05-17T18:00:39.613GMT|2019-05-17T18:00:39.794GMT|  12|616|616136305|20660440|71624|0|0|app-20190517105141-0288
STAGES|3773|aggregate at SpatialRDD.java:515     |1|4|2019-05-17T18:00:39.568GMT|2019-05-17T18:00:39.595GMT|  12|13|13930553|20660440|71624|0|0|app-20190517105141-0288
STAGES|3681|collect at SpatialRDD.java:247       |1|4|2019-05-17T18:00:39.525GMT|2019-05-17T18:00:39.548GMT|  12|10|6254062|20660440|71624|0|0|app-20190517105141-0288
STAGES|3589|aggregate at SpatialRDD.java:515     |1|4|2019-05-17T18:00:39.487GMT|2019-05-17T18:00:39.512GMT|  12|15|14099889|20660440|71624|0|0|app-20190517105141-0288
