EXECUTORS|0|1|4|26372|51072|488.96s|3652.35MB|169.235.27.135:38726|app-20190517111418-0290
STAGES|4836|count at FF.scala:499                |1|4|2019-05-17T18:24:26.860GMT|2019-05-17T18:24:27.279GMT| 600|129|108256706|14901768|40128|0|0|app-20190517111418-0290
STAGES|4739|count at FF.scala:273                |1|4|2019-05-17T18:24:26.498GMT|2019-05-17T18:24:26.848GMT| 600|133|103644704|14901768|40128|0|0|app-20190517111418-0290
STAGES|4642|count at FF.scala:270                |1|4|2019-05-17T18:24:24.963GMT|2019-05-17T18:24:26.486GMT| 600|4741|3668227858|14901768|40128|0|0|app-20190517111418-0290
STAGES|4545|count at FF.scala:265                |1|4|2019-05-17T18:24:24.923GMT|2019-05-17T18:24:24.945GMT|  12|8|3489442|8581976|31446|0|0|app-20190517111418-0290
STAGES|4446|aggregate at SpatialRDD.java:515     |1|4|2019-05-17T18:24:24.184GMT|2019-05-17T18:24:24.913GMT|  12|2819|2774862745|0|0|1277422|31446|app-20190517111418-0290
STAGES|4445|distinct at FF.scala:258             |1|4|2019-05-17T18:24:23.552GMT|2019-05-17T18:24:24.183GMT|  12|2422|1915153014|0|0|2508558|44690|app-20190517111418-0290
STAGES|4444|map at FF.scala:255                  |1|4|2019-05-17T18:24:22.471GMT|2019-05-17T18:24:23.547GMT| 412|3132|3120783271|19462856|44690|0|0|app-20190517111418-0290
STAGES|4347|count at FF.scala:242                |1|4|2019-05-17T18:24:22.095GMT|2019-05-17T18:24:22.434GMT| 200|888|683995902|2233032|13580|0|0|app-20190517111418-0290
STAGES|4250|count at FF.scala:225                |1|4|2019-05-17T18:24:21.622GMT|2019-05-17T18:24:22.081GMT| 200|1321|1062620647|0|0|1310695|13580|app-20190517111418-0290
STAGES|4249|distinct at FF.scala:415             |1|4|2019-05-17T18:24:21.139GMT|2019-05-17T18:24:21.608GMT| 200|736|570019703|7559736|19751|0|0|app-20190517111418-0290
