6979426	1985396.341	568488.046	321
9299232	1985869.123	567559.556	321
9438959	1985591.239	568165.843	321
13529177	1984268.291	567923.63	321
12266968	1984612.23	568305.293	321
1682604	1985509.823	568314.939	321
4949542	1985547.366	568370.453	321
8400971	1984661.284	568511.972	321
4284601	1985874.643	568336.783	321
13160654	1985587.177	568282.54	321
8214329	1985243.059	567880.21	321
6924225	1985069.625	567891.913	321
15905406	1985557.126	568535.602	321
10894858	1985501.966	568246.401	321
1673344	1985802.946	568087.094	321
3573062	1985188.131	568091.051	321
6934620	1985280.19	568313.415	321
6067936	1984565.03	567439.841	321
3906184	1985196.974	568717.972	321
7977123	1985873.067	567847.283	321
16165491	1985121.171	567989.22	321
3551199	1985876.31	567977.169	321
90181	1985864.344	568540.453	321
11769289	1985572.043	568399.144	321
10188177	1983977.237	568262.554	321
830336	1985167.85	568620.628	321
4227215	1984332.755	568508.639	321
4303407	1985441.528	566830.456	321
3759731	1985620.477	568100.908	321
6660435	1985672.515	566729.267	321
14561596	1983930.318	568499.123	321
7361475	1985907.278	568320.649	321
8518472	1985870.28	567834.199	321
7392375	1985675.178	568871.736	321
687305	1985564.902	568315.963	321
4386088	1985526.627	568264.221	321
8249951	1985195.934	568702.112	321
6545726	1985505.546	568293.871	321
10835431	1985128.979	568312.88	321
11452808	1985504.36	568302.525	321
1090807	1984659.18	568020.92	321
8766742	1985182.209	568311.242	321
12083329	1985602.327	568117.242	321
8403285	1984247.547	567932.428	321
14269899	1983930.963	568498.678	321
6892941	1985888.137	566957.66	321
6068862	1985878.162	568163.738	321
11742197	1985635.277	567112.785	321
14720470	1985656.031	568421.198	321
8504830	1985874.894	568380.486	321
10879246	1983952.481	568457.932	321
8745861	1985425.702	568972.621	321
2551229	1985597.778	568871.191	321
7253810	1985825.997	567896.605	321
2053480	1985607.098	568991.527	321
4726753	1985508.578	568522.034	321
159875	1985555.741	567883.6	321
6320304	1984859.846	568359.238	321
3824316	1985100.489	566543.597	321
6071872	1985506.544	568519.153	321
7532887	1985461.137	567508.052	321
9198200	1984095.634	568925.225	321
9400480	1985400.17	568224.598	321
17091587	1985185.177	567974.809	321
1274278	1984068.541	568566.547	321
311159	1985573.927	567771.54	321
9990083	1985374.441	567880.224	321
1896226	1985566.164	568652.722	321
14828864	1985469.776	566956.309	321
8618322	1985859.092	566971.458	321
2657599	1983910.881	567398.913	321
11608126	1984958.652	568301.064	321
2001303	1984638.314	568457.325	321
1000127	1985880.188	568464.225	321
6834123	1984955.808	568311.274	321
8810553	1985385.2	567974.713	321
17711936	1985817.656	566967.417	321
2144196	1984430.317	566997.817	321
13520016	1984824.986	568311.043	321
3353406	1985446.494	568348.094	321
1183144	1985890.397	566987.605	321
2633599	1985810.559	568540.424	321
18526879	1985879.738	568410.872	321
5858701	1985197.875	568704.66	321
14037597	1984982.933	568311.563	321
2666655	1985507.531	568383.271	321
2561901	1985505.145	568273.351	321
12232995	1985688.176	566713.049	321
4439503	1985874.122	568297.073	321
11761427	1985876.246	568177.495	321
5014523	1985800.642	568088.984	321
6062375	1985440.227	567882.45	321
3997137	1985317.987	567362.747	321
3674311	1985507.515	568372.956	321
13278952	1984938.922	568309.305	321
8543830	1985508.14	568949.975	321
13570696	1984086.288	568586.261	321
13271783	1985448.463	568368.5	321
4332709	1985528.523	567882.977	321
4308445	1983907.826	567233.865	321
10352971	1985690.648	568315.102	321
6542821	1985448.85	568438.714	321
