5315942	1973038.618	563763.461	320
13563986	1973088.961	563935.689	320
12953842	1972972.768	563560.441	320
468529	1973069.363	563766.366	320
6310667	1973098.795	563507.275	320
4833556	1973015.529	563727.145	320
7906551	1973090.508	563959.644	320
10885529	1972957.603	563804.627	320
9799173	1973035.018	563763.36	320
9645298	1973278.82	563644.854	320
9514484	1973379.591	563764.805	320
5728939	1973184.621	563468.758	320
1914281	1973089.242	563523.276	320
5142934	1973127.725	563583.95	320
7775398	1973355.827	563974.962	320
43572	1973113.446	563593.975	320
15568863	1973139.929	563590.903	320
405016	1973184.367	563955.49	320
794608	1973089.083	563945.783	320
4190809	1973177.776	563591.459	320
198909	1973069.694	563689.384	320
3898276	1973099.116	563426.966	320
5040113	1973190.968	563844.215	320
6826469	1973115.81	563581.322	320
1835130	1972912.17	563955.837	320
10368073	1973130.039	563586.273	320
7243712	1973154.068	563596.519	320
2138999	1972941.606	563573.288	320
11655999	1973064.127	563584.024	320
7081457	1973206.927	563617.331	320
662043	1973191.744	563857.523	320
7021499	1973087.805	563441.64	320
8686135	1973304.676	563648.551	320
15660053	1973018.095	563562.195	320
2569387	1973089.089	563820.439	320
4195254	1973186.951	563412.624	320
2294184	1973069.542	563764.48	320
3444638	1973013.107	563910.175	320
15161384	1973087.967	563529.269	320
9981115	1973065.479	563763.715	320
6775689	1973175.723	563551.754	320
9085888	1973237.231	563626.894	320
3580809	1973063.878	563593.896	320
593947	1972955.768	563650.116	320
