0;MergeLast;80.0;5;6;645.424
1;MergeLast;90.0;5;6;703.663
2;MergeLast;100.0;5;6;706.44
3;MergeLast;110.0;5;6;3128.623
4;MergeLast;120.0;5;6;8115.845
5;MergeLast;80.0;5;6;596.874
6;MergeLast;90.0;5;6;712.026
7;MergeLast;100.0;5;6;698.54
8;MergeLast;110.0;5;6;3044.512
9;MergeLast;120.0;5;6;8790.169
10;MergeLast;80.0;5;6;618.058
11;MergeLast;90.0;5;6;719.15
12;MergeLast;100.0;5;6;764.53
13;MergeLast;110.0;5;6;3071.147
14;MergeLast;120.0;5;6;7263.625
15;MergeLast;80.0;5;6;601.6
16;MergeLast;90.0;5;6;708.954
17;MergeLast;100.0;5;6;793.417
18;MergeLast;110.0;5;6;2955.71
