POLYGON ((1963863.907 569038.8681, 1963863.907 574100.433, 1967872.3557 574100.433, 1967872.3557 569038.8681, 1963863.907 569038.8681))	0	639	1314
POLYGON ((1967872.3557 569038.8681, 1967872.3557 574100.433, 1971880.8045 574100.433, 1971880.8045 569038.8681, 1967872.3557 569038.8681))	1	614	1314
POLYGON ((1963863.907 563977.3032, 1963863.907 569038.8681, 1967872.3557 569038.8681, 1967872.3557 563977.3032, 1963863.907 563977.3032))	2	484	1314
POLYGON ((1967872.3557 563977.3032, 1967872.3557 569038.8681, 1971880.8045 569038.8681, 1971880.8045 563977.3032, 1967872.3557 563977.3032))	3	1035	1314
POLYGON ((1971880.8045 569038.8681, 1971880.8045 574100.433, 1975889.2532 574100.433, 1975889.2532 569038.8681, 1971880.8045 569038.8681))	4	293	1314
POLYGON ((1975889.2532 569038.8681, 1975889.2532 574100.433, 1979897.702 574100.433, 1979897.702 569038.8681, 1975889.2532 569038.8681))	5	674	1314
POLYGON ((1971880.8045 563977.3032, 1971880.8045 569038.8681, 1975889.2532 569038.8681, 1975889.2532 563977.3032, 1971880.8045 563977.3032))	6	548	1314
POLYGON ((1975889.2532 563977.3032, 1975889.2532 569038.8681, 1979897.702 569038.8681, 1979897.702 563977.3032, 1975889.2532 563977.3032))	7	526	1314
POLYGON ((1963863.907 561446.5208, 1963863.907 563977.3032, 1965868.1314 563977.3032, 1965868.1314 561446.5208, 1963863.907 561446.5208))	8	1017	1314
POLYGON ((1965868.1314 561446.5208, 1965868.1314 563977.3032, 1967872.3557 563977.3032, 1967872.3557 561446.5208, 1965868.1314 561446.5208))	9	312	1314
POLYGON ((1963863.907 558915.7384, 1963863.907 561446.5208, 1965868.1314 561446.5208, 1965868.1314 558915.7384, 1963863.907 558915.7384))	10	214	1314
POLYGON ((1965868.1314 558915.7384, 1965868.1314 561446.5208, 1967872.3557 561446.5208, 1967872.3557 558915.7384, 1965868.1314 558915.7384))	11	112	1314
POLYGON ((1967872.3557 558915.7384, 1967872.3557 563977.3033, 1971880.8045 563977.3033, 1971880.8045 558915.7384, 1967872.3557 558915.7384))	12	457	1314
POLYGON ((1963863.907 553854.1735, 1963863.907 558915.7384, 1967872.3557 558915.7384, 1967872.3557 553854.1735, 1963863.907 553854.1735))	13	663	1314
POLYGON ((1967872.3557 553854.1735, 1967872.3557 558915.7384, 1971880.8045 558915.7384, 1971880.8045 553854.1735, 1967872.3557 553854.1735))	14	591	1314
POLYGON ((1971880.8045 558915.7384, 1971880.8045 563977.3033, 1975889.2532 563977.3033, 1975889.2532 558915.7384, 1971880.8045 558915.7384))	15	1208	1314
POLYGON ((1975889.2532 561446.5208, 1975889.2532 563977.3032, 1977893.4776 563977.3032, 1977893.4776 561446.5208, 1975889.2532 561446.5208))	16	663	1314
POLYGON ((1977893.4776 561446.5208, 1977893.4776 563977.3032, 1979897.702 563977.3032, 1979897.702 561446.5208, 1977893.4776 561446.5208))	17	380	1314
POLYGON ((1975889.2532 558915.7384, 1975889.2532 561446.5208, 1977893.4776 561446.5208, 1977893.4776 558915.7384, 1975889.2532 558915.7384))	18	865	1314
POLYGON ((1977893.4776 558915.7384, 1977893.4776 561446.5208, 1979897.702 561446.5208, 1979897.702 558915.7384, 1977893.4776 558915.7384))	19	222	1314
POLYGON ((1971880.8045 553854.1735, 1971880.8045 558915.7384, 1975889.2532 558915.7384, 1975889.2532 553854.1735, 1971880.8045 553854.1735))	20	1221	1314
POLYGON ((1975889.2532 553854.1735, 1975889.2532 558915.7384, 1979897.702 558915.7384, 1979897.702 553854.1735, 1975889.2532 553854.1735))	21	409	1314
POLYGON ((1979897.702 569038.8681, 1979897.702 574100.433, 1983906.1508 574100.433, 1983906.1508 569038.8681, 1979897.702 569038.8681))	22	284	1314
POLYGON ((1983906.1508 569038.8681, 1983906.1508 574100.433, 1987914.5995 574100.433, 1987914.5995 569038.8681, 1983906.1508 569038.8681))	23	821	1314
POLYGON ((1979897.702 563977.3032, 1979897.702 569038.8681, 1983906.1508 569038.8681, 1983906.1508 563977.3032, 1979897.702 563977.3032))	24	410	1314
POLYGON ((1983906.1508 563977.3032, 1983906.1508 569038.8681, 1987914.5995 569038.8681, 1987914.5995 563977.3032, 1983906.1508 563977.3032))	25	529	1314
POLYGON ((1987914.5995 569038.8681, 1987914.5995 574100.433, 1991923.0482 574100.433, 1991923.0482 569038.8681, 1987914.5995 569038.8681))	26	894	1314
POLYGON ((1991923.0482 569038.8681, 1991923.0482 574100.433, 1995931.497 574100.433, 1995931.497 569038.8681, 1991923.0482 569038.8681))	27	634	1314
POLYGON ((1987914.5995 563977.3032, 1987914.5995 569038.8681, 1991923.0482 569038.8681, 1991923.0482 563977.3032, 1987914.5995 563977.3032))	28	353	1314
POLYGON ((1991923.0482 563977.3032, 1991923.0482 569038.8681, 1995931.497 569038.8681, 1995931.497 563977.3032, 1991923.0482 563977.3032))	29	453	1314
POLYGON ((1979897.702 561446.5208, 1979897.702 563977.3032, 1981901.9264 563977.3032, 1981901.9264 561446.5208, 1979897.702 561446.5208))	30	416	1314
POLYGON ((1981901.9264 562711.912, 1981901.9264 563977.3033, 1982904.0386 563977.3033, 1982904.0386 562711.912, 1981901.9264 562711.912))	31	12	1314
POLYGON ((1982904.0386 562711.912, 1982904.0386 563977.3033, 1983906.1508 563977.3033, 1983906.1508 562711.912, 1982904.0386 562711.912))	32	15	1314
POLYGON ((1981901.9264 562079.2164, 1981901.9264 562711.912, 1982402.9825 562711.912, 1982402.9825 562079.2164, 1981901.9264 562079.2164))	33	100	1314
POLYGON ((1982402.9825 562079.2164, 1982402.9825 562711.912, 1982904.0386 562711.912, 1982904.0386 562079.2164, 1982402.9825 562079.2164))	34	4	1314
POLYGON ((1981901.9264 561921.0425, 1981901.9264 562079.2164, 1982027.1904 562079.2164, 1982027.1904 561921.0425, 1981901.9264 561921.0425))	35	154	1314
POLYGON ((1982027.1904 561921.0425, 1982027.1904 562079.2164, 1982152.4544 562079.2164, 1982152.4544 561921.0425, 1982027.1904 561921.0425))	36	283	1314
POLYGON ((1981901.9264 561762.8686, 1981901.9264 561921.0425, 1982027.1904 561921.0425, 1982027.1904 561762.8686, 1981901.9264 561762.8686))	37	396	1314
POLYGON ((1982027.1904 561762.8686, 1982027.1904 561921.0425, 1982152.4544 561921.0425, 1982152.4544 561762.8686, 1982027.1904 561762.8686))	38	454	1314
POLYGON ((1982152.4544 561762.8686, 1982152.4544 562079.2164, 1982402.9825 562079.2164, 1982402.9825 561762.8686, 1982152.4544 561762.8686))	39	199	1314
POLYGON ((1981901.9264 561446.5208, 1981901.9264 561762.8686, 1982152.4544 561762.8686, 1982152.4544 561446.5208, 1981901.9264 561446.5208))	40	254	1314
POLYGON ((1982152.4544 561446.5208, 1982152.4544 561762.8686, 1982402.9825 561762.8686, 1982402.9825 561446.5208, 1982152.4544 561446.5208))	41	82	1314
POLYGON ((1982402.9825 561446.5208, 1982402.9825 562079.2164, 1982904.0386 562079.2164, 1982904.0386 561446.5208, 1982402.9825 561446.5208))	42	3	1314
POLYGON ((1982904.0386 561446.5208, 1982904.0386 562711.912, 1983906.1508 562711.912, 1983906.1508 561446.5208, 1982904.0386 561446.5208))	43	57	1314
POLYGON ((1979897.702 558915.7384, 1979897.702 561446.5208, 1981901.9264 561446.5208, 1981901.9264 558915.7384, 1979897.702 558915.7384))	44	170	1314
POLYGON ((1981901.9264 558915.7384, 1981901.9264 561446.5208, 1983906.1508 561446.5208, 1983906.1508 558915.7384, 1981901.9264 558915.7384))	45	78	1314
POLYGON ((1983906.1508 558915.7384, 1983906.1508 563977.3033, 1987914.5995 563977.3033, 1987914.5995 558915.7384, 1983906.1508 558915.7384))	46	522	1314
POLYGON ((1979897.702 553854.1735, 1979897.702 558915.7384, 1983906.1508 558915.7384, 1983906.1508 553854.1735, 1979897.702 553854.1735))	47	167	1314
POLYGON ((1983906.1508 553854.1735, 1983906.1508 558915.7384, 1987914.5995 558915.7384, 1987914.5995 553854.1735, 1983906.1508 553854.1735))	48	619	1314
POLYGON ((1987914.5995 558915.7384, 1987914.5995 563977.3033, 1991923.0482 563977.3033, 1991923.0482 558915.7384, 1987914.5995 558915.7384))	49	570	1314
