jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
12		27	2049	1597259136331	1597259136340	9	4	10	mr-12	0	false	0	true	3	2	2	2	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1271	Disks phase
12		27	2050	1597259136332	1597259136341	9	5	9	mr-01	0	false	0	true	2	1	2	2	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1271	Disks phase
12		27	2051	1597259136332	1597259136341	9	4	2	mr-04	0	false	0	true	3	2	1	1	1	0	1486	0	0	0	0	470	75608	0	0	0	0	0	0	0	0	0	0	1271	Disks phase
12		27	2053	1597259136333	1597259136342	9	5	3	mr-02	0	false	0	true	2	1	2	1	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1271	Disks phase
12		27	2052	1597259136333	1597259136342	9	3	6	mr-09	0	false	0	true	2	2	3	2	1	0	1486	0	0	0	0	470	75624	0	0	0	0	0	0	0	0	0	0	1271	Disks phase
13		28	2249	1597259136861	1597259136886	25	5	5	mr-06	0	false	0	true	18	16	2	2	0	0	1821	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	0	27230	509	1271	Disks phase
13		28	2250	1597259136867	1597259136893	26	5	4	mr-11	0	false	0	true	19	18	2	2	0	0	1821	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	0	26692	493	1271	Disks phase
13		29	2263	1597259136953	1597259137114	161	6	12	mr-07	1	false	0	true	85	73	70	66	0	0	1602	0	0	0	0	0	0	0	0	0	2558	26	6	20	0	0	0	1271	Disks phase
13		29	2261	1597259136953	1597259137115	162	6	8	mr-10	1	false	0	true	80	72	76	72	0	0	1601	0	0	0	0	0	0	0	0	0	1260	14	6	8	0	0	0	1271	Disks phase
13		29	2262	1597259136953	1597259137119	166	6	4	mr-11	1	false	0	true	81	73	79	76	0	0	1601	0	0	0	0	0	0	0	0	0	2164	24	6	18	0	0	0	1271	Disks phase
13		29	2258	1597259136953	1597259137121	168	5	6	mr-09	1	false	0	true	76	70	86	82	1	0	1644	0	0	0	0	0	0	0	0	0	540	6	2	4	0	0	0	1271	Disks phase
13		29	2259	1597259136953	1597259137143	190	5	10	mr-12	1	false	0	true	109	103	76	73	0	0	1602	0	0	0	0	0	0	0	0	0	4626	48	10	38	0	0	0	1271	Disks phase
13		29	2260	1597259136953	1597259137152	199	6	1	mr-08	1	false	0	true	121	73	72	67	0	0	1602	0	0	0	0	0	0	0	0	0	2560	26	8	18	0	0	0	1271	Disks phase
13		29	2343	1597259137571	1597259137626	55	5	1	mr-08	0	false	0	true	48	46	2	2	0	0	1603	0	0	0	0	0	0	0	0	0	20308	166	14	152	0	0	0	1271	Disks phase
13		29	2344	1597259137578	1597259137624	46	4	12	mr-07	0	false	0	true	39	26	3	3	0	0	1601	0	0	0	0	0	0	0	0	11	7254	72	8	64	0	0	0	1271	Disks phase
13		29	2345	1597259137582	1597259137613	31	4	10	mr-12	0	false	0	true	24	11	3	3	0	0	1601	0	0	0	0	0	0	0	0	11	4162	44	6	38	0	0	0	1271	Disks phase
13		29	2346	1597259137585	1597259137686	101	4	5	mr-06	0	false	0	true	94	90	3	3	0	0	1604	0	0	0	0	0	0	0	0	1	24644	188	14	174	0	0	0	1271	Disks phase
13		29	2423	1597259141147	1597259141196	49	4	11	mr-05	0	false	0	true	41	40	4	3	0	0	1605	0	0	0	0	0	0	0	0	0	28596	200	14	186	0	0	0	1271	Disks phase
13		29	2424	1597259141168	1597259141213	45	4	9	mr-01	0	false	0	true	39	36	2	3	0	0	1604	0	0	0	0	0	0	0	0	0	18918	168	12	156	0	0	0	1271	Disks phase
13		29	2425	1597259141173	1597259141218	45	3	6	mr-09	0	false	0	true	38	37	4	3	0	0	1604	0	0	0	0	0	0	0	0	2	19056	166	14	152	0	0	0	1271	Disks phase
13		29	2426	1597259141184	1597259141223	39	2	12	mr-07	0	false	0	true	32	31	4	3	1	0	1647	0	0	0	0	0	0	0	0	0	18040	148	12	136	0	0	0	1271	Disks phase
13		29	2488	1597259141897	1597259142002	105	4	11	mr-05	0	false	0	true	97	58	4	2	0	8	1647	0	0	0	0	0	0	0	0	28	20016	168	12	156	0	0	0	1271	Disks phase
13		29	2489	1597259141908	1597259141983	75	4	1	mr-08	0	false	0	true	67	36	4	3	0	0	1604	0	0	0	0	0	0	0	0	30	19268	158	6	152	0	0	0	1271	Disks phase
13		29	2490	1597259141909	1597259141943	34	5	6	mr-09	0	false	0	true	27	22	2	2	0	0	1603	0	0	0	0	0	0	0	0	0	6822	68	6	62	0	0	0	1271	Disks phase
