POLYGON ((1963863.907 571569.6506, 1963863.907 574100.433, 1965868.1314 574100.433, 1965868.1314 571569.6506, 1963863.907 571569.6506))	0	105	1256
POLYGON ((1965868.1314 572835.0418, 1965868.1314 574100.433, 1966870.2436 574100.433, 1966870.2436 572835.0418, 1965868.1314 572835.0418))	1	29	1256
POLYGON ((1966870.2436 572835.0418, 1966870.2436 574100.433, 1967872.3558 574100.433, 1967872.3558 572835.0418, 1966870.2436 572835.0418))	2	21	1256
POLYGON ((1965868.1314 571569.6506, 1965868.1314 572835.0418, 1966870.2436 572835.0418, 1966870.2436 571569.6506, 1965868.1314 571569.6506))	3	107	1256
POLYGON ((1966870.2436 571569.6506, 1966870.2436 572835.0418, 1967872.3558 572835.0418, 1967872.3558 571569.6506, 1966870.2436 571569.6506))	4	69	1256
POLYGON ((1963863.907 569038.8681, 1963863.907 571569.6506, 1965868.1314 571569.6506, 1965868.1314 569038.8681, 1963863.907 569038.8681))	5	58	1256
POLYGON ((1965868.1314 569038.8681, 1965868.1314 571569.6506, 1967872.3557 571569.6506, 1967872.3557 569038.8681, 1965868.1314 569038.8681))	6	249	1256
POLYGON ((1967872.3557 571569.6506, 1967872.3557 574100.433, 1969876.5801 574100.433, 1969876.5801 571569.6506, 1967872.3557 571569.6506))	7	336	1256
POLYGON ((1969876.5801 571569.6506, 1969876.5801 574100.433, 1971880.8045 574100.433, 1971880.8045 571569.6506, 1969876.5801 571569.6506))	8	215	1256
POLYGON ((1967872.3557 569038.8681, 1967872.3557 571569.6506, 1969876.5801 571569.6506, 1969876.5801 569038.8681, 1967872.3557 569038.8681))	9	54	1256
POLYGON ((1969876.5801 569038.8681, 1969876.5801 571569.6506, 1971880.8045 571569.6506, 1971880.8045 569038.8681, 1969876.5801 569038.8681))	10	9	1256
POLYGON ((1963863.907 566508.0857, 1963863.907 569038.8681, 1965868.1314 569038.8681, 1965868.1314 566508.0857, 1963863.907 566508.0857))	11	33	1256
POLYGON ((1965868.1314 566508.0857, 1965868.1314 569038.8681, 1967872.3557 569038.8681, 1967872.3557 566508.0857, 1965868.1314 566508.0857))	12	40	1256
POLYGON ((1963863.907 563977.3032, 1963863.907 566508.0857, 1965868.1314 566508.0857, 1965868.1314 563977.3032, 1963863.907 563977.3032))	13	267	1256
POLYGON ((1965868.1314 563977.3032, 1965868.1314 566508.0857, 1967872.3557 566508.0857, 1967872.3557 563977.3032, 1965868.1314 563977.3032))	14	144	1256
POLYGON ((1967872.3557 566508.0857, 1967872.3557 569038.8681, 1969876.5801 569038.8681, 1969876.5801 566508.0857, 1967872.3557 566508.0857))	15	330	1256
POLYGON ((1969876.5801 566508.0857, 1969876.5801 569038.8681, 1971880.8045 569038.8681, 1971880.8045 566508.0857, 1969876.5801 566508.0857))	16	130	1256
POLYGON ((1967872.3557 563977.3032, 1967872.3557 566508.0857, 1969876.5801 566508.0857, 1969876.5801 563977.3032, 1967872.3557 563977.3032))	17	244	1256
POLYGON ((1969876.5801 565242.6945, 1969876.5801 566508.0857, 1970878.6923 566508.0857, 1970878.6923 565242.6945, 1969876.5801 565242.6945))	18	103	1256
POLYGON ((1970878.6923 565242.6945, 1970878.6923 566508.0857, 1971880.8045 566508.0857, 1971880.8045 565242.6945, 1970878.6923 565242.6945))	19	73	1256
POLYGON ((1969876.5801 563977.3032, 1969876.5801 565242.6945, 1970878.6923 565242.6945, 1970878.6923 563977.3032, 1969876.5801 563977.3032))	20	110	1256
POLYGON ((1970878.6923 563977.3032, 1970878.6923 565242.6945, 1971880.8045 565242.6945, 1971880.8045 563977.3032, 1970878.6923 563977.3032))	21	45	1256
POLYGON ((1971880.8045 569038.8681, 1971880.8045 574100.433, 1975889.2532 574100.433, 1975889.2532 569038.8681, 1971880.8045 569038.8681))	22	293	1256
