1;4;760;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.246;795;18548;5775;788;42.26
1;4;761;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;2.004;788;18548;5775;788;42.26
1;5;773;SpatialJoin;30.0;3;5;B.Indexing points...;6.983;0;18548;5765;785;38.13
1;5;774;SpatialJoin;30.0;3;5;C.Getting pairs...;11.650;5765;18548;5765;785;38.13
1;5;775;SpatialJoin;30.0;3;5;D.Computing centers...;1.370;11530;18548;5765;785;38.13
1;5;776;SpatialJoin;30.0;3;5;E.Indexing centers...;1.092;11530;18548;5765;785;38.13
1;5;777;SpatialJoin;30.0;3;5;F.Getting disks...;8.461;11530;18548;5765;785;38.13
1;5;778;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.268;3620;18548;5765;785;38.13
1;5;779;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;4.882;1858;18548;5765;785;38.13
1;5;780;SpatialJoin;30.0;3;5;I.Indexing candidates...;5.271;1858;18548;5765;785;38.13
1;5;781;SpatialJoin;30.0;3;5;J.Getting expansions...;0.322;2980;18548;5765;785;38.13
1;5;782;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.171;788;18548;5765;785;38.13
1;5;783;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;2.543;785;18548;5765;785;38.13
1;6;795;SpatialJoin;30.0;3;5;B.Indexing points...;7.148;0;18546;5758;776;36.36
1;6;796;SpatialJoin;30.0;3;5;C.Getting pairs...;10.268;5758;18546;5758;776;36.36
1;6;797;SpatialJoin;30.0;3;5;D.Computing centers...;2.016;11516;18546;5758;776;36.36
1;6;798;SpatialJoin;30.0;3;5;E.Indexing centers...;1.028;11516;18546;5758;776;36.36
1;6;799;SpatialJoin;30.0;3;5;F.Getting disks...;7.669;11516;18546;5758;776;36.36
1;6;800;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.269;3615;18546;5758;776;36.36
1;6;801;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;5.230;1861;18546;5758;776;36.36
1;6;802;SpatialJoin;30.0;3;5;I.Indexing candidates...;5.655;1861;18546;5758;776;36.36
1;6;803;SpatialJoin;30.0;3;5;J.Getting expansions...;0.303;3020;18546;5758;776;36.36
1;6;804;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.167;782;18546;5758;776;36.36
1;6;805;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;1.831;776;18546;5758;776;36.36
1;7;817;SpatialJoin;30.0;3;5;B.Indexing points...;6.941;0;18546;5788;782;38.49
1;7;818;SpatialJoin;30.0;3;5;C.Getting pairs...;12.150;5788;18546;5788;782;38.49
1;7;819;SpatialJoin;30.0;3;5;D.Computing centers...;1.584;11576;18546;5788;782;38.49
1;7;820;SpatialJoin;30.0;3;5;E.Indexing centers...;1.225;11576;18546;5788;782;38.49
1;7;821;SpatialJoin;30.0;3;5;F.Getting disks...;6.929;11576;18546;5788;782;38.49
1;7;822;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.215;3654;18546;5788;782;38.49
1;7;823;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;6.563;1872;18546;5788;782;38.49
1;7;824;SpatialJoin;30.0;3;5;I.Indexing candidates...;6.966;1872;18546;5788;782;38.49
1;7;825;SpatialJoin;30.0;3;5;J.Getting expansions...;0.236;2960;18546;5788;782;38.49
1;7;826;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.226;786;18546;5788;782;38.49
1;7;827;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;2.020;782;18546;5788;782;38.49
1;8;839;SpatialJoin;30.0;3;5;B.Indexing points...;4.166;0;18546;5791;785;27.52
1;8;840;SpatialJoin;30.0;3;5;C.Getting pairs...;7.661;5791;18546;5791;785;27.52
1;8;841;SpatialJoin;30.0;3;5;D.Computing centers...;1.506;11582;18546;5791;785;27.52
1;8;842;SpatialJoin;30.0;3;5;E.Indexing centers...;1.202;11582;18546;5791;785;27.52
1;8;843;SpatialJoin;30.0;3;5;F.Getting disks...;5.986;11582;18546;5791;785;27.52
1;8;844;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.333;3639;18546;5791;785;27.52
1;8;845;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;4.095;1848;18546;5791;785;27.52
1;8;846;SpatialJoin;30.0;3;5;I.Indexing candidates...;4.516;1848;18546;5791;785;27.52
1;8;847;SpatialJoin;30.0;3;5;J.Getting expansions...;0.332;2887;18546;5791;785;27.52
1;8;848;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.251;790;18546;5791;785;27.52
1;8;849;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;1.570;785;18546;5791;785;27.52
1;9;861;SpatialJoin;30.0;3;5;B.Indexing points...;5.898;0;18546;5802;789;36.12
1;9;862;SpatialJoin;30.0;3;5;C.Getting pairs...;11.230;5802;18546;5802;789;36.12
1;9;863;SpatialJoin;30.0;3;5;D.Computing centers...;1.413;11604;18546;5802;789;36.12
1;9;864;SpatialJoin;30.0;3;5;E.Indexing centers...;1.034;11604;18546;5802;789;36.12
1;9;865;SpatialJoin;30.0;3;5;F.Getting disks...;8.356;11604;18546;5802;789;36.12
1;9;866;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.268;3660;18546;5802;789;36.12
1;9;867;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;4.952;1856;18546;5802;789;36.12
1;9;868;SpatialJoin;30.0;3;5;I.Indexing candidates...;5.442;1856;18546;5802;789;36.12
1;9;869;SpatialJoin;30.0;3;5;J.Getting expansions...;0.319;2942;18546;5802;789;36.12
1;9;870;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.201;796;18546;5802;789;36.12
1;9;871;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;1.958;789;18546;5802;789;36.12
1;10;883;SpatialJoin;30.0;3;5;B.Indexing points...;6.166;0;18546;5797;776;36.76
1;10;884;SpatialJoin;30.0;3;5;C.Getting pairs...;11.750;5797;18546;5797;776;36.76
1;10;885;SpatialJoin;30.0;3;5;D.Computing centers...;1.573;11594;18546;5797;776;36.76
1;10;886;SpatialJoin;30.0;3;5;E.Indexing centers...;1.308;11594;18546;5797;776;36.76
1;10;887;SpatialJoin;30.0;3;5;F.Getting disks...;7.498;11594;18546;5797;776;36.76
1;10;888;SpatialJoin;30.0;3;5;G.Filtering less-than-mu disks...;0.365;3645;18546;5797;776;36.76
1;10;889;SpatialJoin;30.0;3;5;H.Prunning duplicate candidates...;5.275;1845;18546;5797;776;36.76
1;10;890;SpatialJoin;30.0;3;5;I.Indexing candidates...;5.609;1845;18546;5797;776;36.76
1;10;891;SpatialJoin;30.0;3;5;J.Getting expansions...;0.195;2902;18546;5797;776;36.76
1;10;892;SpatialJoin;30.0;3;5;K.Finding maximal disks...;0.164;781;18546;5797;776;36.76
1;10;893;SpatialJoin;30.0;3;5;L.Prunning duplicates and subsets...;2.128;776;18546;5797;776;36.76
3;11;1546;SpatialJoin;30.0;4;5;B.Indexing points...;5.230;0;18093;5511;205;31.5
3;11;1547;SpatialJoin;30.0;4;5;C.Getting pairs...;7.480;5511;18093;5511;205;31.5
3;11;1548;SpatialJoin;30.0;4;5;D.Computing centers...;2.532;11022;18093;5511;205;31.5
3;11;1549;SpatialJoin;30.0;4;5;E.Indexing centers...;1.413;11022;18093;5511;205;31.5
3;11;1550;SpatialJoin;30.0;4;5;F.Getting disks...;5.698;11022;18093;5511;205;31.5
3;11;1551;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.216;1210;18093;5511;205;31.5
3;11;1552;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;6.065;599;18093;5511;205;31.5
3;11;1553;SpatialJoin;30.0;4;5;I.Indexing candidates...;6.776;599;18093;5511;205;31.5
3;11;1554;SpatialJoin;30.0;4;5;J.Getting expansions...;0.358;1657;18093;5511;205;31.5
3;11;1555;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.273;206;18093;5511;205;31.5
3;11;1556;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;1.520;205;18093;5511;205;31.5
3;12;1566;SpatialJoin;30.0;4;5;B.Indexing points...;5.915;0;18245;5629;216;34.7
3;12;1567;SpatialJoin;30.0;4;5;C.Getting pairs...;6.091;5629;18245;5629;216;34.7
3;12;1568;SpatialJoin;30.0;4;5;D.Computing centers...;1.723;11258;18245;5629;216;34.7
3;12;1569;SpatialJoin;30.0;4;5;E.Indexing centers...;1.533;11258;18245;5629;216;34.7
3;12;1570;SpatialJoin;30.0;4;5;F.Getting disks...;7.032;11258;18245;5629;216;34.7
3;12;1571;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.232;1299;18245;5629;216;34.7
3;12;1572;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;8.505;640;18245;5629;216;34.7
3;12;1573;SpatialJoin;30.0;4;5;I.Indexing candidates...;9.229;640;18245;5629;216;34.7
3;12;1574;SpatialJoin;30.0;4;5;J.Getting expansions...;0.255;1703;18245;5629;216;34.7
3;12;1575;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.250;220;18245;5629;216;34.7
3;12;1576;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.442;216;18245;5629;216;34.7
3;13;1588;SpatialJoin;30.0;4;5;B.Indexing points...;5.245;0;18394;5701;227;28.27
3;13;1589;SpatialJoin;30.0;4;5;C.Getting pairs...;7.190;5701;18394;5701;227;28.27
3;13;1590;SpatialJoin;30.0;4;5;D.Computing centers...;1.979;11402;18394;5701;227;28.27
3;13;1591;SpatialJoin;30.0;4;5;E.Indexing centers...;1.103;11402;18394;5701;227;28.27
3;13;1592;SpatialJoin;30.0;4;5;F.Getting disks...;6.155;11402;18394;5701;227;28.27
3;13;1593;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.320;1336;18394;5701;227;28.27
3;13;1594;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;3.237;658;18394;5701;227;28.27
3;13;1595;SpatialJoin;30.0;4;5;I.Indexing candidates...;3.631;658;18394;5701;227;28.27
3;13;1596;SpatialJoin;30.0;4;5;J.Getting expansions...;0.199;1757;18394;5701;227;28.27
