0;21;0;A.Indexing points...;100.0;4;6;8.325;18093;  0
0;22;0;B.Getting pairs...;100.0;4;6;7.847;33957;  0
0;23;0;C.Computing centers...;100.0;4;6;2.636;67914;  0
0;24;0;D.Indexing centers...;100.0;4;6;1.849;67914;  0
0;25;0;E.Getting disks...;100.0;4;6;6.876;67914;  0
0;26;0;F.Filtering less-than-mu disks...;100.0;4;6;0.84;32499;  0
0;27;0;G.Prunning duplicate candidates...;100.0;4;6;4.04;19046;  0
0;28;0;H.Indexing candidates...;100.0;4;6;4.606;19046;  0
0;29;0;I.Getting expansions...;100.0;4;6;0.331;38041;  0
0;30;0;J.Finding maximal disks...;100.0;4;6;10.361;3357;  0
0;31;0;K.Prunning duplicates and subsets...;100.0;4;6;2.781;3329;  0
1;38;0;A.Indexing points...;100.0;4;6;8.032;18548;  5
1;39;0;B.Getting pairs...;100.0;4;6;10.747;35452;  5
1;40;0;C.Computing centers...;100.0;4;6;1.646;70904;  5
1;41;0;D.Indexing centers...;100.0;4;6;1.456;70904;  5
1;42;0;E.Getting disks...;100.0;4;6;8.43;70904;  5
1;43;0;F.Filtering less-than-mu disks...;100.0;4;6;0.791;34174;  5
1;44;0;G.Prunning duplicate candidates...;100.0;4;6;3.86;19895;  5
1;45;0;H.Indexing candidates...;100.0;4;6;4.397;19895;  5
1;46;0;I.Getting expansions...;100.0;4;6;0.337;38515;  5
1;47;0;J.Finding maximal disks...;100.0;4;6;66.645;3634;  5
1;48;0;K.Prunning duplicates and subsets...;100.0;4;6;2.421;3603;  5
2;61;0;A.Indexing points...;100.0;4;6;4.258;18245;  1
2;62;0;B.Getting pairs...;100.0;4;6;4.852;34462;  1
2;63;0;C.Computing centers...;100.0;4;6;1.546;68924;  1
2;64;0;D.Indexing centers...;100.0;4;6;1.409;68924;  1
2;65;0;E.Getting disks...;100.0;4;6;5.346;68924;  1
2;66;0;F.Filtering less-than-mu disks...;100.0;4;6;0.644;33073;  1
2;67;0;G.Prunning duplicate candidates...;100.0;4;6;2.425;19349;  1
2;68;0;H.Indexing candidates...;100.0;4;6;2.815;19349;  1
2;69;0;I.Getting expansions...;100.0;4;6;0.254;37634;  1
2;70;0;J.Finding maximal disks...;100.0;4;6;4.757;3422;  1
2;71;0;K.Prunning duplicates and subsets...;100.0;4;6;1.362;3391;  1
3;78;0;A.Indexing points...;100.0;4;6;7.03;18546;  6
3;79;0;B.Getting pairs...;100.0;4;6;10.743;35447;  6
3;80;0;C.Computing centers...;100.0;4;6;1.478;70894;  6
3;81;0;D.Indexing centers...;100.0;4;6;1.354;70894;  6
3;82;0;E.Getting disks...;100.0;4;6;8.184;70894;  6
3;83;0;F.Filtering less-than-mu disks...;100.0;4;6;1.045;34111;  6
3;84;0;G.Prunning duplicate candidates...;100.0;4;6;3.312;19831;  6
3;85;0;H.Indexing candidates...;100.0;4;6;3.807;19831;  6
3;86;0;I.Getting expansions...;100.0;4;6;0.438;37901;  6
3;87;0;J.Finding maximal disks...;100.0;4;6;10.753;3615;  6
3;88;0;K.Prunning duplicates and subsets...;100.0;4;6;2.313;3590;  6
4;101;0;A.Indexing points...;100.0;4;6;4.229;18394;  2
4;102;0;B.Getting pairs...;100.0;4;6;4.805;34918;  2
4;103;0;C.Computing centers...;100.0;4;6;1.52;69836;  2
4;104;0;D.Indexing centers...;100.0;4;6;1.332;69836;  2
4;105;0;E.Getting disks...;100.0;4;6;5.324;69836;  2
4;106;0;F.Filtering less-than-mu disks...;100.0;4;6;0.529;33599;  2
4;107;0;G.Prunning duplicate candidates...;100.0;4;6;2.055;19632;  2
4;108;0;H.Indexing candidates...;100.0;4;6;2.447;19632;  2
4;109;0;I.Getting expansions...;100.0;4;6;0.255;37035;  2
4;110;0;J.Finding maximal disks...;100.0;4;6;6.223;3530;  2
4;111;0;K.Prunning duplicates and subsets...;100.0;4;6;1.373;3502;  2
5;118;0;A.Indexing points...;100.0;4;6;6.845;18546;  7
5;119;0;B.Getting pairs...;100.0;4;6;10.939;35397;  7
5;120;0;C.Computing centers...;100.0;4;6;1.609;70794;  7
5;121;0;D.Indexing centers...;100.0;4;6;1.306;70794;  7
5;122;0;E.Getting disks...;100.0;4;6;8.168;70794;  7
5;123;0;F.Filtering less-than-mu disks...;100.0;4;6;0.81;34047;  7
5;124;0;G.Prunning duplicate candidates...;100.0;4;6;3.611;19753;  7
5;125;0;H.Indexing candidates...;100.0;4;6;4.194;19753;  7
5;126;0;I.Getting expansions...;100.0;4;6;0.319;36755;  7
5;127;0;J.Finding maximal disks...;100.0;4;6;41.732;3637;  7
5;128;0;K.Prunning duplicates and subsets...;100.0;4;6;2.257;3616;  7
6;141;0;A.Indexing points...;100.0;4;6;7.036;18548;  3
6;142;0;B.Getting pairs...;100.0;4;6;10.325;35515;  3
6;143;0;C.Computing centers...;100.0;4;6;1.43;71030;  3
6;144;0;D.Indexing centers...;100.0;4;6;1.408;71030;  3
6;145;0;E.Getting disks...;100.0;4;6;8.733;71030;  3
6;146;0;F.Filtering less-than-mu disks...;100.0;4;6;0.595;34302;  3
6;147;0;G.Prunning duplicate candidates...;100.0;4;6;2.613;20056;  3
6;148;0;H.Indexing candidates...;100.0;4;6;3.123;20056;  3
6;149;0;I.Getting expansions...;100.0;4;6;0.429;39241;  3
6;150;0;J.Finding maximal disks...;100.0;4;6;4.709;3609;  3
6;151;0;K.Prunning duplicates and subsets...;100.0;4;6;2.021;3576;  3
7;158;0;A.Indexing points...;100.0;4;6;4.571;18546;  8
7;159;0;B.Getting pairs...;100.0;4;6;6.068;35328;  8
7;160;0;C.Computing centers...;100.0;4;6;1.417;70656;  8
7;161;0;D.Indexing centers...;100.0;4;6;1.461;70656;  8
7;162;0;E.Getting disks...;100.0;4;6;5.833;70656;  8
7;163;0;F.Filtering less-than-mu disks...;100.0;4;6;0.644;33909;  8
7;164;0;G.Prunning duplicate candidates...;100.0;4;6;2.579;19711;  8
7;165;0;H.Indexing candidates...;100.0;4;6;3.025;19711;  8
7;166;0;I.Getting expansions...;100.0;4;6;0.262;36965;  8
7;167;0;J.Finding maximal disks...;100.0;4;6;14.4;3619;  8
