12178643	1981866.077	561883.936	320	3	0
13173399	1981898.187	561874.445	320	3	0
1732598	1981879.527	561869.046	320	3	0
10660076	1981947.861	561924.707	320	3	0
14055655	1981993.485	561933.604	320	3	0
8502254	1981983.44	561942.497	320	3	0
5475061	1981995.034	561922.73	320	3	0
3523584	1982015.859	561950.088	320	3	0
10395573	1981992.927	561931.053	320	3	0
3832475	1982018.536	561950.082	320	3	0
8830896	1981993.843	561927.391	320	3	0
5901159	1982006.423	561939.901	320	3	0
772395	1981997.183	561936.148	320	3	0
5431720	1982001.616	561936.915	320	3	0
7967750	1981993.563	561925.95	320	3	0
1113655	1981994.108	561921.179	320	3	0
6945377	1982016.884	561954.744	320	3	0
9442063	1981984.92	561943.936	320	3	0
8876540	1981987.424	561950.032	320	3	0
1732037	1982010.49	561942.777	320	3	0
10053203	1981984.268	561941.275	320	3	0
8750483	1982019.386	561959.731	320	3	0
5861578	1981987.888	561951.029	320	3	0
9425595	1981983.161	561941.832	320	3	0
58262	1982007.068	561939.345	320	3	0
2480114	1982015.306	561950.311	320	3	0
9510054	1981987.576	561933.171	320	3	0
8579722	1981998.289	561935.147	320	3	0
4597548	1982008.261	561935.571	320	3	0
8906759	1981992.373	561931.276	320	3	0
13390891	1981948.977	561928.477	320	3	0
6452460	1982006.975	561939.234	320	3	0
5937848	1982019.385	561958.955	320	3	0
8912993	1982019.016	561959.177	320	3	0
596559	1982019.385	561959.398	320	3	0
13948270	1981948.145	561928.256	320	3	0
5359836	1981993.466	561923.399	320	3	0
2591707	1981993.471	561926.394	320	3	0
10288932	1981982.884	561941.389	320	3	0
10798280	1981997.273	561934.816	320	3	0
12248050	1981985.826	561935.393	320	3	0
5605329	1982018.998	561949.86	320	3	0
9305579	1981982.698	561940.945	320	3	0
4453119	1982002.077	561936.36	320	3	0
8310852	1981944.716	561921.497	320	3	0
5326588	1982010.231	561951.652	320	3	0
8759635	1981990.987	561930.835	320	3	0
5042284	1982018.083	561954.188	320	3	0
10690327	1981992.367	561927.949	320	3	0
10707331	1981945.548	561921.828	320	3	0
8283753	1981999.398	561935.478	320	3	0
543693	1982015.859	561949.977	320	3	0
9620984	1981988.163	561950.03	320	3	0
902684	1982012.153	561942.996	320	3	0
7067750	1982010.784	561951.429	320	3	0
9276533	1981993.572	561930.83	320	3	0
6949818	1981987.296	561931.841	320	3	0
5334486	1982006.331	561940.012	320	3	0
126030	1981983.996	561943.494	320	3	0
7302338	1981992.916	561925.84	320	3	0
16501739	1981956.944	561942.659	320	3	0
6271383	1981999.955	561937.03	320	3	0
11940169	1981947.308	561925.152	320	3	0
5393505	1982019.551	561949.637	320	3	0
3024043	1982011.322	561942.997	320	3	0
6242917	1981994.113	561923.841	320	3	0
1450966	1982017.99	561954.077	320	3	0
3202566	1982000.509	561937.139	320	3	0
6392281	1982000.046	561936.364	320	3	0
11919591	1981994.592	561932.936	320	3	0
5015473	1981956.476	561891.857	320	3	0
5806978	1981941.652	561912.629	320	3	0
3691446	1981939.605	561904.535	320	3	0
1563667	1981947.538	561901.081	320	3	0
3196588	1981945.349	561867.143	320	3	0
9257355	1981954.535	561890.974	320	3	0
2912912	1981929.885	561890.689	320	3	0
4581947	1981952.058	561898.743	320	3	0
14001869	1981912.021	561867.319	320	3	0
2448892	1981959.618	561893.515	320	3	0
3135298	1981951.965	561898.743	320	3	0
2822638	1981936.464	561902.989	320	3	0
5779727	1981941.099	561912.963	320	3	0
3543171	1981918.294	561864.756	320	3	0
5146326	1981948.09	561900.082	320	3	0
3102670	1981959.065	561893.849	320	3	0
8269903	1981933.968	561901.441	320	3	0
7423383	1981956.198	561891.303	320	3	0
5549538	1981918.754	561863.756	320	3	0
4193861	1981921.267	561874.4	320	3	0
10336483	1981951.779	561898.078	320	3	0
17833388	1981963.977	561903.712	320	3	0
3125497	1981947.759	561871.908	320	3	0
636203	1981954.148	561881.546	320	3	0
3596703	1981947.26	561900.527	320	3	0
5529001	1981940.821	561912.52	320	3	0
10572873	1981963.505	561898.388	320	3	0
8508372	1981940.917	561914.072	320	3	0
11147325	1981920.508	561863.642	320	3	0
5187057	1981948.362	561897.308	320	3	0
7780005	1981962.952	561898.833	320	3	0
4320142	1981954.639	561896.631	320	3	0
7024403	1981919.03	561863.645	320	3	0
7971175	1981944.253	561920.61	320	3	0
12116000	1981932.573	561896.119	320	3	0
9697050	1981955.642	561890.306	320	3	0
1617649	1981952.76	561880.218	320	3	0
13571087	1981958.874	561890.633	320	3	0
2726094	1981960.264	561893.292	320	3	0
11116302	1981919.512	561873.96	320	3	0
8911800	1981955.088	561890.64	320	3	0
3369671	1981922.749	561877.059	320	3	0
4870517	1981958.419	561894.072	320	3	0
11783345	1981953.518	561890.31	320	3	0
11918551	1981954.347	561889.088	320	3	0
17035437	1981917.288	561869.749	320	3	0
6005822	1981940.633	561910.745	320	3	0
6223077	1981935.264	561903.546	320	3	0
6805909	1981954.813	561891.417	320	3	0
1544417	1981947.077	561901.304	320	3	0
10215595	1981934.518	561899.776	320	3	0
1032720	1981949.424	561873.569	320	3	0
5237963	1981939.619	561911.524	320	3	0
2073396	1981954.731	561896.631	320	3	0
650789	1981948.278	561901.413	320	3	0
14450304	1981948.358	561895.201	320	3	0
6496615	1981941.285	561913.406	320	3	0
111649	1982004.115	561892.652	320	3	0
3749369	1982002.551	561895.317	320	3	0
4163056	1981996.133	561918.402	320	3	0
569255	1981978.749	561904.127	320	3	0
2813276	1982019.02	561913.921	320	3	0
3358792	1982016.653	561883.089	320	3	0
468178	1981996.288	561902.983	320	3	0
60346	1981996.749	561902.65	320	3	0
2010553	1982016.932	561884.53	320	3	0
4740323	1982008.056	561877.559	320	3	0
4562096	1981995.858	561919.512	320	3	0
16752	1981997.766	561903.646	320	3	0
2330752	1981996.403	561914.852	320	3	0
130640	1982015.268	561883.202	320	3	0
6617231	1982002.547	561893.321	320	3	0
594954	1982014.438	561883.648	320	3	0
1547404	1982010.902	561869.567	320	3	0
5525759	1981978.287	561904.017	320	3	0
1293088	1981997.302	561902.427	320	3	0
6959469	1981965.07	561896.167	320	3	0
3834087	1981995.487	561918.292	320	3	0
1164565	1982013.881	561882.096	320	3	0
12460791	1982006.121	561879.338	320	3	0
598750	1981996.774	561915.739	320	3	0
6503220	1982007.236	561883.218	320	3	0
368813	1982008.891	561879.776	320	3	0
12417124	1982003.281	561891.101	320	3	0
2303174	1982015.454	561883.978	320	3	0
12474853	1981973.654	561895.152	320	3	0
4229431	1982012.003	561865.905	320	3	0
3039064	1982002.092	561896.871	320	3	0
15218823	1981974.119	561896.815	320	3	0
8056053	1982007.142	561882.552	320	3	0
1374555	1981995.654	561909.085	320	3	0
4517325	1981994.566	561919.292	320	3	0
170046	1982017.394	561884.64	320	3	0
19772872	1981978.462	561899.136	320	3	0
2788543	1982012.191	561867.568	320	3	0
2733527	1981982.718	561903.897	320	3	0
2595988	1981988.164	561903.11	320	3	0
2062343	1982018.041	561884.861	320	3	0
3001736	1982003.311	561906.186	320	3	0
2115514	1982002.647	561897.314	320	3	0
1173150	1981998.134	561902.647	320	3	0
14789723	1982005.477	561880.559	320	3	0
1479843	1982015.085	561883.868	320	3	0
668092	1981992.23	561905.21	320	3	0
1702443	1982006.825	561909.286	320	3	0
1431830	1981981.982	561905.008	320	3	0
7297861	1982006.272	561909.841	320	3	0
52785	1981981.057	561904.122	320	3	0
1438	1982009.45	561882.104	320	3	0
794889	1981979.485	561903.016	320	3	0
824032	1982014.714	561883.092	320	3	0
3659908	1981972.005	561901.699	320	3	0
7902006	1981983.545	561901.455	320	3	0
8799311	1981965.624	561896.387	320	3	0
8298476	1982008.81	561885.322	320	3	0
2138434	1982003.215	561904.634	320	3	0
14546	1981999.259	561911.408	320	3	0
4896330	1982008.674	561910.613	320	3	0
3556849	1981996.5	561916.848	320	3	0
223269	1981994.912	561907.756	320	3	0
3803675	1981984.282	561900.899	320	3	0
2062482	1982003.493	561905.188	320	3	0
2578657	1982012.007	561868.123	320	3	0
1211456	1982004.207	561892.319	320	3	0
231214	1981995.644	561903.983	320	3	0
3024219	1982015.729	561882.758	320	3	0
2833922	1981996.22	561915.296	320	3	0
10851866	1982003.744	561891.766	320	3	0
39056	1981995.767	561919.956	320	3	0
3556992	1982011.912	561866.348	320	3	0
1629330	1982009.635	561882.769	320	3	0
177965	1982012.867	561883.096	320	3	0
5717560	1981999.629	561911.962	320	3	0
743245	1982009.067	561875.339	320	3	0
6524013	1982018.224	561884.306	320	3	0
8132378	1981965.346	561895.612	320	3	0
3021370	1982011.081	561866.572	320	3	0
4322777	1982008.579	561909.171	320	3	0
2768281	1982010.09	561879.33	320	3	0
172977	1981996.844	561904.091	320	3	0
414855	1982002.659	561903.637	320	3	0
25694	1981996.658	561903.426	320	3	0
879658	1981982.812	561904.562	320	3	0
333437	1981992.047	561905.876	320	3	0
2235546	1982001.542	561898.536	320	3	0
16234589	1982004.015	561888.659	320	3	0
1059449	1981993.62	561907.98	320	3	0
13602366	1982013.57	561912.156	320	3	0
547900	1981982.629	561905.117	320	3	0
3041135	1982011.728	561866.792	320	3	0
1921184	1982002.109	561905.412	320	3	0
10123405	1982003.469	561892.432	320	3	0
11770729	1982004.391	561891.875	320	3	0
10115235	1981966.365	561897.384	320	3	0
635226	1981995.19	561908.199	320	3	0
11483747	1982018.595	561885.081	320	3	0
3408679	1982010.614	561911.164	320	3	0
1018744	1982002.556	561897.647	320	3	0
689060	1982002.199	561904.081	320	3	0
3485022	1982012.375	561867.124	320	3	0
730345	1981967.296	561901.487	320	3	0
4308400	1982003.198	561895.538	320	3	0
7560254	1982007.328	561883.218	320	3	0
2179635	1982011.545	561867.569	320	3	0
936838	1982012.406	561882.986	320	3	0
470433	1982020.429	561974.038	320	4	0
4633581	1982020.25	561976.923	320	4	0
2704296	1982020.892	561974.814	320	4	0
789084	1982020.158	561977.034	320	4	0
5027416	1982019.971	561975.703	320	4	0
346563	1982026.712	562024.385	320	4	0
788682	1982047.837	562063.389	320	4	0
15239565	1982047.917	562009.148	320	4	0
9337469	1982087.95	562039.685	320	4	0
1686378	1982050.243	562066.49	320	4	0
12774767	1982056.301	562000.368	320	4	0
7483950	1982074.141	562059.789	320	4	0
5566904	1982047.735	562010.812	320	4	0
8139999	1982058.992	562055.27	320	4	0
8824938	1982045.239	562056.961	320	4	0
14980930	1982053.485	562024.111	320	4	0
9951096	1982052.551	562018.567	320	4	0
10597516	1982056.266	562077.904	320	4	0
11565889	1982053.845	562019.674	320	4	0
10511254	1982048.007	562008.149	320	4	0
5329441	1982063.737	562074.451	320	4	0
6590160	1982062.312	562053.489	320	4	0
908786	1982047.008	562064.5	320	4	0
11770299	1982046.085	562064.391	320	4	0
17688887	1982068.487	562047.931	320	4	0
518465	1982047.561	562064.166	320	4	0
1050659	1982034.493	562037.903	320	4	0
5873527	1982055.846	562004.03	320	4	0
1995249	1982047.286	562065.054	320	4	0
4013763	1982055.476	562003.476	320	4	0
16428450	1982057.184	562027.543	320	4	0
8516951	1982062.397	562001.91	320	4	0
5966888	1982049.398	562011.141	320	4	0
10953217	1982062.766	562001.687	320	4	0
7436163	1982057.146	562055.607	320	4	0
16487107	1982071.172	562004.444	320	4	0
3475203	1982043.111	562054.524	320	4	0
842888	1982043.766	562011.374	320	4	0
6176683	1982049.676	562011.695	320	4	0
516663	1982054.421	562078.684	320	4	0
7512087	1982053.292	562020.008	320	4	0
235509	1982048.755	562012.806	320	4	0
5966692	1982058.531	562055.604	320	4	0
10548841	1982052.383	562074.805	320	4	0
3583352	1982052.528	562006.92	320	4	0
14268083	1982055.03	562059.493	320	4	0
1738551	1982042.489	562067.06	320	4	0
5503195	1982034.633	562014.498	320	4	0
11454699	1982063.701	562055.816	320	4	0
5781977	1982035.65	562015.494	320	4	0
10475725	1982036.84	562010.167	320	4	0
12614622	1982053.478	562020.451	320	4	0
10197581	1982052.635	562014.13	320	4	0
2246710	1982046.174	562062.838	320	4	0
1069784	1982048.859	562066.715	320	4	0
798413	1982049.137	562067.158	320	4	0
1535901	1982043.027	562010.932	320	4	0
1127974	1982042.38	562010.6	320	4	0
12645557	1982054.309	562020.671	320	4	0
13354532	1982043.389	562054.857	320	4	0
2668837	1982049.139	562068.489	320	4	0
3229021	1982047.175	562007.707	320	4	0
6664405	1982060.181	562001.581	320	4	0
2745107	1982048.583	562067.492	320	4	0
15834344	1982063.425	562056.371	320	4	0
4330953	1982043.212	562010.931	320	4	0
1186959	1982047.651	562062.946	320	4	0
12946620	1982047.906	562003.712	320	4	0
3019792	1982050.97	562060.277	320	4	0
1281158	1982057.517	562056.16	320	4	0
6558060	1982056.868	562055.052	320	4	0
8263902	1982060.006	562054.714	320	4	0
5169579	1982050.521	562067.155	320	4	0
11807610	1982038.037	562008.723	320	4	0
16926651	1982065.0	562059.141	320	4	0
3622404	1982045.43	562060.177	320	4	0
6254826	1982052.189	562070.147	320	4	0
9673083	1982049.13	562016.022	320	4	0
12606529	1982071.534	562000.339	320	4	0
1775968	1982046.076	562059.954	320	4	0
12892231	1982042.674	562067.17	320	4	0
7425201	1982050.249	562069.263	320	4	0
1610649	1982043.305	562011.597	320	4	0
4004290	1982052.838	562071.477	320	4	0
1344293	1982047.185	562060.617	320	4	0
2924889	1982048.668	562063.609	320	4	0
6980296	1982055.106	562003.033	320	4	0
10017434	1982052.737	562019.121	320	4	0
3638638	1982047.284	562063.723	320	4	0
5690260	1982064.439	562055.481	320	4	0
4789064	1982027.454	562025.826	320	4	0
8325079	1982060.737	562002.8	320	4	0
2418341	1982047.371	562061.061	320	4	0
6798871	1982048.384	562012.142	320	4	0
3321628	1982050.802	562068.93	320	4	0
7251600	1982035.097	562015.717	320	4	0
1597188	1982047.453	562008.372	320	4	0
10690163	1982064.621	562053.817	320	4	0
5192366	1982048.934	562010.255	320	4	0
4587349	1982046.728	562062.726	320	4	0
3843792	1982051.156	562061.053	320	4	0
10461128	1982078.67	562014.523	320	4	0
3415516	1982051.603	562005.924	320	4	0
3134633	1982073.518	562071.77	320	4	0
5393207	1982122.793	562011.554	320	4	0
7301581	1982140.685	562049.899	320	4	0
1089388	1982148.37	562061.753	320	4	0
9302214	1982135.779	562043.364	320	4	0
1197758	1982148.654	562064.969	320	4	0
1779146	1982147.64	562065.97	320	4	0
11808867	1982130.306	562029.731	320	4	0
797787	1982147.454	562065.415	320	4	0
2940768	1982135.77	562038.262	320	4	0
6832099	1982147.342	562006.959	320	4	0
1268858	1982145.489	562003.413	320	4	0
1567520	1982146.47	562033.471	320	4	0
12512728	1982147.906	562012.504	320	4	0
12015406	1982148.04	562034.134	320	4	0
5260892	1982119.171	562048.166	320	4	0
2857454	1982149.395	562066.41	320	4	0
1261815	1982141.707	562053.114	320	4	0
10296237	1982135.953	562037.707	320	4	0
13049497	1982147.576	562032.915	320	4	0
2289410	1982148.541	562006.513	320	4	0
4216973	1982150.956	562013.94	320	4	0
5494960	1982150.797	562027.584	320	4	0
12601811	1982131.07	562042.819	320	4	0
10559580	1982134.207	562042.036	320	4	0
2340018	1982147.988	562006.847	320	4	0
15881475	1982108.879	562072.811	320	4	0
4820860	1982144.533	562034.584	320	4	0
7188168	1982140.134	562051.675	320	4	0
10169051	1982130.492	562030.175	320	4	0
5335400	1982145.946	562001.527	320	4	0
1902233	1982145.952	562004.411	320	4	0
2927245	1982105.815	562064.165	320	4	0
18124074	1982149.696	562030.914	320	4	0
9712393	1982144.401	562061.761	320	4	0
4443557	1982148.171	562005.848	320	4	0
11907565	1982145.869	562057.432	320	4	0
16418070	1982147.353	562012.727	320	4	0
8693416	1982132.809	562034.718	320	4	0
8822765	1982141.422	562001.092	320	4	0
2660027	1982145.303	562002.97	320	4	0
1615576	1982146.225	562002.081	320	4	0
1975994	1982151.068	562072.286	320	4	0
6939807	1982141.151	562052.228	320	4	0
7248952	1982149.934	562058.533	320	4	0
410697	1982150.509	562069.846	320	4	0
8624436	1982146.84	562034.025	320	4	0
6508171	1982140.476	562037.476	320	4	0
1689423	1982147.62	562007.513	320	4	0
15884904	1982152.439	562016.932	320	4	0
2140986	1982151.346	562072.84	320	4	0
2992908	1982146.06	562060.759	320	4	0
6290220	1982151.234	562014.494	320	4	0
1806682	1982065.96	561982.602	320	4	0
14952500	1982065.581	561977.722	320	4	0
2388689	1982084.251	561988.224	320	4	0
3510031	1982085.36	561989.109	320	4	0
11319243	1982088.052	561996.425	320	4	0
12962980	1982064.289	561977.503	320	4	0
11682000	1982057.641	561977.072	320	4	0
2413905	1982063.18	561977.172	320	4	0
18079176	1982089.231	561985.552	320	4	0
8751024	1982060.03	561971.632	320	4	0
7808155	1982065.861	561979.164	320	4	0
14294188	1982057.179	561977.295	320	4	0
3383452	1982064.886	561999.908	320	4	0
3687900	1982114.412	561973.746	320	4	0
3230526	1982140.392	561993.551	320	4	0
710193	1982131.679	561975.487	320	4	0
10015149	1982097.441	561982.541	320	4	0
7722681	1982103.618	561978.092	320	4	0
627537	1982135.666	561984.464	320	4	0
7605503	1982100.853	561980.316	320	4	0
11123939	1982092.091	561984.881	320	4	0
718529	1982139.275	561988.672	320	4	0
8173952	1982106.297	561978.642	320	4	0
10594018	1982127.894	561975.827	320	4	0
7201581	1982110.17	561976.194	320	4	0
10032072	1982092.923	561985.212	320	4	0
265691	1982142.523	561997.762	320	4	0
2303505	1982133.35	561980.143	320	4	0
9535575	1982100.575	561979.762	320	4	0
14883916	1982108.255	561988.732	320	4	0
8546496	1982128.54	561975.493	320	4	0
6515292	1982119.024	561971.629	320	4	0
10944178	1982109.462	561992.279	320	4	0
11158675	1982090.891	561984.772	320	4	0
1433767	1982132.325	561975.375	320	4	0
16839090	1982173.076	561994.819	320	4	0
11321456	1982170.692	562051.394	320	4	0
3931826	1982162.571	562052.852	320	4	0
13865094	1982172.145	562039.079	320	4	0
10846621	1982171.155	562052.392	320	4	0
14498522	1982157.039	562008.604	320	4	0
13672732	1982171.314	562038.748	320	4	0
2798320	1982162.2	562052.298	320	4	0
10529351	1982165.019	562078.027	320	4	0
11899920	1982172.618	561996.706	320	4	0
44857	1982162.383	562051.41	320	4	0
2580392	1982158.145	562056.077	320	4	0
4463784	1982160.495	562077.814	320	4	0
11434899	1982167.139	562076.248	320	4	0
8948595	1982154.362	562009.164	320	4	0
15810771	1982168.889	562073.915	320	4	0
2648400	1982163.032	562052.629	320	4	0
6543765	1982160.773	562078.479	320	4	0
16790112	1982175.583	562002.357	320	4	0
2589555	1982153.567	562075.719	320	4	0
6444550	1982153.626	562010.275	320	4	0
6178674	1982160.127	562078.369	320	4	0
10283641	1982153.531	562008.833	320	4	0
2369215	1982170.043	562001.924	320	4	0
1105826	1982153.073	562010.609	320	4	0
6560267	1982167.452	562046.631	320	4	0
4668886	1982154.12	562075.275	320	4	0
7896196	1982153.357	562062.298	320	4	0
12027895	1982167.539	562044.08	320	4	0
4796760	1982163.401	562052.407	320	4	0
8107832	1982154.824	562008.941	320	4	0
11790382	1982153.082	562015.267	320	4	0
8344758	1982167.808	562039.864	320	4	0
10600644	1982154.64	562009.718	320	4	0
5527149	1982166.905	562050.625	320	4	0
15923076	1982173.068	562038.634	320	4	0
8887512	1982158.229	562051.751	320	4	0
3491475	1982164.507	562051.85	320	4	0
9526137	1982163.167	562075.035	320	4	0
14602723	1982161.461	562051.856	320	4	0
9087470	1982168.362	562040.196	320	4	0
2892478	1982179.377	562006.787	320	5	0
9074932	1982181.71	562019.871	320	5	0
13552618	1982177.9	562006.79	320	5	0
3005785	1982193.254	561973.927	320	5	0
15827485	1982213.607	561995.851	320	5	0
10301296	1982179.016	562011.113	320	5	0
14736256	1982212.235	562002.841	320	5	0
2105162	1982183.017	562027.522	320	5	0
3911505	1982209.588	562018.597	320	5	0
11475260	1982192.606	561972.819	320	5	0
12790547	1982181.478	561995.247	320	5	0
7184881	1982212.94	561985.203	320	5	0
1965221	1982182.036	562045.605	320	5	0
12416673	1982179.312	562069.126	320	5	0
16025902	1982178.329	562038.291	320	5	0
9771908	1982179.284	562006.787	320	5	0
12568782	1982178.728	562005.568	320	5	0
14111322	1982213.527	562002.173	320	5	0
7442851	1982181.735	562033.182	320	5	0
6209938	1982196.682	561980.354	320	5	0
2133533	1982181.072	562072.339	320	5	0
9368237	1982212.164	562013.934	320	5	0
1364103	1982181.572	561995.912	320	5	0
14380813	1982186.401	562011.099	320	5	0
10074037	1982177.696	561997.14	320	5	0
8561941	1982180.904	562032.962	320	5	0
11237311	1982178.546	562006.677	320	5	0
10586237	1982213.447	562008.607	320	5	0
3563133	1982023.191	561922.121	320	6	0
2789027	1982023.654	561922.786	320	6	0
2640	1982022.456	561924.341	320	6	0
1608504	1982021.718	561924.564	320	6	0
4582368	1982022.36	561922.455	320	6	0
10875665	1982022.134	561948.301	320	6	0
8145858	1982020.125	561959.952	320	6	0
5781078	1982023.195	561924.339	320	6	0
1786813	1982020.677	561958.952	320	6	0
8292973	1982021.027	561948.858	320	6	0
7518956	1982020.883	561969.933	320	6	0
4779051	1982026.132	561963.268	320	6	0
7757852	1982022.828	561925.338	320	6	0
3682406	1982020.127	561960.728	320	6	0
6913730	1982025.494	561967.151	320	6	0
36884	1982022.085	561923.454	320	6	0
1625912	1982021.098	561938.098	320	6	0
9682863	1982021.906	561926.117	320	6	0
4236209	1982022.544	561922.011	320	6	0
155057	1982024.112	561921.343	320	6	0
9679203	1982022.553	561926.448	320	6	0
7839387	1982020.974	561969.378	320	6	0
4941781	1982021.065	561968.713	320	6	0
8253513	1982022.044	561949.854	320	6	0
4623361	1982020.881	561968.713	320	6	0
223928	1982023.374	561921.455	320	6	0
3367523	1982026.135	561964.599	320	6	0
3996507	1982023.558	561968.93	320	6	0
677047	1982022.723	561966.713	320	6	0
3667853	1982021.141	561959.95	320	6	0
4377597	1982025.579	561963.38	320	6	0
3812824	1982022.531	561962.609	320	6	0
7609361	1982021.627	561925.008	320	6	0
121354	1982020.494	561959.951	320	6	0
8693942	1982022.09	561925.673	320	6	0
2793322	1982023.929	561921.787	320	6	0
5927493	1982038.976	561921.203	320	6	0
3765340	1982034.069	561961.921	320	6	0
9420889	1982074.707	561922.687	320	6	0
12461436	1982061.032	561964.642	320	6	0
1740139	1982031.937	561957.488	320	6	0
4461528	1982050.19	561943.477	320	6	0
13786962	1982049.964	561922.402	320	6	0
6962752	1982046.085	561921.189	320	6	0
5046703	1982042.289	561963.68	320	6	0
12869302	1982065.1	561967.518	320	6	0
3319678	1982050.19	561943.366	320	6	0
4992319	1982045.893	561965.448	320	6	0
9691917	1982047.285	561921.52	320	6	0
1989805	1982045.706	561964.006	320	6	0
6064295	1982055.036	561966.761	320	6	0
5503065	1982044.043	561963.677	320	6	0
18846792	1982084.245	561937.31	320	6	0
5214648	1982047.553	561964.557	320	6	0
8469440	1982074.982	561921.688	320	6	0
8725920	1982057.808	561968.198	320	6	0
12990196	1982065.562	561967.628	320	6	0
4789316	1982054.39	561967.206	320	6	0
12784674	1982031.381	561956.38	320	6	0
17380311	1982054.123	561924.501	320	6	0
10004682	1982049.953	561963.998	320	6	0
1681358	1982032.215	561957.932	320	6	0
9710046	1982045.901	561921.744	320	6	0
1524051	1982042.011	561962.904	320	6	0
5505541	1982036.657	561963.136	320	6	0
11177835	1982048.116	561921.185	320	6	0
4064067	1982045.339	561965.227	320	6	0
5060459	1982045.244	561963.896	320	6	0
13379496	1982049.412	561922.957	320	6	0
8113109	1982039.81	561922.754	320	6	0
10266778	1982081.929	561933.654	320	6	0
7007202	1982057.16	561967.312	320	6	0
4743482	1982038.499	561961.247	320	6	0
6476897	1982046.632	561965.668	320	6	0
15202	1982040.813	561963.905	320	6	0
7158179	1982035.364	561962.806	320	6	0
819211	1982065.654	561967.628	320	6	0
1929058	1982028.164	561963.707	320	6	0
5791701	1982048.107	561964.667	320	6	0
9454635	1982040.733	561922.974	320	6	0
4795806	1982045.799	561964.672	320	6	0
6281391	1982037.946	561961.47	320	6	0
11257710	1982031.014	561957.157	320	6	0
1542765	1982048.799	561940.595	320	6	0
5685626	1982038.592	561961.247	320	6	0
4051170	1982069.986	561963.959	320	6	0
6160853	1982036.933	561962.803	320	6	0
10198871	1982040.919	561923.418	320	6	0
2732767	1982025.03	561918.346	320	6	0
7260793	1982024.382	561917.46	320	6	0
3373363	1982037.957	561919.208	320	6	0
2871469	1982031.214	561917.89	320	6	0
3723401	1982037.497	561920.097	320	6	0
4205581	1982038.14	561918.542	320	6	0
5102175	1982039.344	561920.537	320	6	0
6279963	1982039.986	561918.539	320	6	0
4218328	1982037.494	561918.987	320	6	0
3367074	1982038.788	561919.65	320	6	0
6567303	1982040.081	561919.87	320	6	0
5548463	1982039.524	561918.318	320	6	0
1361884	1982035.093	561918.326	320	6	0
1211611	1982037.493	561918.322	320	6	0
