coreId	host	taskId	launchTime	finishTime	duration
3	mr-12	956	572	828	256
4	mr-12	967	574	907	333
5	mr-12	978	576	927	351
6	mr-12	989	579	918	339
7	mr-12	996	580	833	253
0	mr-12	1025	794	871	77
3	mr-12	1053	828	1604	776
7	mr-12	1055	829	1632	803
1	mr-12	1081	868	1393	525
0	mr-12	1084	871	1633	762
2	mr-12	1083	871	1665	794
4	mr-12	1091	907	1637	730
6	mr-12	1097	918	1392	474
5	mr-12	1099	927	1586	659
6	mr-12	1177	1392	1656	264
1	mr-12	1178	1392	1651	259
5	mr-12	1280	1585	1896	311
3	mr-12	1288	1604	1875	271
7	mr-12	1297	1632	1677	45
0	mr-12	1298	1633	1876	243
4	mr-12	1299	1636	1877	241
1	mr-12	1309	1651	1876	225
6	mr-12	1311	1655	1882	227
2	mr-12	1318	1665	2094	429
7	mr-12	1330	1677	2079	402
3	mr-12	1374	1875	2083	208
0	mr-12	1375	1875	2066	191
1	mr-12	1376	1876	2081	205
4	mr-12	1377	1877	2082	205
6	mr-12	1378	1882	2083	201
5	mr-12	1380	1895	2429	534
0	mr-12	1392	2066	2446	380
7	mr-12	1410	2078	2464	386
1	mr-12	1412	2081	2431	350
4	mr-12	1413	2081	2437	356
3	mr-12	1415	2082	2442	360
6	mr-12	1414	2082	2449	367
2	mr-12	1426	2094	2522	428
5	mr-12	1523	2429	2514	85
1	mr-12	1526	2431	2497	66
4	mr-12	1528	2436	2517	81
3	mr-12	1529	2442	2505	63
0	mr-12	1530	2446	2488	42
6	mr-12	1531	2448	2498	50
7	mr-12	1533	2464	2505	41
0	mr-12	1565	2488	2521	33
1	mr-12	1576	2496	2531	35
6	mr-12	1579	2498	2657	159
3	mr-12	1588	2504	2633	129
7	mr-12	1589	2505	2641	136
5	mr-12	1606	2514	2557	43
4	mr-12	1612	2517	2633	116
0	mr-12	1617	2520	2638	118
2	mr-12	1619	2521	2633	112
1	mr-12	1629	2530	2656	126
5	mr-12	1672	2557	2941	384
2	mr-12	1680	2631	2972	341
3	mr-12	1682	2632	2939	307
4	mr-12	1681	2632	2972	340
0	mr-12	1688	2638	2979	341
7	mr-12	1691	2640	2998	358
1	mr-12	1722	2656	2981	325
6	mr-12	1723	2656	2998	342
