Dataset=sample87 Epsilon=6 Mu=4
2023-02-16 16:29:26,186|892|EACH|6|4|1676593765192|1676593766186|994|INFO2|ndisks=90
2023-02-16 16:29:26,223|929|EACH|6|4|1676593766186|1676593766223|37|TIME2|prune
2023-02-16 16:29:26,224|930|EACH|6|4|1676593765192|1676593766224|1032|INFO2|nmaximals=3
2023-02-16 16:29:26,224|930|EACH|6|4|1676593765192|1676593766224|1032|INFO2|n=8
2023-02-16 16:29:26,224|930|EACH|6|4|1676593766224|1676593766224|0|TIME2|pairs
2023-02-16 16:29:26,225|931|EACH|6|4|1676593765192|1676593766224|1032|INFO2|npairs=28
2023-02-16 16:29:26,225|931|EACH|6|4|1676593766224|1676593766225|1|TIME2|centers
2023-02-16 16:29:26,225|931|EACH|6|4|1676593765192|1676593766225|1033|INFO2|ncenters=56
2023-02-16 16:29:26,227|933|EACH|6|4|1676593766225|1676593766227|2|TIME2|disks
2023-02-16 16:29:26,227|933|EACH|6|4|1676593765192|1676593766227|1035|INFO2|ndisks=40
2023-02-16 16:29:26,246|952|EACH|6|4|1676593766227|1676593766246|19|TIME2|prune
2023-02-16 16:29:26,246|952|EACH|6|4|1676593765192|1676593766246|1054|INFO2|nmaximals=6
2023-02-16 16:29:26,247|953|EACH|6|4|1676593765192|1676593766247|1055|INFO2|n=7
2023-02-16 16:29:26,247|953|EACH|6|4|1676593766247|1676593766247|0|TIME2|pairs
2023-02-16 16:29:26,247|953|EACH|6|4|1676593765192|1676593766247|1055|INFO2|npairs=21
2023-02-16 16:29:26,248|954|EACH|6|4|1676593766247|1676593766248|1|TIME2|centers
2023-02-16 16:29:26,248|954|EACH|6|4|1676593765192|1676593766248|1056|INFO2|ncenters=42
2023-02-16 16:29:26,249|955|EACH|6|4|1676593766248|1676593766249|1|TIME2|disks
2023-02-16 16:29:26,249|955|EACH|6|4|1676593765192|1676593766249|1057|INFO2|ndisks=28
2023-02-16 16:29:26,264|970|EACH|6|4|1676593766249|1676593766264|15|TIME2|prune
2023-02-16 16:29:26,265|971|EACH|6|4|1676593765192|1676593766265|1073|INFO2|nmaximals=4
2023-02-16 16:29:26,265|971|EACH|6|4|1676593765192|1676593766265|1073|INFO2|n=8
2023-02-16 16:29:26,265|971|EACH|6|4|1676593766265|1676593766265|0|TIME2|pairs
2023-02-16 16:29:26,266|972|EACH|6|4|1676593765192|1676593766266|1074|INFO2|npairs=28
