jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
4		10	1214	1594268333179	1594268333235	56	23	8	mr-09	0	false	0	true	11	9	22	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1215	1594268333179	1594268333245	66	22	10	mr-10	0	false	0	true	19	19	25	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1212	1594268333179	1594268333240	61	23	7	mr-06	0	false	0	true	15	14	23	2	0	0	843	0	0	0	0	526	94224	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1216	1594268333179	1594268333233	54	24	3	mr-08	0	false	0	true	9	8	21	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1211	1594268333179	1594268333242	63	22	1	mr-05	0	false	0	true	16	11	25	3	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1213	1594268333179	1594268333234	55	24	5	mr-02	0	false	0	true	9	8	22	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1262	1594268333187	1594268333235	48	17	8	mr-09	0	false	0	true	9	7	22	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1261	1594268333187	1594268333236	49	20	5	mr-02	0	false	0	true	9	7	20	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1263	1594268333187	1594268333244	57	14	10	mr-10	0	false	0	true	19	19	24	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1266	1594268333187	1594268333229	42	17	2	mr-07	0	false	0	true	6	5	19	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1267	1594268333187	1594268333239	52	18	11	mr-01	0	false	0	true	13	6	21	2	0	0	843	0	0	0	0	525	94248	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1265	1594268333187	1594268333243	56	18	6	mr-11	0	false	0	true	10	7	28	3	0	0	843	0	0	0	0	525	94192	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
4		10	1264	1594268333187	1594268333232	45	15	3	mr-08	0	false	0	true	10	8	20	2	0	0	843	0	0	0	0	525	94256	0	0	0	0	0	0	0	0	0	0	0585	Disks phase
5		13	1365	1594268333797	1594268334075	278	38	5	mr-02	1	false	0	true	131	22	109	18	0	0	967	0	0	0	0	0	0	0	0	0	1144	12	2	10	0	0	0	0585	Disks phase
5		12	1268	1594268333340	1594268333467	127	23	3	mr-08	0	false	0	true	84	64	20	12	0	0	1734	0	0	0	67141632	525	94248	0	0	0	0	0	0	0	1	35947	564	0585	Disks phase
5		13	1380	1594268333801	1594268334073	272	36	1	mr-05	1	false	0	true	125	33	111	54	0	0	967	0	0	0	0	0	0	0	0	0	2568	28	6	22	0	0	0	0585	Disks phase
