coreId	host	taskId	launchTime	finishTime	duration
7	mr-01	6209	1594236397067	1594236397112	45
2	mr-01	6212	1594236397069	1594236397122	53
3	mr-01	6214	1594236397070	1594236397112	42
1	mr-01	6213	1594236397070	1594236397113	43
6	mr-01	6222	1594236397076	1594236397387	311
5	mr-01	6249	1594236397091	1594236397124	33
4	mr-01	6251	1594236397092	1594236397387	295
0	mr-01	6270	1594236397102	1594236397405	303
3	mr-01	6286	1594236397111	1594236397170	59
7	mr-01	6287	1594236397112	1594236397418	306
1	mr-01	6288	1594236397113	1594236397148	35
2	mr-01	6306	1594236397122	1594236397155	33
5	mr-01	6309	1594236397123	1594236397172	49
1	mr-01	6335	1594236397148	1594236397193	45
2	mr-01	6340	1594236397154	1594236397419	265
3	mr-01	6350	1594236397169	1594236397197	28
5	mr-01	6352	1594236397171	1594236397418	247
1	mr-01	6362	1594236397193	1594236397403	210
3	mr-01	6365	1594236397196	1594236397249	53
3	mr-01	6375	1594236397249	1594236397276	27
3	mr-01	6376	1594236397275	1594236397416	141
4	mr-01	6389	1594236397386	1594236397566	180
6	mr-01	6390	1594236397387	1594236397554	167
1	mr-01	6413	1594236397403	1594236397571	168
0	mr-01	6416	1594236397405	1594236397553	148
3	mr-01	6435	1594236397416	1594236397445	29
5	mr-01	6438	1594236397417	1594236397584	167
7	mr-01	6440	1594236397418	1594236397585	167
2	mr-01	6441	1594236397419	1594236397589	170
3	mr-01	6466	1594236397445	1594236397546	101
3	mr-01	6488	1594236397546	1594236398013	467
0	mr-01	6492	1594236397552	1594236397749	197
6	mr-01	6494	1594236397554	1594236398014	460
4	mr-01	6517	1594236397566	1594236398014	448
1	mr-01	6526	1594236397571	1594236397754	183
5	mr-01	6554	1594236397584	1594236398025	441
7	mr-01	6556	1594236397585	1594236397613	28
2	mr-01	6561	1594236397588	1594236397617	29
7	mr-01	6566	1594236397613	1594236398015	402
2	mr-01	6570	1594236397617	1594236398030	413
0	mr-01	6581	1594236397749	1594236398016	267
1	mr-01	6590	1594236397753	1594236398071	318
3	mr-01	6696	1594236398013	1594236398328	315
4	mr-01	6697	1594236398013	1594236398123	110
6	mr-01	6698	1594236398014	1594236398752	738
7	mr-01	6699	1594236398015	1594236399388	1373
0	mr-01	6700	1594236398016	1594236398741	725
5	mr-01	6707	1594236398025	1594236398687	662
2	mr-01	6711	1594236398030	1594236398650	620
1	mr-01	6732	1594236398070	1594236400397	2327
4	mr-01	6741	1594236398123	1594236402578	4455
3	mr-01	6755	1594236398327	1594236399801	1474
2	mr-01	6773	1594236398650	1594236399372	722
5	mr-01	6777	1594236398686	1594236399518	832
0	mr-01	6781	1594236398741	1594236398767	26
6	mr-01	6782	1594236398752	1594236398777	25
0	mr-01	6783	1594236398766	1594236404934	6168
6	mr-01	6786	1594236398777	1594236403452	4675
2	mr-01	6822	1594236399372	1594236399825	453
7	mr-01	6826	1594236399388	1594236399454	66
7	mr-01	6834	1594236399454	1594236399601	147
5	mr-01	6836	1594236399518	1594236399590	72
5	mr-01	6841	1594236399590	1594236399967	377
7	mr-01	6843	1594236399601	1594236399628	27
7	mr-01	6846	1594236399628	1594236399757	129
7	mr-01	6865	1594236399757	1594236400147	390
3	mr-01	6878	1594236399801	1594236399826	25
2	mr-01	6881	1594236399824	1594236399849	25
3	mr-01	6882	1594236399825	1594236400148	323
2	mr-01	6885	1594236399849	1594236400143	294
5	mr-01	6904	1594236399967	1594236399992	25
5	mr-01	6909	1594236399991	1594236400139	148
5	mr-01	6927	1594236400138	1594236400223	85
2	mr-01	6932	1594236400142	1594236400577	435
7	mr-01	6935	1594236400147	1594236400579	432
3	mr-01	6937	1594236400148	1594236400222	74
3	mr-01	6966	1594236400222	1594236400248	26
5	mr-01	6968	1594236400223	1594236400594	371
3	mr-01	6984	1594236400247	1594236400282	35
3	mr-01	6994	1594236400281	1594236400308	27
3	mr-01	6995	1594236400307	1594236400579	272
1	mr-01	7005	1594236400397	1594236400607	210
2	mr-01	7008	1594236400576	1594236400615	39
3	mr-01	7010	1594236400578	1594236400629	51
7	mr-01	7011	1594236400578	1594236400626	48
5	mr-01	7035	1594236400594	1594236400655	61
1	mr-01	7057	1594236400607	1594236400648	41
2	mr-01	7072	1594236400615	1594236400649	34
7	mr-01	7086	1594236400625	1594236400660	35
3	mr-01	7089	1594236400629	1594236400663	34
1	mr-01	7115	1594236400645	1594236400682	37
2	mr-01	7118	1594236400648	1594236400685	37
5	mr-01	7127	1594236400655	1594236400700	45
7	mr-01	7136	1594236400660	1594236400762	102
3	mr-01	7139	1594236400662	1594236400703	41
1	mr-01	7170	1594236400681	1594236400726	45
2	mr-01	7178	1594236400685	1594236400714	29
5	mr-01	7189	1594236400699	1594236400750	51
3	mr-01	7195	1594236400703	1594236400797	94
2	mr-01	7207	1594236400714	1594236400751	37
1	mr-01	7222	1594236400725	1594236400765	40
5	mr-01	7256	1594236400750	1594236401173	423
2	mr-01	7257	1594236400750	1594236401182	432
7	mr-01	7269	1594236400762	1594236400794	32
1	mr-01	7276	1594236400765	1594236401206	441
7	mr-01	7300	1594236400794	1594236400825	31
3	mr-01	7301	1594236400797	1594236400824	27
3	mr-01	7313	1594236400824	1594236400854	30
7	mr-01	7314	1594236400825	1594236400856	31
3	mr-01	7320	1594236400854	1594236400944	90
7	mr-01	7322	1594236400856	1594236400885	29
7	mr-01	7325	1594236400885	1594236401217	332
3	mr-01	7327	1594236400944	1594236400975	31
3	mr-01	7328	1594236400974	1594236401193	219
5	mr-01	7359	1594236401172	1594236401199	27
2	mr-01	7373	1594236401182	1594236401230	48
