0;MergeLast;10.0;4;5;484.132
1;MergeLast;15.0;4;5;490.705
2;MergeLast;20.0;4;5;511.015
3;MergeLast;25.0;4;5;517.179
4;MergeLast;30.0;4;5;523.342
5;MergeLast;10.0;4;5;481.197
6;MergeLast;15.0;4;5;500.286
7;MergeLast;20.0;4;5;513.766
8;MergeLast;25.0;4;5;525.002
9;MergeLast;30.0;4;5;528.158
10;MergeLast;10.0;4;5;478.052
11;MergeLast;15.0;4;5;497.852
12;MergeLast;20.0;4;5;515.054
13;MergeLast;25.0;4;5;517.826
14;MergeLast;30.0;4;5;534.669
15;MergeLast;10.0;4;5;489.233
16;MergeLast;15.0;4;5;503.488
17;MergeLast;20.0;4;5;493.011
18;MergeLast;25.0;4;5;525.744
19;MergeLast;30.0;4;5;541.437
20;MergeLast;10.0;4;5;484.603
21;MergeLast;15.0;4;5;490.653
22;MergeLast;20.0;4;5;493.49
23;MergeLast;25.0;4;5;514.052
24;MergeLast;30.0;4;5;529.441
