2294 3688 7847 8184 8658 12916 13077 15638 17858	27082.131	20468.968
2272 4886 6498 10935 17622 18104 18343	18522.47	27493.29
1702 15184 15921 16409 18766	20082.5785	20005.746
7633 9078 9217	18539.8435	20581.9725
1802 5192 5689 12617	24816.6405	20464.610500000003
387 2003 2783 3215 5434 7415 8741 9805 14188 15033 16240 16325 16641 16790 16849 19387	22619.396	22061.296000000002
387 1906 2003 3020 5733 7415 13044 14264 16325 16790 16849	22616.449500000002	22085.6405
387 1906 2003 3020 7415 16325	22638.819	22109.4925
2003 7415 16325 16790	22638.667	22064.8615
2127 2579 3158 3512 5032 8014 12197 12868 13537 14404 16724	22631.4365	22004.839
2138 2841 4501 6964 7636	15662.2555	19514.385000000002
11596 14777 19430	34325.710999999996	24087.908499999998
2095 5733 16325	22682.023999999998	22072.708
1604 3640 3658 10153 10521 10902 14549 16791 17624 18995	23094.646	20276.5605
4072 5030 9301	26169.661500000002	25086.713499999998
6180 11578 11774 12063 12271 12572 13513 14290 16743 17465 17563 17693 17731	25521.54	21564.614
2514 2634 6766 7929 8895 9054 14220 16340 17166	22595.506	22171.084499999997
387 1906 2783 7415 11068 14650 15033 16849 19387	22590.948	22098.316
387 2783 3215 5434 9805 16641 16849 19387	22653.182	22075.083
599 974 4115 5652 9346 10376 17916	21172.989999999998	20897.529499999997
7378 16127 16349	26373.2585	19440.191
3638 6257 7186 12342 15942	17264.8355	28419.6435
13409 16478 17661	35880.272	21384.216
1809 9797 13579 14934 16690 19548	18472.4915	27584.301
329 1604 3640 3658 4202 7338 7741 8105 9416 10153 10521 11764 11838 17544	23124.167999999998	20299.8545
621 1906 2003 3020 5733 7415 13044 13814 16325 16340	22638.819	22131.8115
9733 10576 13136 18172	25693.1295	20082.9795
7335 11587 14477	25019.0135	18010.9405
651 7716 8946 10531 10557 11643 12136 12641 15215 15504 15834 16497	23240.3735	22458.353
2888 3921 11688	35671.043000000005	13207.159500000002
1842 2127 2579 3158 3728 4574 5032 5437 6691 7530 12197 12868 15601 15872 19421	22640.326	21940.53
5412 5451 10564 18571	29440.839500000002	22356.797
329 1604 3640 3658 10521 17544	23118.9135	20316.283499999998
2783 8741 9081 9805 15033 16240 16641 16849 19387	22625.4	22018.9805
329 1604 3640 3658 7338 8105 10153 10521 11764 14549 17624	23124.167999999998	20273.8615
3761 11558 18997	31867.7565	18760.1555
2331 3323 6061 6198	33235.564	18479.2025
2783 3215 5434 5733 8741 9805 14188 15033 16240 16325 16641 16790 16849 19387	22614.1065	22084.029
387 2003 2783 3215 5434 7415 8741 9805 14650 15033 16325 16641 16849 19387	22619.396	22061.296000000002
387 2003 2783 3020 3215 8741 9805 15033 16325 16790 16849 19387	22616.449500000002	22100.751
387 1906 2003 3020 7415 13044 16325 16849	22638.819	22109.4925
329 1604 3640 3658 4828 9416 10153 11764 14549 17434 19277	23127.641499999998	20241.156
621 1906 2003 3020 3078 4441 6766 6904 7009 7415 7929 9873 11068 13044 13814 16325 16340 17166 18496	22615.0955	22116.9505
2584 4443 8613	22907.792999999998	23748.032
387 1906 2783 7415 9081 9805 14650 15033 16849 19387	22625.0295	22084.029
3397 7730 18606 18649	31040.4625	20528.3125
387 2003 3020 3215 5434 5733 14188 14264 16325 16790 16849	22648.3205	22064.8615
387 1906 2783 3215 5434 7415 8741 9081 9805 11730 14650 15033 16240 16641 16849 19387	22612.2555	22069.264000000003
1756 2619 6493 13639 15706 18336	19409.1965	27079.1025
167 6525 9173 12512 14044 17979	20833.979	22122.182
825 4202 7338 7355 7741 8105 11800 11838 14168 16791	23111.824	20303.3525
2902 16723 19773	20831.345999999998	23415.239
3773 4296 12781	26075.0435	20988.338
387 2003 3215 5434 10475 14188 14264 16325 16790 16849	22646.789	22055.3065
825 1604 3658 10521 11800 16791 17129 17726 18995	23095.906499999997	20315.931
1177 4172 6874 10409	21601.675499999998	21119.211
387 1906 2003 3020 3215 4441 5434 7415 16325 16849	22625.0295	22109.4925
387 1906 2783 4441 4751 7415 9805 11730 15033 16849 19387	22607.7025	22081.610999999997
3020 3078 6766 7929 8895 9054 13044 16340 17166	22622.446	22148.432
8603 15168 17689 19198	18321.247499999998	21205.0415
329 1604 3640 3658 7741 8105 9416 10521	23089.4625	20274.955
387 1906 2003 2783 3020 3215 5434 5733 7415 8741 9805 13044 14188 14264 14650 15033 16240 16325 16641 16790 16849 19387	22616.449500000002	22085.6405
8617 8820 10796 11629 18506	22752.4575	25435.844
1646 6077 6364 12245	20915.1405	19452.7465
1809 9797 10935 14934 16690 18104 18343	18487.4405	27534.2945
1906 3020 4441 7415 13814 16340	22609.711499999998	22145.465
5803 7188 10164 16285 16433	31793.364999999998	13374.061000000002
440 6968 7288 14834	19497.0975	20594.525999999998
1604 3640 3658 10153 14549 19562	23116.8925	20244.389
4034 4923 5694 6400 10120 10302 14403	32995.89599999999	19677.4985
12269 12354 18074	34520.498	20350.838000000003
387 3215 5434 10475 14188 14264 16325 16790 16849	22646.789	22055.3065
3512 6337 7783 12427 14404 16044 16240 16714	22646.789	22055.3065
329 1604 3640 3658 4202 7338 8105 9416 10153 10521 11764 11838 14168 17544 17624	23117.781499999997	20272.4515
2934 6393 8179	19529.5665	20636.9795
2760 6960 19193 19370	22468.093	20424.7555
5137 7601 13742	29730.464500000002	15135.8905
6142 17134 18949	22530.5285	15915.401
216 1924 8141	23685.1895	19524.976000000002
7783 13759 16240 16714 19360	22631.4365	21995.7705
329 1604 3640 3658 9614 14549	23108.97	20240.2945
387 1906 2003 3020 3215 5434 5733 7415 14188 14264 16325 16790	22638.819	22109.4925
825 11800 16791	23089.4625	20274.955
1074 11867 17927 19466	22312.7525	16578.737
460 4979 9507	27227.47	19285.061
9782 13578 18834	27038.36	20483.0105
825 3640 7741 8105	23115.908	20276.364999999998
329 825 1604 3640 3658 10521 11800 16791 18995	23095.906499999997	20315.931
825 1604 3658 10153 10521 11764 14549 17624 18995	23094.646	20276.5605
1689 9952 17849 18670 18881 19619	23694.1505	20166.4615
4524 8763 9028 14638 16219	18473.283000000003	27374.0695
1906 2003 3020 4441 7929 13044 16340	22625.0295	22109.4925
387 621 1906 2003 2783 3020 4441 7415 9805 9873 13814 16325 16849 19387	22608.41	22098.316
136 3512 6337 7783 12427 12868 13537 14404 16044 16240 16714 16724	22671.5455	22027.755
387 2003 2783 3215 5434 8741 9805 14188 16240 16325 16641 16790 16849 19387	22653.182	22075.083
1431 3150 7359 15055	21471.093500000003	17246.7955
621 1906 4441 6904 7009 9873 18496	22583.0075	22140.14
621 4441 6904 7929 9873 13814 16340	22595.506	22171.084499999997
877 1952 8786 12288 13951 15596 17958	26952.3595	16646.400999999998
15626 16995 17600	23468.889	22027.472
537 618 2025 4604 4786 6214 6581	23862.574500000002	21561.644
387 2003 3020 3215 5733 7415 14264 16325 16790 16849	22638.819	22109.4925
329 1604 3640 3658 4202 7338 8105 10153 10521 11764 11838 14168 17544 18995	23117.781499999997	20272.4515
2003 2095 3020 3078 5733 7415 13044 14264 16325 16790	22646.8095	22083.052499999998
1180 6726 11141	35789.2935	21312.4355
387 2003 2783 3020 3215 5434 7415 7783 8741 9081 9805 10475 14188 14264 14650 15033 16044 16240 16325 16641 16714 16790 16849 19387	22638.667	22064.8615
329 1604 3640 3658 4202 7338 7741 8105 10521 11764 11838 14168 17544 18995	23111.546000000002	20319.589500000002
387 2783 4159 4751 11730 15033 16849 19387	22609.4005	22044.446
7282 13118 14310	23082.206	22452.667
3020 6766 9054 17166	22609.711499999998	22145.465
3215 5434 10475 14188 16714	22612.2555	22056.3635
3512 6337 7783 12427 12868 13537 14404 16044 16714 16724	22671.5455	22027.755
1906 2003 3020 3078 4441 5733 6766 7415 7929 13044 13814 16325 16340	22623.800000000003	22131.8115
2003 2783 3215 5434 5733 9805 14264 15033 16325 16790 16849 19387	22625.0295	22102.953999999998
2134 4583 5596 7282 8946 10103 11874 14278 14310	23156.019500000002	22480.036
387 2783 3215 9805 14264 15033 16325 16790 16849 19387	22646.789	22055.3065
1588 1610 5026 10127	17368.355499999998	28236.436999999998
387 2003 2783 3215 5434 5733 7415 8741 9081 9805 14188 14650 15033 16240 16325 16641 16790 16849 19387	22614.1065	22084.029
1484 5846 7101 10941	23177.515	27876.701
387 2003 2783 3020 3215 5434 8741 9805 14188 16325 16641 16790 16849 19387	22653.182	22075.083
5901 16299 16579	16491.781499999997	13729.983
329 1604 3640 3658 9416 9614 11764 14549	23108.97	20240.2945
817 915 2375 5469 5976	22959.5685	21393.894500000002
3020 3078 7929 13044 13814 16340	22640.961	22151.091
387 1906 2003 3020 3078 3215 5434 5733 7415 10475 13044 14124 14188 14264 16325 16790	22638.819	22109.4925
2003 3020 3078 5733 13044 16325 16790 16849	22615.0955	22116.9505
14032 14046 16932	24412.28	15312.6785
4583 5596 7282 11874 14278 14310	23156.019500000002	22480.036
387 2783 3215 5434 8741 9081 9805 14188 14650 15033 16240 16641 16849 19387	22612.2555	22056.3635
3020 3078 5733 9054 13044 13231	22642.083	22149.8495
387 1906 2783 3215 5434 7415 9805 15033 16849 19387	22625.0295	22102.953999999998
58 2921 3364 5125	20706.288500000002	23829.132
387 2783 3215 5434 7415 8741 9805 14650 15033 16240 16641 16849 19387	22612.2555	22056.3635
387 2003 2783 3215 5434 9805 15033 16325 16641 16849 19387	22646.789	22055.3065
1400 7249 9028 10156 12085 14445 14638 16219 16616 16699 18844	18464.3295	27424.485500000003
1732 5949 6839 18708	28446.482	22395.0495
1702 11154 15184 15921 16409 17785 18766	20081.449	19998.873
637 7066 7347 12842 16109	22840.155	21533.954
142 824 1204 2778 9655 9945 12766	20539.014499999997	27211.9595
6498 8386 8631 9797 13579 14934 16690 19548	18468.0105	27535.4765
2524 2574 10453	16953.902000000002	13464.6755
387 2783 3020 7415 9805 16849 19387	22638.667	22064.8615
4596 10985 12750 13637 14553	22512.532	15846.603500000001
387 3215 7415 16325 16849	22614.237999999998	22060.055500000002
2003 3020 3215 5434 5733 14264 16325 16790	22689.3925	22087.664
3593 3764 9272 12742 15239	24666.9935	21484.872499999998
4753 8486 14897	21894.0345	20958.0435
9658 10752 11154 15921 16409	20123.315000000002	19993.384
387 2003 5733 7415 16325 16849	22612.4375	22116.9505
5396 7096 17848	24143.8655	20256.6295
2783 3512 6337 7783 8741 9805 12427 15033 16044 16240 16641 16714 19387	22646.789	22055.3065
2579 3512 6337 8014 12427 12868 13537 14404 16724	22625.4	22018.9805
329 825 1604 3640 3658 10521 11764 11800 18995	23111.546000000002	20319.589500000002
1906 4441 6904 7009 9873 11068 12283 13947 18496	22548.160499999998	22138.5565
3215 5434 5733 8741 14188 16325 16790	22625.0295	22084.029
6477 11634 14161	23968.816	24622.608999999997
142 1204 2778 9655	20539.014499999997	27273.574
8493 10270 10764 11374 15374	32020.9065	13726.0875
2842 8220 10213 18391 18558	26790.226000000002	19166.314
3771 8832 19392	29294.1025	21493.5115
387 1906 2003 2783 7415 15033 16849 19387	22615.0955	22105.336499999998
5019 9637 10752 11154 11845 12906 13716 15034 15921 16409 17785	20123.315000000002	19998.4545
387 621 1906 2003 2783 3020 4441 5733 6766 7415 7929 9873 13044 13814 16325 16340 16849 19387	22625.0295	22105.386
1498 1604 3658 6997 14549 17434 19471 19562	23087.3505	20235.744
3610 6938 8029	14421.251	23517.3995
387 621 1906 4441 6904 7009 7415 9873 11068 13814 16340 16849 18496	22614.1065	22105.336499999998
3629 4009 11634	23930.839500000002	24690.0805
7282 11874 12383 13118 14278 14310 15461 16763 17004	23082.206	22452.667
3136 3339 17579	26470.249	20662.6405
8672 9255 12887	32343.838	20355.758500000004
2127 2579 3158 3512 6337 8014 12427 12868 13537 14404 16044 16724	22631.4365	22012.220999999998
2783 3215 3512 6337 7783 8741 9805 12427 15033 16044 16240 16641 16714 19387	22646.789	22055.3065
4897 5019 5844 9637 11179 11845 12500 13716 15034 16409	20105.34	19982.92
9253 9579 19057	22175.763	19995.135000000002
6958 9442 16874	32318.431	20250.358500000002
329 825 1604 3640 3658 4202 7338 7741 8105 10521 11800 14772 16791 17129 17544 18995	23086.5815	20293.499
297 2122 2224 9191 9390 11492 12178 12759 13909	23849.2765	21467.957
387 1906 2003 2783 3020 4441 7415 9805 9873 15033 16849 19387	22625.0295	22105.3315
329 1604 3640 3658 4202 7338 8105 10153 10521 11838 14168 17544 17624 18995	23117.781499999997	20272.4515
1809 8386 9769 9797 11706 12418 13579 14934 16690 19548	18472.4915	27566.7775
387 2003 2783 3020 5733 7415 15033 16325 16849 19387	22625.0295	22084.029
3223 4684 11890 17979	20846.2605	22121.126
329 825 1604 3640 3658 4202 7338 7355 7741 8105 9416 10521 11800 11838 13110 14168 17544 19769	23118.9135	20316.283499999998
387 1906 2003 3020 4441 7415 9873 16325	22608.41	22096.108
9416 17544 19397	23117.781499999997	20272.4515
8437 10460 14963	18845.391	28643.852
3040 6144 9700	29146.9355	22004.484
3629 4009 14796	23929.4325	24697.177
2127 2579 3158 3512 6337 7783 8741 9081 12427 12868 13537 13759 14404 16044 16240 16641 16714 16724 19360	22625.4	22008.7435
6843 7470 9952 11676	23725.509	20081.536500000002
244 16444 18322	29533.856	22182.475
5944 6324 15645 17035	25007.518	23072.249
621 1906 4441 6904 9873 13814 16340	22605.753	22102.953999999998
2616 11012 18743	26637.417999999998	21670.165500000003
387 2003 3020 3215 14188 14264 16325 16790 16849	22619.396	22067.535
10309 11970 17835	27448.123	14477.007000000001
387 621 1906 4441 6904 7415 9873 11068 16849 18496	22615.0955	22116.9505
387 7415 16325 16790 16849	22614.1065	22105.336499999998
387 1906 2003 2783 3020 4441 6904 7009 7415 9873 11068 15033 16849 19387	22614.1065	22105.336499999998
7362 8941 9191 9390 10130 10639 11462 11492 12759 14255 14286 18602	23830.663	21479.297
825 1604 3658 8752 9614 10153 10521 10902 11800 14130 14549 16791 17624 17726 18995	23067.811999999998	20275.3465
513 2587 8315 9426	20263.3715	19006.025999999998
1906 2003 3020 3078 4441 7415 13044 16325 16340	22625.0295	22103.157
825 1604 3658 10153 10521 17434 17624 18995	23068.8135	20267.538
621 1906 2003 3020 4441 6904 7009 7415 9873 11068 12283	22608.41	22098.316
387 3215 5434 10475 14188 16325 16790 16849	22638.819	22109.4925
387 2003 3215 5434 7415 14188 16325 16790 16849	22638.819	22109.4925
2843 4977 5709 15702 15974 17918	22105.413500000002	14081.6295
387 2003 3020 3215 9805 14264 16325 16790 16849	22625.0295	22105.3315
11697 12922 18182	22332.433	18730.4865
3849 3868 4248 5466 11096	18831.188000000002	20961.3445
7233 7408 17119	21159.66	21105.074999999997
387 1906 2003 3020 3078 3215 5733 7415 13044 14188 16325 16790 16849	22638.819	22109.4925
10789 14609 19737	25872.394500000002	19088.28
135 4759 6225 12561 15269	22767.41	20471.534
387 1906 2003 2783 3020 3078 3215 4441 5733 7415 9805 11068 13044 15033 16325 16790 16849 19387	22616.449500000002	22088.0445
387 2003 3020 7415 14264 16325 16790	22638.819	22109.4925
5810 9182 12200 15595	33487.085	22610.0925
538 7362 8941 9191 9390 10130 10639 11462 11492 12759 13361 14255 14286 18140	23821.046000000002	21467.9715
1400 2272 7249 9707 10156 12085 14638 15521 16219 16699	18488.6725	27448.672
1604 3658 8752 9614 10153 10902 17624	23068.8135	20267.538
4418 8143 10487 11401 15165 16249 16674 18527	34440.1835	21048.432
5444 12017 17403	28737.868499999997	22862.17
329 1604 3640 3658 4202 7338 8105 9416 11764 11838 14168 17544 19277	23117.781499999997	20272.4515
825 1604 3658 7741 9614 10153 10521 10902 11800 13746 14130 14549 14772 16791 17129 17624 17726 18995	23072.752500000002	20277.767
2127 2579 3158 3512 6337 8014 12197 12427 12868 13537 14404 16044	22643.975	21991.302
2486 5041 5416 9938 11624 12805 13051 16287	25980.91	20858.4045
5807 7417 12210 14978 17955	23489.254999999997	22618.2895
18116 18852 19454	31929.989	20239.447
387 1906 2783 4441 4751 7009 7415 9805 11068 12283 15033 16849 19387	22593.509	22088.6175
1140 1712 11724	26209.489999999998	20785.9125
1203 2316 3728 5174 8014 10529 16037	22574.257	21949.836499999998
2052 5106 13172	32348.65	26214.860999999997
387 1906 2003 3020 3078 5733 7415 9805 13044 14264 16325 16790 16849	22625.0295	22103.157
991 3637 19780	21716.405	25857.581
838 1619 7124 19287	29854.5635	22823.704
9614 10153 10521 10902 14130 14549 16791 17624 18995 19562	23086.2575	20259.769
329 2139 3640 4202 4916 5572 7338 7355 7741 8105 11797 11838 13110 14168 17544 19769	23111.1115	20319.6175
387 2003 2783 3215 5434 7415 9805 15033 16325 16641 16849 19387	22619.396	22061.296000000002
4700 7445 15550 16948 18130 19286	27064.775	20321.2795
4541 12708 15079	27230.103	20466.033
3750 5553 9587	29608.000500000002	23379.1555
1906 4441 4751 7009 7415 11068	22551.2895	22093.614500000003
387 1906 2003 2783 3020 3215 4441 4751 5434 7415 8741 9081 9805 11068 11730 14650 15033 16240 16325 16641 16849 19387	22609.4005	22084.029
329 1604 3640 3658 4202 9416 9614 10153 10521 11764 14549 17544 17624 18995	23115.908	20270.172
9936 12184 17326	34097.630999999994	17667.5495
329 1604 3640 3658 7338 7741 8105 11764	23105.843	20315.931
387 2003 2783 3020 9805 13044 15033 16325 16849 19387	22625.0295	22084.029
329 1099 3640 4202 5572 7338 7355 7741 8105 11797 11838 13110 14168 17544 19769	23118.9135	20316.283499999998
387 2003 2783 3215 5434 7415 7783 8741 9081 9805 10475 13759 14188 14264 14650 15033 16240 16325 16641 16714 16790 16849 19387	22619.396	22061.296000000002
621 1906 4441 6904 7009 9873 13814	22583.0075	22140.14
1604 3658 10153 10521 16791 17624 18995	23068.8135	20267.538
2224 9191 9390 10130 11492 12759 17607	23847.8845	21500.2895
15 4211 5246 7427 7795	27513.411999999997	14618.145499999999
3256 4620 4989 5375 15229 16317	21290.458	23150.8215
1604 3658 9416	23108.97	20236.944000000003
2003 2095 3020 3078 5733 13044 16325	22638.819	22109.4925
3700 11900 13205 13560 15138	18751.153	25148.211499999998
