22635.1435	22105.7625	2003 3020 3215 5434 5733 16325 16790	1	3
22611.177	22094.682999999997	387 621 1906 2003 3020 3215 4441 5733 6904 7009 7415 9873 13044 13814 16325 16790 16849	1	3
23121.449999999997	20266.192	329 1604 3640 3658 4202 9416 9614 10153 10521 11764 14168 14549 17434 17544 17624 18995 19277 19397 19471 19562	1	3
22614.5635	22059.722	3512 6337 7783 8741 12427 13759 16044 16240 16641 16714	1	3
23106.4915	20319.2535	329 825 3640 7338 7741 8105 10521 11800 14772 16791 17129 17726 18995	1	3
16418.496	17982.448	9717 10049 12000	1	3
22616.546000000002	22065.9205	387 1906 2003 2783 3020 5733 7415 9805 13044 15033 16325 16641 16790 16849 19387	1	3
28297.764	20938.66	6600 7933 10613 18960	1	3
22594.094	22017.017	2579 2783 3512 4159 6337 7783 9081 9805 11730 12427 12868 13759 14650 15033 16044 16240 16714 19360 19387	1	3
22653.627	22067.948	387 2003 3020 3215 9805 16325 16641 16790 16849	1	3
20087.09	19916.48	4897 5844 11179 12500 13148 13716	1	3
21350.8285	20362.236	4613 4737 12859 16672 17168	1	3
22605.248	22101.025	387 1906 3020 4441 7415 7929 9805 13814 16340 16849	1	3
22642.180500000002	22055.7545	387 2003 3215 5434 9805 10475 14188 16325 16641 16790 16849	1	3
23120.2105	20190.153	1261 1498 2058 6997 9614 12541 14549 17434 18680 19471 19562	1	3
22619.2465	21986.228	2579 8014 12868	1	3
23084.982	20273.619	1604 3658 9614 10153 11764 14549 17434 17624 18995 19562	1	3
22616.546000000002	22065.9205	387 2003 3020 3215 5434 5733 9805 10475 13044 14188 14264 16325 16641 16790 16849 19387	1	3
22612.355	22091.315	387 2003 3020 3215 5434 5733 9805 13044 14188 16325 16790 16849	1	3
22610.817000000003	22093.5225	3215 5434 16325 16641 16790	1	3
19394.6545	27078.7155	1756 2619 6493 13639 15706 17893 18336	1	3
22635.1735	22085.3595	2003 3020 3078 3215 5434 5733 10475 13044 14124 14188 14264 16325 16790	1	3
27514.194	14617.531500000001	15 4211 5246 7795	1	3
22611.557500000003	22101.025	3020 6766 7929 13044	1	3
