EXECUTORS|9|15|4|40|104|3.14s|1.50MB|172.31.11.124:35683|app-20190707211949-0047
EXECUTORS|8|15|4|32|69|3.00s|0.75MB|172.31.12.55:34271|app-20190707211949-0047
EXECUTORS|7|15|4|1339|2779|92.31s|82.35MB|172.31.13.231:39367|app-20190707211949-0047
EXECUTORS|6|15|4|42|133|3.10s|2.25MB|172.31.6.192:45191|app-20190707211949-0047
EXECUTORS|5|15|4|42|110|3.28s|1.45MB|172.31.11.83:39835|app-20190707211949-0047
EXECUTORS|4|15|4|663|1365|9.40s|25.93MB|172.31.5.2:35305|app-20190707211949-0047
EXECUTORS|3|15|4|1158|2333|14.25s|52.95MB|172.31.2.20:39987|app-20190707211949-0047
EXECUTORS|2|15|4|28|70|2.87s|0.75MB|172.31.0.141:46635|app-20190707211949-0047
EXECUTORS|14|15|4|36|97|3.34s|1.50MB|172.31.8.10:34333|app-20190707211949-0047
EXECUTORS|13|15|4|40|127|3.31s|2.25MB|172.31.15.67:38201|app-20190707211949-0047
EXECUTORS|12|15|4|24|100|3.01s|1.88MB|172.31.4.16:35763|app-20190707211949-0047
EXECUTORS|11|15|4|1083|2222|13.77s|49.75MB|172.31.0.105:37835|app-20190707211949-0047
EXECUTORS|10|15|4|40|126|3.22s|2.25MB|172.31.11.178:44073|app-20190707211949-0047
EXECUTORS|1|15|4|33|70|2.90s|0.75MB|172.31.4.160:34341|app-20190707211949-0047
EXECUTORS|0|15|4|30|73|2.96s|0.82MB|172.31.5.79:42393|app-20190707211949-0047
STAGES|  39|count at MF.scala:177                |15|4|2019-07-07T21:20:12.894GMT|2019-07-07T21:25:04.580GMT| 221|293819|291676846674|16018656|25971|0|0|app-20190707211949-0047
STAGES|  32|count at MF.scala:135                |15|4|2019-07-07T21:20:12.457GMT|2019-07-07T21:20:12.875GMT| 221|2936|728623619|0|0|1509799|25971|app-20190707211949-0047
STAGES|  31|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T21:20:12.178GMT|2019-07-07T21:20:12.454GMT| 180|682|474852250|9774936|25969|0|0|app-20190707211949-0047
STAGES|  25|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T21:20:11.118GMT|2019-07-07T21:20:12.155GMT| 180|5121|2644364607|0|0|4798488|37291|app-20190707211949-0047
STAGES|  19|count at MF.scala:124                |15|4|2019-07-07T21:20:10.493GMT|2019-07-07T21:20:11.101GMT| 180|2578|1564277874|0|0|4798488|37291|app-20190707211949-0047
STAGES|  18|distinct at MF.scala:123             |15|4|2019-07-07T21:20:07.820GMT|2019-07-07T21:20:10.488GMT| 180|14266|8948072396|0|0|8460956|98676|app-20190707211949-0047
STAGES|  17|map at MF.scala:110                  |15|4|2019-07-07T21:20:05.811GMT|2019-07-07T21:20:07.799GMT| 972|11709|6608915400|37607176|894|2378287|132587|app-20190707211949-0047
STAGES|  16|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T21:20:04.432GMT|2019-07-07T21:20:05.795GMT|1944|4341|3511404502|8023616|63312|0|0|app-20190707211949-0047
STAGES|  13|aggregate at SpatialRDD.java:515     |15|4|2019-07-07T21:20:01.564GMT|2019-07-07T21:20:04.340GMT|1944|23206|6602236764|51576173|1944|3239716|81406|app-20190707211949-0047
STAGES|  10|count at MF.scala:98                 |15|4|2019-07-07T21:19:58.832GMT|2019-07-07T21:20:01.430GMT|1944|16611|5350724882|51016990|1944|3239716|81406|app-20190707211949-0047
STAGES|   7|count at MF.scala:84                 |15|4|2019-07-07T21:19:55.943GMT|2019-07-07T21:19:58.716GMT| 972|27893|7770372213|0|0|2772391|69980|app-20190707211949-0047
STAGES|   6|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T21:19:55.055GMT|2019-07-07T21:19:55.834GMT| 120|2159|923091804|6788432|29277|0|0|app-20190707211949-0047
STAGES|   5|flatMapToPair at SpatialRDD.java:347 |15|4|2019-07-07T21:19:55.032GMT|2019-07-07T21:19:55.682GMT| 120|8898|2183408776|6788432|29277|0|0|app-20190707211949-0047
STAGES|   4|count at MF.scala:68                 |15|4|2019-07-07T21:19:54.761GMT|2019-07-07T21:19:54.957GMT| 120|199|84012728|6788432|29277|0|0|app-20190707211949-0047
