0;SpatialJoin;10.0;4;5;462.226
1;SpatialJoin;10.0;4;5;444.708
2;SpatialJoin;10.0;4;5;446.822
3;SpatialJoin;10.0;4;5;455.671
4;SpatialJoin;10.0;4;5;453.472
5;MergeLast;10.0;4;5;484.132
6;MergeLast;15.0;4;5;490.705
7;MergeLast;20.0;4;5;511.015
8;MergeLast;25.0;4;5;517.179
9;MergeLast;30.0;4;5;523.342
10;MergeLast;10.0;4;5;481.197
11;MergeLast;15.0;4;5;500.286
12;MergeLast;20.0;4;5;513.766
13;MergeLast;25.0;4;5;525.002
14;MergeLast;30.0;4;5;528.158
15;MergeLast;10.0;4;5;478.052
16;MergeLast;15.0;4;5;497.852
17;MergeLast;20.0;4;5;515.054
18;MergeLast;25.0;4;5;517.826
19;MergeLast;30.0;4;5;534.669
20;MergeLast;10.0;4;5;489.233
21;MergeLast;15.0;4;5;503.488
22;MergeLast;20.0;4;5;493.011
23;MergeLast;25.0;4;5;525.744
24;MergeLast;30.0;4;5;541.437
25;MergeLast;10.0;4;5;484.603
26;MergeLast;15.0;4;5;490.653
27;MergeLast;20.0;4;5;493.49
28;MergeLast;25.0;4;5;514.052
29;MergeLast;30.0;4;5;529.441
