spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5
2019-05-09 17:04:12,575|MF|app-20190509165931-0102|1|4|START|282.20|C.Centers found                                   |  0.00|     0|3
2019-05-09 17:04:12,796|MF|app-20190509165931-0102|1|4|  END|282.42|C.Centers found                                   |  0.22|165052|3
2019-05-09 17:04:12,796|MF|app-20190509165931-0102|1|4|START|282.42|D.Disks found                                     |  0.00|     0|3
2019-05-09 17:04:18,151|MF|app-20190509165931-0102|1|4|  END|287.77|D.Disks found                                     |  5.36| 74178|3
2019-05-09 17:04:18,152|MF|app-20190509165931-0102|1|4|START|287.77|E.Disks indexed                                   |  0.00|     0|3
2019-05-09 17:04:18,932|MF|app-20190509165931-0102|1|4|  END|288.55|E.Disks indexed                                   |  0.78| 74178|3
2019-05-09 17:04:18,932|MF|app-20190509165931-0102|1|4|START|288.55|F.Expansions gotten                               |  0.00|     0|3
2019-05-09 17:04:26,378|MF|app-20190509165931-0102|1|4|  END|296.00|F.Expansions gotten                               |  7.45|104658|3
2019-05-09 17:04:26,378|MF|app-20190509165931-0102|1|4|START|296.00|G.Maximal disks found                             |  0.00|     0|3
2019-05-09 17:04:56,927|MF|app-20190509165931-0102|1|4|  END|326.55|G.Maximal disks found                             | 30.55| 20581|3
2019-05-09 17:04:56,927|MF|app-20190509165931-0102|1|4|START|326.55|H.Maximal disks prunned                           |  0.00|     0|3
2019-05-09 17:05:04,645|MF|app-20190509165931-0102|1|4|  END|334.27|H.Maximal disks prunned                           |  7.72| 13992|3
2019-05-09 17:05:05,412|FF|app-20190509165931-0102|1|4|  END|335.03|1.Maximal disks found                             | 53.98| 13992|3
2019-05-09 17:05:05,412|FF|app-20190509165931-0102|1|4|START|335.03|2.Join done                                       |  0.00|     0|3
2019-05-09 17:05:25,960|FF|app-20190509165931-0102|1|4|  END|355.58|2.Join done                                       | 20.55| 87758|3
2019-05-09 17:05:25,960|FF|app-20190509165931-0102|1|4|START|355.58|3.Flocks to report                                |  0.00|     0|3
2019-05-09 17:05:28,740|FF|app-20190509165931-0102|1|4|  END|358.36|3.Flocks to report                                |  2.78| 75402|3
2019-05-09 17:05:28,740|FF|app-20190509165931-0102|1|4|START|358.36|4.Flocks prunned by expansion                     |  0.00|     0|3
2019-05-09 17:05:28,794|FF|app-20190509165931-0102|1|4|START|358.42|4a.Making expansions                              |  0.00|     0|3
2019-05-09 17:05:36,494|FF|app-20190509165931-0102|1|4|  END|366.12|4a.Making expansions                              |  7.70| 89458|3
2019-05-09 17:05:36,494|FF|app-20190509165931-0102|1|4|START|366.12|4b.Finding maximals                               |  0.00|     0|3
2019-05-09 17:06:22,709|FF|app-20190509165931-0102|1|4|  END|412.33|4b.Finding maximals                               | 46.22| 19401|3
2019-05-09 17:06:22,709|FF|app-20190509165931-0102|1|4|START|412.33|4c.Selecting and mapping                          |  0.00|     0|3
2019-05-09 17:06:26,434|FF|app-20190509165931-0102|1|4|  END|416.06|4c.Selecting and mapping                          |  3.73| 19401|3
2019-05-09 17:06:26,434|FF|app-20190509165931-0102|1|4|START|416.06|4d.Filtering and distinc                          |  0.00|     0|3
2019-05-09 17:06:26,679|FF|app-20190509165931-0102|1|4|  END|416.30|4d.Filtering and distinc                          |  0.25| 19401|3
2019-05-09 17:06:27,591|FF|app-20190509165931-0102|1|4|  END|417.21|4.Flocks prunned by expansion                     | 58.85| 13342|3
2019-05-09 17:06:27,591|FF|app-20190509165931-0102|1|4|START|417.21|5.Flocks reported                                 |  0.00|     0|3
2019-05-09 17:06:27,964|FF|app-20190509165931-0102|1|4|  END|417.59|5.Flocks reported                                 |  0.37| 13342|3
2019-05-09 17:06:27,965|FF|app-20190509165931-0102|1|4|START|417.59|6.Candidates indexed                              |  0.00|     0|3
2019-05-09 17:06:36,958|FF|app-20190509165931-0102|1|4|  END|426.58|6.Candidates indexed                              |  8.99| 26972|3
2019-05-09 17:06:36,958|FF|app-20190509165931-0102|1|4|START|426.58|1.Maximal disks found                             |  0.00|     0|4
2019-05-09 17:06:36,958|MF|app-20190509165931-0102|1|4|START|426.58|A.Points indexed                                  |  0.00|     0|4
2019-05-09 17:06:37,076|MF|app-20190509165931-0102|1|4|  END|426.70|A.Points indexed                                  |  0.12| 37108|4
2019-05-09 17:06:37,076|MF|app-20190509165931-0102|1|4|START|426.70|B.Pairs found                                     |  0.00|     0|4
2019-05-09 17:06:38,148|MF|app-20190509165931-0102|1|4|  END|427.77|B.Pairs found                                     |  1.07| 82498|4
2019-05-09 17:06:38,148|MF|app-20190509165931-0102|1|4|START|427.77|C.Centers found                                   |  0.00|     0|4
2019-05-09 17:06:38,359|MF|app-20190509165931-0102|1|4|  END|427.98|C.Centers found                                   |  0.21|164996|4
2019-05-09 17:06:38,359|MF|app-20190509165931-0102|1|4|START|427.98|D.Disks found                                     |  0.00|     0|4
2019-05-09 17:06:43,685|MF|app-20190509165931-0102|1|4|  END|433.31|D.Disks found                                     |  5.33| 74062|4
2019-05-09 17:06:43,685|MF|app-20190509165931-0102|1|4|START|433.31|E.Disks indexed                                   |  0.00|     0|4
2019-05-09 17:06:44,312|MF|app-20190509165931-0102|1|4|  END|433.93|E.Disks indexed                                   |  0.63| 74062|4
2019-05-09 17:06:44,313|MF|app-20190509165931-0102|1|4|START|433.93|F.Expansions gotten                               |  0.00|     0|4
2019-05-09 17:06:51,458|MF|app-20190509165931-0102|1|4|  END|441.08|F.Expansions gotten                               |  7.15|104500|4
2019-05-09 17:06:51,458|MF|app-20190509165931-0102|1|4|START|441.08|G.Maximal disks found                             |  0.00|     0|4
2019-05-09 17:07:21,249|MF|app-20190509165931-0102|1|4|  END|470.87|G.Maximal disks found                             | 29.79| 20576|4
2019-05-09 17:07:21,249|MF|app-20190509165931-0102|1|4|START|470.87|H.Maximal disks prunned                           |  0.00|     0|4
2019-05-09 17:07:32,882|MF|app-20190509165931-0102|1|4|  END|482.50|H.Maximal disks prunned                           | 11.63| 13988|4
2019-05-09 17:07:33,587|FF|app-20190509165931-0102|1|4|  END|483.21|1.Maximal disks found                             | 56.63| 13988|4
2019-05-09 17:07:33,588|FF|app-20190509165931-0102|1|4|START|483.21|2.Join done                                       |  0.00|     0|4
2019-05-09 17:07:55,125|FF|app-20190509165931-0102|1|4|  END|504.75|2.Join done                                       | 21.54| 88746|4
2019-05-09 17:07:55,125|FF|app-20190509165931-0102|1|4|START|504.75|3.Flocks to report                                |  0.00|     0|4
2019-05-09 17:07:58,323|FF|app-20190509165931-0102|1|4|  END|507.94|3.Flocks to report                                |  3.20| 71624|4
2019-05-09 17:07:58,323|FF|app-20190509165931-0102|1|4|START|507.94|4.Flocks prunned by expansion                     |  0.00|     0|4
2019-05-09 17:07:58,379|FF|app-20190509165931-0102|1|4|START|508.00|4a.Making expansions                              |  0.00|     0|4
2019-05-09 17:08:04,018|FF|app-20190509165931-0102|1|4|  END|513.64|4a.Making expansions                              |  5.64| 85400|4
2019-05-09 17:08:04,018|FF|app-20190509165931-0102|1|4|START|513.64|4b.Finding maximals                               |  0.00|     0|4
2019-05-09 17:08:45,050|FF|app-20190509165931-0102|1|4|  END|554.67|4b.Finding maximals                               | 41.03| 19747|4
2019-05-09 17:08:45,050|FF|app-20190509165931-0102|1|4|START|554.67|4c.Selecting and mapping                          |  0.00|     0|4
2019-05-09 17:08:48,834|FF|app-20190509165931-0102|1|4|  END|558.46|4c.Selecting and mapping                          |  3.78| 19747|4
2019-05-09 17:08:48,834|FF|app-20190509165931-0102|1|4|START|558.46|4d.Filtering and distinc                          |  0.00|     0|4
2019-05-09 17:08:49,072|FF|app-20190509165931-0102|1|4|  END|558.69|4d.Filtering and distinc                          |  0.24| 19747|4
