jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
12		27	2230	1597261258735	1597261258769	34	9	6	mr-05	0	false	0	true	4	3	21	16	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2231	1597261258735	1597261258770	35	7	1	mr-09	0	false	0	true	3	3	25	21	0	0	1443	0	0	0	0	470	75624	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2229	1597261258735	1597261258775	40	8	7	mr-07	0	false	0	true	6	4	26	23	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2233	1597261258736	1597261258766	30	8	5	mr-12	0	false	0	true	4	3	18	15	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2234	1597261258736	1597261258766	30	6	3	mr-10	0	false	0	true	3	3	21	17	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2232	1597261258736	1597261258767	31	8	4	mr-01	0	false	0	true	4	3	19	17	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2235	1597261258736	1597261258768	32	7	9	mr-04	0	false	0	true	3	3	22	17	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2237	1597261258736	1597261258769	33	8	12	mr-06	0	false	0	true	4	3	21	17	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2236	1597261258736	1597261258774	38	8	10	mr-02	0	false	0	true	5	4	25	22	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2239	1597261258737	1597261258764	27	5	2	mr-03	0	false	0	true	3	3	19	15	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2238	1597261258737	1597261258767	30	6	11	mr-11	0	false	0	true	3	3	21	16	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2240	1597261258737	1597261258768	31	6	8	mr-08	0	false	0	true	4	4	21	17	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2251	1597261258771	1597261258781	10	5	2	mr-03	0	false	0	true	0	1	5	3	0	0	1400	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2252	1597261258772	1597261258779	7	5	5	mr-12	0	false	0	true	1	0	1	1	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2253	1597261258773	1597261258784	11	5	10	mr-02	0	false	0	true	3	2	3	2	0	0	1443	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2254	1597261258774	1597261258780	6	4	3	mr-10	0	false	0	true	0	0	2	1	0	0	1400	0	0	0	0	470	75632	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2255	1597261258774	1597261258782	8	4	7	mr-07	0	false	0	true	2	2	2	2	0	0	1443	0	0	0	0	470	75624	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2325	1597261258814	1597261258819	5	3	6	mr-05	0	false	0	true	1	0	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2326	1597261258814	1597261258820	6	4	12	mr-06	0	false	0	true	1	0	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2327	1597261258815	1597261258821	6	4	9	mr-04	0	false	0	true	0	0	2	2	0	0	1400	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2328	1597261258816	1597261258821	5	3	4	mr-01	0	false	0	true	0	0	2	1	0	0	1400	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2329	1597261258816	1597261258823	7	4	10	mr-02	0	false	0	true	2	0	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2330	1597261258817	1597261258824	7	5	3	mr-10	0	false	0	true	1	1	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2331	1597261258818	1597261258823	5	3	11	mr-11	0	false	0	true	1	0	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2332	1597261258818	1597261258824	6	4	8	mr-08	0	false	0	true	0	0	2	1	0	0	1400	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
12		27	2333	1597261258818	1597261258824	6	4	7	mr-07	0	false	0	true	1	0	1	1	0	0	1443	0	0	0	0	460	75592	0	0	0	0	0	0	0	0	0	0	1305	Disks phase
13		28	2420	1597261259219	1597261259244	25	4	11	mr-11	0	false	0	true	18	17	3	2	0	0	1869	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	0	27860	494	1305	Disks phase
13		28	2421	1597261259224	1597261259262	38	5	8	mr-08	0	false	0	true	30	28	3	4	0	0	1869	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	1	30020	529	1305	Disks phase
13		28	2422	1597261259226	1597261259266	40	5	10	mr-02	0	false	0	true	32	31	3	3	0	0	1869	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	0	28723	508	1305	Disks phase
13		29	2483	1597261259765	1597261259815	50	3	2	mr-03	0	false	0	true	42	40	4	3	1	0	1645	0	0	0	0	0	0	0	0	0	12062	122	12	110	0	0	0	1305	Disks phase
13		29	2484	1597261259766	1597261259819	53	4	10	mr-02	1	false	0	true	45	43	4	3	0	0	1601	0	0	0	0	0	0	0	0	0	4630	50	14	36	0	0	0	1305	Disks phase
13		29	2485	1597261259787	1597261259882	95	4	6	mr-05	0	false	0	true	87	66	4	3	0	0	1603	0	0	0	0	0	0	0	0	19	15532	138	16	122	0	0	0	1305	Disks phase
