POLYGON ((1963863.907 571569.6506, 1963863.907 574100.433, 1965868.1314 574100.433, 1965868.1314 571569.6506, 1963863.907 571569.6506))	0	105	1301
POLYGON ((1965868.1314 571569.6506, 1965868.1314 574100.433, 1967872.3557 574100.433, 1967872.3557 571569.6506, 1965868.1314 571569.6506))	1	226	1301
POLYGON ((1963863.907 569038.8681, 1963863.907 571569.6506, 1965868.1314 571569.6506, 1965868.1314 569038.8681, 1963863.907 569038.8681))	2	58	1301
POLYGON ((1965868.1314 569038.8681, 1965868.1314 571569.6506, 1967872.3557 571569.6506, 1967872.3557 569038.8681, 1965868.1314 569038.8681))	3	249	1301
POLYGON ((1967872.3557 569038.8681, 1967872.3557 574100.433, 1971880.8045 574100.433, 1971880.8045 569038.8681, 1967872.3557 569038.8681))	4	614	1301
POLYGON ((1963863.907 566508.0857, 1963863.907 569038.8681, 1965868.1314 569038.8681, 1965868.1314 566508.0857, 1963863.907 566508.0857))	5	33	1301
POLYGON ((1965868.1314 566508.0857, 1965868.1314 569038.8681, 1967872.3557 569038.8681, 1967872.3557 566508.0857, 1965868.1314 566508.0857))	6	40	1301
POLYGON ((1963863.907 563977.3032, 1963863.907 566508.0857, 1965868.1314 566508.0857, 1965868.1314 563977.3032, 1963863.907 563977.3032))	7	267	1301
POLYGON ((1965868.1314 563977.3032, 1965868.1314 566508.0857, 1967872.3557 566508.0857, 1967872.3557 563977.3032, 1965868.1314 563977.3032))	8	144	1301
POLYGON ((1967872.3557 566508.0857, 1967872.3557 569038.8681, 1969876.5801 569038.8681, 1969876.5801 566508.0857, 1967872.3557 566508.0857))	9	330	1301
POLYGON ((1969876.5801 566508.0857, 1969876.5801 569038.8681, 1971880.8045 569038.8681, 1971880.8045 566508.0857, 1969876.5801 566508.0857))	10	130	1301
POLYGON ((1967872.3557 563977.3032, 1967872.3557 566508.0857, 1969876.5801 566508.0857, 1969876.5801 563977.3032, 1967872.3557 563977.3032))	11	244	1301
POLYGON ((1969876.5801 563977.3032, 1969876.5801 566508.0857, 1971880.8045 566508.0857, 1971880.8045 563977.3032, 1969876.5801 563977.3032))	12	331	1301
POLYGON ((1971880.8045 569038.8681, 1971880.8045 574100.433, 1975889.2532 574100.433, 1975889.2532 569038.8681, 1971880.8045 569038.8681))	13	293	1301
POLYGON ((1975889.2532 569038.8681, 1975889.2532 574100.433, 1979897.702 574100.433, 1979897.702 569038.8681, 1975889.2532 569038.8681))	14	674	1301
POLYGON ((1971880.8045 563977.3032, 1971880.8045 569038.8681, 1975889.2532 569038.8681, 1975889.2532 563977.3032, 1971880.8045 563977.3032))	15	548	1301
POLYGON ((1975889.2532 563977.3032, 1975889.2532 569038.8681, 1979897.702 569038.8681, 1979897.702 563977.3032, 1975889.2532 563977.3032))	16	526	1301
POLYGON ((1963863.907 563344.6076, 1963863.907 563977.3033, 1964364.9631 563977.3033, 1964364.9631 563344.6076, 1963863.907 563344.6076))	17	123	1301
POLYGON ((1964364.9631 563344.6076, 1964364.9631 563977.3033, 1964866.0192 563977.3033, 1964866.0192 563344.6076, 1964364.9631 563344.6076))	18	88	1301
POLYGON ((1963863.907 562711.912, 1963863.907 563344.6076, 1964364.9631 563344.6076, 1964364.9631 562711.912, 1963863.907 562711.912))	19	170	1301
POLYGON ((1964364.9631 562711.912, 1964364.9631 563344.6076, 1964866.0192 563344.6076, 1964866.0192 562711.912, 1964364.9631 562711.912))	20	176	1301
POLYGON ((1964866.0192 562711.912, 1964866.0192 563977.3033, 1965868.1314 563977.3033, 1965868.1314 562711.912, 1964866.0192 562711.912))	21	177	1301
POLYGON ((1963863.907 561446.5208, 1963863.907 562711.912, 1964866.0192 562711.912, 1964866.0192 561446.5208, 1963863.907 561446.5208))	22	221	1301
POLYGON ((1964866.0192 561446.5208, 1964866.0192 562711.912, 1965868.1314 562711.912, 1965868.1314 561446.5208, 1964866.0192 561446.5208))	23	62	1301
POLYGON ((1965868.1314 561446.5208, 1965868.1314 563977.3032, 1967872.3557 563977.3032, 1967872.3557 561446.5208, 1965868.1314 561446.5208))	24	312	1301
POLYGON ((1963863.907 558915.7384, 1963863.907 561446.5208, 1965868.1314 561446.5208, 1965868.1314 558915.7384, 1963863.907 558915.7384))	25	214	1301
POLYGON ((1965868.1314 558915.7384, 1965868.1314 561446.5208, 1967872.3557 561446.5208, 1967872.3557 558915.7384, 1965868.1314 558915.7384))	26	112	1301
POLYGON ((1967872.3557 558915.7384, 1967872.3557 563977.3033, 1971880.8045 563977.3033, 1971880.8045 558915.7384, 1967872.3557 558915.7384))	27	457	1301
POLYGON ((1963863.907 556384.9559, 1963863.907 558915.7384, 1965868.1314 558915.7384, 1965868.1314 556384.9559, 1963863.907 556384.9559))	28	206	1301
POLYGON ((1965868.1314 557650.3472, 1965868.1314 558915.7384, 1966870.2436 558915.7384, 1966870.2436 557650.3472, 1965868.1314 557650.3472))	29	71	1301
POLYGON ((1966870.2436 557650.3472, 1966870.2436 558915.7384, 1967872.3558 558915.7384, 1967872.3558 557650.3472, 1966870.2436 557650.3472))	30	175	1301
POLYGON ((1965868.1314 556384.9559, 1965868.1314 557650.3472, 1966870.2436 557650.3472, 1966870.2436 556384.9559, 1965868.1314 556384.9559))	31	18	1301
POLYGON ((1966870.2436 556384.9559, 1966870.2436 557650.3472, 1967872.3558 557650.3472, 1967872.3558 556384.9559, 1966870.2436 556384.9559))	32	40	1301
POLYGON ((1963863.907 553854.1735, 1963863.907 556384.9559, 1965868.1314 556384.9559, 1965868.1314 553854.1735, 1963863.907 553854.1735))	33	84	1301
POLYGON ((1965868.1314 553854.1735, 1965868.1314 556384.9559, 1967872.3557 556384.9559, 1967872.3557 553854.1735, 1965868.1314 553854.1735))	34	69	1301
POLYGON ((1967872.3557 553854.1735, 1967872.3557 558915.7384, 1971880.8045 558915.7384, 1971880.8045 553854.1735, 1967872.3557 553854.1735))	35	591	1301
POLYGON ((1971880.8045 561446.5208, 1971880.8045 563977.3032, 1973885.0289 563977.3032, 1973885.0289 561446.5208, 1971880.8045 561446.5208))	36	396	1301
POLYGON ((1973885.0289 561446.5208, 1973885.0289 563977.3032, 1975889.2532 563977.3032, 1975889.2532 561446.5208, 1973885.0289 561446.5208))	37	282	1301
POLYGON ((1971880.8045 558915.7384, 1971880.8045 561446.5208, 1973885.0289 561446.5208, 1973885.0289 558915.7384, 1971880.8045 558915.7384))	38	179	1301
POLYGON ((1973885.0289 558915.7384, 1973885.0289 561446.5208, 1975889.2532 561446.5208, 1975889.2532 558915.7384, 1973885.0289 558915.7384))	39	351	1301
POLYGON ((1975889.2532 561446.5208, 1975889.2532 563977.3032, 1977893.4776 563977.3032, 1977893.4776 561446.5208, 1975889.2532 561446.5208))	40	663	1301
POLYGON ((1977893.4776 561446.5208, 1977893.4776 563977.3032, 1979897.702 563977.3032, 1979897.702 561446.5208, 1977893.4776 561446.5208))	41	380	1301
