0	6	1142 1530 3413
0	6	4091 5397 11847
0	6	1610 12560 14165
0	6	9170 11163 12643
0	6	8896 13782 15282
0	6	13782 15282 18199
0	6	7006 8740 14556
0	6	7446 16256 17419
0	6	2244 9904 15582
0	6	6869 12020 13788
0	6	5674 7619 12270
0	6	3675 4656 10501 10984
0	6	15529 15642 16066
0	6	1642 9351 17917
0	6	2151 2874 18967
0	6	3796 5453 13420
0	6	3620 5750 18265
0	6	3062 15908 18028
0	6	3525 8667 15606
0	6	1187 8667 15606
0	6	1985 4739 12334
0	6	2069 10553 13112 13493
0	6	7288 10553 13112 13493
0	6	9897 11112 19309
0	6	4268 13891 19309
0	6	1851 4105 10883
0	6	1204 2778 9945
0	6	142 1204 2778
0	6	13949 15157 18422
0	6	3962 4676 12378
0	6	4404 4676 12378
0	6	2895 8858 9801
0	6	1646 7062 12245
0	6	1646 12245 13504
0	6	6179 7879 13985
0	6	7520 9310 11714
0	6	1890 6414 13016
0	6	2948 5240 6554
0	6	2843 4977 5709
0	6	6152 9274 18836
0	6	4153 10421 16403
0	6	1122 3202 4136
0	6	621 6904 9873 18496
0	6	621 9873 13814 18496
0	6	7929 13814 16340
0	6	6766 7929 16340
0	6	6150 9967 11382
0	6	2783 9805 15033 19387
0	6	8741 16240 16641
0	6	7783 12427 16044 16714
0	6	3512 6337 12427 14404 16044
0	6	2003 5733 13044
0	6	3158 5032 6691 12197
0	6	2003 13044 16325
0	6	2003 16325 16790
0	6	2127 3158 5032 12197
0	6	3215 5434 10475 14188
0	6	4574 5032 6691 7530
0	6	3078 5733 13044
0	6	11509 13746 14130
0	6	6768 10361 11201 17055
0	6	7338 8105 11838
0	6	4202 7338 11838 14168
0	6	4202 11838 14168 17544
0	6	329 3640 9416
0	6	1099 11797 13110
0	6	651 2134 8946 15504
0	6	7716 12641 16497
0	6	4160 8971 18408
0	6	4670 7236 9982
0	6	3094 5045 10680
0	6	837 11361 12557
0	6	10131 12406 13072
0	6	8941 16367 18602
0	6	8941 14255 18602
0	6	8941 14286 18602
0	6	8941 14255 14286
0	6	8941 10130 14286
0	6	9390 10130 12759
0	6	712 1908 13311
0	6	297 2122 2224 13909
0	6	14723 14747 17829
0	6	14865 14966 16000
0	6	3866 8688 16766
0	6	5394 6340 18927
0	6	5598 5950 6019
0	6	3145 6914 17173
0	6	11774 12063 12271 17731
0	6	11578 11774 12063 12271
0	6	11578 12063 12271 17465
0	6	6256 6851 17446 18259
0	6	6180 16743 17563
0	6	211 604 2500
0	6	5892 10546 12540
0	6	687 1807 6687
0	6	8071 10679 11487
0	6	2537 15880 18732
0	6	8997 15880 18732
0	6	2087 2450 3749 5424
0	6	4485 7403 16520
0	6	8856 9862 10233
0	6	9776 11932 13068
0	6	2899 6864 8444
0	6	2016 12131 18736
0	6	197 2937 18051
0	6	1824 3781 14679
0	6	337 4701 15329
0	6	1640 7351 17230
0	6	1640 4394 7351
0	6	4305 4895 12925
0	6	1132 11616 15685
0	6	578 3081 6681 9624
0	6	8217 14417 16793
0	6	475 7807 11233
0	6	3567 4308 9830
0	6	2332 12308 16666
0	6	7321 12293 17807
0	6	1162 7613 13796
0	6	325 3296 15356
0	6	13736 13770 19142
0	6	8395 11253 15262
0	6	2404 6172 14522
0	6	1073 1713 11324
0	6	3495 4627 8885
0	6	3495 11039 16655
0	6	3288 4424 6155 11662
0	6	490 1247 19203
0	6	9705 13000 14093
0	6	11401 15165 18527
0	6	1891 8502 18347
0	6	6 8067 15319
0	6	7935 13410 19263
1	7	1142 1530 3413
1	7	4091 5397 11847
1	7	1610 12560 14165
1	7	9170 11163 12643
1	7	8896 13782 15282
1	7	13782 15282 18199
1	7	7006 8740 14556
1	7	2244 9904 15582
1	7	6869 12020 13788
1	7	5674 7619 12270
1	7	3675 10501 10984
1	7	3675 4656 10501
1	7	15529 15642 16066
1	7	1642 9351 17917
1	7	2151 2874 18967
1	7	3796 5453 13420
1	7	3620 5750 18265
1	7	3062 15908 18028
1	7	3525 8667 15606
1	7	1187 8667 15606
1	7	2069 10553 13112 13493
1	7	7288 10553 13112 13493
1	7	9897 11112 19309
1	7	4268 13891 19309
1	7	1851 4105 10883
1	7	1851 10883 19624
1	7	1204 2778 9945
1	7	142 1204 2778
1	7	13949 15157 18422
1	7	3962 4676 12378
1	7	4404 4676 12378
1	7	2895 8858 9801
1	7	12512 12835 14044
1	7	1646 7062 12245
1	7	1646 12245 13504
1	7	6179 7879 13985
1	7	7520 9310 11714
1	7	5240 6554 17094
1	7	2948 6554 17094
1	7	2843 4977 5709
1	7	6152 9274 18836
1	7	4153 10421 16403
1	7	1122 3202 4136
1	7	1863 7790 11969
1	7	621 6904 9873 18496
1	7	621 9873 13814 18496
1	7	621 13814 16340
1	7	6150 9967 11382
1	7	2783 9805 15033 19387
1	7	9805 16849 19387
1	7	8741 16240 16641
1	7	7783 12427 16044 16714
1	7	3512 6337 12427 14404 16044
1	7	2003 3020 13044
1	7	2003 5733 13044
1	7	3158 5032 6691 12197
1	7	2003 13044 16325
1	7	2003 16325 16790
1	7	2127 3158 5032 12197
1	7	3215 5434 10475 14188
1	7	4574 5032 6691 7530
1	7	3078 5733 13044
1	7	11509 13746 14130
1	7	6768 10361 17055
1	7	6768 11201 17055
1	7	7338 8105 11838
1	7	4202 7338 11838 14168
1	7	329 3640 9416
1	7	1099 11797 13110
1	7	651 2134 8946 15504
1	7	7716 12641 16497
1	7	4160 8971 18408
1	7	4670 7236 9982
1	7	3094 5045 10680
1	7	837 11361 12557
1	7	10131 12406 13072
1	7	8941 16367 18602
1	7	8941 14255 14286 18602
1	7	8941 10130 14286
1	7	9390 10130 12759
1	7	712 1908 13311
1	7	297 2122 2224 13909
1	7	14723 14747 17829
1	7	14865 14966 16000
1	7	11451 14865 14966
1	7	11451 14966 16000
1	7	3866 8688 16766
1	7	685 8835 9827
1	7	1615 6814 14381
1	7	5394 6340 18927
1	7	9362 12928 19536
1	7	5598 5950 6019
1	7	3145 6914 17173
1	7	11578 11774 12063 12271 17731
1	7	11578 12063 12271 17465
1	7	11578 14290 17693
1	7	6256 6851 17446 18259
1	7	6180 16743 17563
1	7	211 604 2500
1	7	5892 10546 12540
1	7	687 1807 6687
1	7	2537 8997 18732
1	7	2537 18732 19570
1	7	2087 2450 3749
1	7	2450 3749 5424
1	7	4485 7403 16520
1	7	1599 4177 15146
1	7	9776 11932 13068
1	7	2899 6864 8444
1	7	2016 12131 18736
1	7	197 2937 18051
1	7	337 4701 15329
1	7	1824 3781 14679
1	7	1640 7351 17230
1	7	1640 4394 7351
1	7	4305 4895 12925
1	7	1132 11616 15685
1	7	7526 12470 13873
1	7	578 3081 6681 9624
1	7	8217 14417 16793
1	7	475 7807 11233
1	7	3567 4308 9830
1	7	11891 14365 17888
1	7	892 19457 19543
1	7	2332 12308 16666
1	7	7321 12293 17807
1	7	1162 7613 13796
1	7	325 3296 15356
1	7	13736 13770 19142
1	7	8395 11253 15262
1	7	1073 1713 11324
1	7	3495 11039 16655
1	7	4923 5694 14403
1	7	3288 4424 6155 11662
1	7	490 1247 19203
1	7	9705 13000 14093
1	7	11401 15165 18527
1	7	1891 8502 18347
1	7	7935 13410 19263
2	8	1142 1530 3413
2	8	4091 5397 11847
2	8	11121 11246 12647
2	8	1610 12560 14165
2	8	9170 11163 12643
2	8	8896 13782 15282
2	8	7006 8740 14556
2	8	2244 9904 15582
2	8	6869 12020 13788
2	8	5674 7619 12270
2	8	3675 4656 10501
2	8	15529 15642 16066
2	8	1642 9351 17917
2	8	2151 2874 18967
2	8	3062 15908 18028
2	8	3607 11379 19685
2	8	3525 8667 15606
2	8	1187 8667 15606
2	8	2069 10553 13112 13493
2	8	7288 10553 13112 13493
2	8	9897 11112 19309
2	8	4268 13891 19309
2	8	1851 4105 10883
2	8	1851 10883 19624
2	8	1204 2778 9945
2	8	142 1204 2778
2	8	13949 15157 18422
2	8	3962 4676 12378
2	8	4404 4676 12378
2	8	2895 8858 9801
2	8	12512 12835 14044
2	8	1646 7062 12245
2	8	1646 12245 13504
