0	3	3675 4656 10501 10984
0	3	2069 7288 10553 13112 13493
0	3	621 6904 9873 18496
0	3	621 9873 13814 18496
0	3	2783 9805 15033 19387
0	3	3512 6337 12427 14404 16044
0	3	2003 3078 5733 13044
0	3	3215 5434 10475 14188
0	3	3158 5032 6691 12197
0	3	2003 5733 16325 16790
0	3	2127 3158 5032 12197
0	3	4574 5032 6691 7530
0	3	6768 10361 11201 17055
0	3	4202 7338 11838 14168
0	3	4202 11838 14168 17544
0	3	9191 9390 10130 12759
0	3	297 2122 2224 13909
0	3	3926 5355 5876 14599
0	3	11774 12063 12271 17731
0	3	6256 6851 17446 18259
0	3	2087 2450 3749 5424
0	3	578 3081 6681 9624
0	3	3288 4424 6155 11662
1	4	3675 4656 10501 10984
1	4	2069 7288 10553 13112 13493
1	4	1851 4105 10883 19624
1	4	621 6904 9873 18496
1	4	621 9873 13814 18496
1	4	2783 9805 15033 19387
1	4	3512 6337 12427 14404 16044
1	4	2003 3020 3078 13044
1	4	2003 3078 5733 13044
1	4	3158 5032 6691 12197
1	4	3215 5434 10475 14188
1	4	2127 3158 5032 12197
1	4	4574 5032 6691 7530
1	4	6768 10361 11201 17055
1	4	4202 7338 11838 14168
1	4	4202 11838 14168 17544
1	4	297 2122 2224 13909
1	4	11774 12063 12271 17731
1	4	11578 11774 12063 12271
1	4	11578 12063 12271 17465
1	4	6256 6851 17446 18259
1	4	2087 2450 3749 5424
1	4	578 3081 6681 9624
1	4	3288 4424 6155 11662
2	5	3675 4656 10501 10984
2	5	2069 10553 13112 13493
2	5	7288 10553 13112 13493
2	5	621 6904 9873 18496
2	5	621 9873 13814 18496
2	5	2783 9805 15033 19387
2	5	7783 12427 16044 16714
2	5	3512 6337 12427 14404 16044
2	5	3158 5032 6691 12197
2	5	2003 3078 5733 13044
2	5	3215 5434 10475 14188
2	5	4574 5032 6691 7530
2	5	6768 10361 11201 17055
2	5	4202 7338 11838 14168
2	5	4202 11838 14168 17544
2	5	1099 11797 13110 19769
2	5	8941 14255 14286 18602
2	5	297 2122 2224 13909
2	5	11578 12063 12271 17465
2	5	11578 11774 12063 12271 17731
2	5	6256 6851 17446 18259
2	5	2537 8997 15880 18732
2	5	2087 2450 3749 5424
2	5	578 3081 6681 9624
2	5	3288 4424 6155 11662
3	6	3607 11379 19685 19951
3	6	2069 10553 13112 13493
3	6	7288 10553 13112 13493
3	6	621 6904 9873 18496
3	6	621 9873 13814 18496
3	6	2783 9805 15033 19387
3	6	2783 15033 16849 19387
3	6	2783 9805 16849 19387
3	6	7783 12427 16044 16714
3	6	3512 6337 12427 14404 16044
3	6	2003 3020 5733 13044 19895
3	6	3158 5032 6691 12197
3	6	3215 5434 10475 14188
3	6	4574 5032 6691 7530
3	6	3078 5733 13044 19895
3	6	4202 7338 11838 14168
3	6	1099 11797 13110 19769
3	6	8941 14255 14286 18602
3	6	297 2122 2224 13909
3	6	11578 11774 12063 12271 17465 17731
3	6	6256 6851 17446 18259
3	6	2087 2450 3749 5424
3	6	1640 3211 4394 7351
3	6	578 3081 6681 9624
3	6	3288 4424 6155 11662
4	7	3607 11379 19685 19951
4	7	2069 10553 13112 13493
4	7	7288 10553 13112 13493
4	7	1646 7062 12245 13504
4	7	621 6904 9873 18496
4	7	621 9873 13814 18496
4	7	621 9873 13814 16340
4	7	2783 9805 15033 16849 19387
4	7	7783 12427 16044 16714
4	7	3512 6337 12427 14404 16044
4	7	2003 3020 5733 13044 19895
4	7	3158 5032 6691 12197
4	7	2003 13044 16325 19895
4	7	3215 5434 10475 14188
4	7	4574 5032 6691 7530
4	7	3078 5733 13044 19895
4	7	4202 7338 8105 11838
4	7	4202 7338 11838 14168
4	7	1099 11797 13110 19769
4	7	8941 14286 16367 18602
4	7	8941 14255 14286 18602
4	7	297 2122 2224 13909
4	7	11451 14865 14966 16000
4	7	11578 11774 12063 12271 17465 17731
4	7	6256 6851 17446 18259
4	7	578 3081 6681 9624
4	7	3288 4424 6155 11662
5	8	3607 11379 19685 19951
5	8	2069 10553 13112 13493
5	8	7288 10553 13112 13493
5	8	1646 7062 12245 13504
5	8	621 6904 9873 18496
5	8	621 9873 13814 16340 18496
5	8	621 6766 13814 16340
5	8	2783 9805 15033 16849 19387
5	8	7783 12427 16044 16714
5	8	3512 6337 12427 14404 16044
5	8	2003 3020 13044 19895
5	8	3020 5733 13044 19895
5	8	3158 5032 6691 12197
5	8	4574 5032 6691 7530
5	8	2003 13044 16325 19895
5	8	3215 5434 10475 14188
5	8	3078 5733 13044 19895
5	8	4202 7338 11838 14168
5	8	1099 11797 13110 19769
5	8	8941 14286 16367 18602
5	8	8941 14255 14286 18602
5	8	11578 11774 12063 12271 17465 17731
5	8	6256 6851 17446 18259
5	8	578 3081 6681 9624
5	8	3288 4424 6155 11662
6	9	3607 11379 19685 19951
6	9	1646 7062 12245 13504
