0	4	2069 7288 10553 13112 13493
0	4	3512 6337 12427 14404 16044
1	5	3512 6337 12427 14404 16044
2	6	3512 6337 12427 14404 16044
2	6	11578 11774 12063 12271 17731
3	7	3512 6337 12427 14404 16044
3	7	2003 3020 5733 13044 19895
3	7	11578 11774 12063 12271 17465 17731
4	8	2783 9805 15033 16849 19387
4	8	3512 6337 12427 14404 16044
4	8	11578 11774 12063 12271 17465 17731
5	9	621 9873 13814 16340 18496
5	9	2783 9805 15033 16849 19387
5	9	3512 6337 12427 14404 16044
5	9	11578 11774 12063 12271 17465 17731
6	10	621 6904 9873 16340 18496
6	10	621 9873 13814 16340 18496
6	10	2783 9805 15033 16849 19387
6	10	3512 6337 12427 14404 16044
6	10	11578 11774 12063 12271 17465 17731
