0	5	8896 13782 15282
0	5	2244 9904 15582
0	5	10553 13112 13493
0	5	7288 10553 13493
0	5	2895 8858 9801
0	5	6179 7879 13985
0	5	4153 10421 16403
0	5	2783 15033 19387
0	5	3512 6337 12427 16044
0	5	5434 10475 14188
0	5	6768 11201 17055
0	5	4202 11838 14168
0	5	14723 14747 17829
0	5	11774 12271 17731
0	5	6256 6851 18259
0	5	2087 2450 3749
0	5	4305 4895 12925
0	5	578 3081 6681 9624
0	5	2332 12308 16666
0	5	8395 11253 15262
0	5	4424 6155 11662
0	5	3288 6155 11662
1	6	8896 13782 15282
1	6	2244 9904 15582
1	6	10553 13112 13493
1	6	2895 8858 9801
1	6	6179 7879 13985
1	6	4153 10421 16403
1	6	2783 15033 19387
1	6	3512 6337 12427 16044
1	6	5434 10475 14188
1	6	6768 11201 17055
1	6	4202 11838 14168
1	6	837 11361 12557
1	6	14723 14747 17829
1	6	11774 12271 17731
1	6	6256 6851 18259
1	6	2087 2450 3749
1	6	4305 4895 12925
1	6	578 3081 6681 9624
1	6	8395 11253 15262
1	6	4424 6155 11662
1	6	3288 6155 11662
2	7	8896 13782 15282
2	7	2244 9904 15582
2	7	10553 13112 13493
2	7	2895 8858 9801
2	7	6179 7879 13985
2	7	4153 10421 16403
2	7	6904 9873 18496
2	7	2783 15033 19387
2	7	3512 6337 12427 16044
2	7	5434 10475 14188
2	7	6768 11201 17055
2	7	11797 13110 19769
2	7	1099 11797 13110
2	7	837 11361 12557
2	7	14723 14747 17829
2	7	11774 12271 17731
2	7	6256 6851 18259
2	7	2087 2450 3749
2	7	4305 4895 12925
2	7	578 3081 6681 9624
2	7	8395 11253 15262
2	7	4424 6155 11662
2	7	3288 6155 11662
3	8	8896 13782 15282
3	8	2244 9904 15582
3	8	5674 7619 12270
3	8	3607 19685 19951
3	8	2895 8858 9801
3	8	6179 7879 13985
3	8	4153 10421 16403
3	8	6904 9873 18496
3	8	2783 15033 19387
3	8	3512 6337 12427 16044
3	8	5733 13044 19895
3	8	5434 10475 14188
3	8	6768 11201 17055
3	8	1099 13110 19769
3	8	11797 13110 19769
3	8	837 11361 12557
3	8	14723 14747 17829
3	8	11774 12271 17731
3	8	6256 6851 18259
3	8	2087 2450 3749
3	8	4305 4895 12925
3	8	578 3081 6681 9624
3	8	8395 11253 15262
3	8	4424 6155 11662
3	8	3288 6155 11662
4	9	8896 13782 15282
4	9	2244 9904 15582
4	9	5674 7619 12270
4	9	3607 19685 19951
4	9	2895 8858 9801
4	9	6179 7879 13985
4	9	4153 10421 16403
4	9	6904 9873 18496
4	9	2783 15033 19387
4	9	3512 6337 12427 16044
4	9	5434 10475 14188
4	9	6768 11201 17055
4	9	1099 13110 19769
4	9	11797 13110 19769
4	9	837 11361 12557
4	9	14723 14747 17829
4	9	11774 12271 17731
4	9	6256 6851 18259
4	9	2087 2450 3749
4	9	4305 4895 12925
4	9	578 3081 6681 9624
4	9	8395 11253 15262
4	9	4424 6155 11662
4	9	3288 6155 11662
5	10	8896 13782 15282
5	10	2244 9904 15582
5	10	5674 7619 12270
5	10	3607 19685 19951
5	10	2895 8858 9801
5	10	6179 7879 13985
5	10	4153 10421 16403
5	10	6904 9873 18496
5	10	2783 15033 19387
5	10	3512 6337 12427 16044
5	10	5434 10475 14188
5	10	6768 11201 17055
5	10	11797 13110 19769
5	10	837 11361 12557
5	10	14723 14747 17829
5	10	11774 12271 17731
5	10	6256 6851 18259
5	10	2087 2450 3749
5	10	4305 4895 12925
5	10	578 3081 6681 9624
5	10	8395 11253 15262
5	10	4424 6155 11662
5	10	3288 6155 11662
5	10	9705 13000 14093
