"BFE"
0.3	3744.12
0.4	2087.43
0.5	1360.31
0.6	1029.2
0.7	1026.55
0.8	1176.16
0.9	1535.1
1.0	2168.78


"PSI"
0.3	126.418
0.4	183.798
0.5	264.33
0.6	356.143
0.7	526.442
0.8	685.362
0.9	990.021
1.0	1452.73


