PFlock2 Running 1...
./pflock2_spark --dataset PFlock/Berlin/Berlin_10K --sdist 10 --epsilon 30 --mu 3 --delta 3 --method PSI --master yarn --capacity 100 --fraction 0.5
2024-05-24 10:48:38,427|13689|PARAMS|application_1713583699042_0802|dataset|PFlock/Berlin/Berlin_10K
2024-05-24 10:48:38,427|13689|PARAMS|application_1713583699042_0802|sdist|10
2024-05-24 10:48:38,427|13689|PARAMS|application_1713583699042_0802|epsilon|30
2024-05-24 10:48:38,427|13689|PARAMS|application_1713583699042_0802|mu|3
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|delta|3
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|method|PSI
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|master|yarn
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|capacity|100
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|fraction|0.5
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|debug|false
2024-05-24 10:48:38,428|13690|PARAMS|application_1713583699042_0802|tester|false
2024-05-24 10:48:38,429|13691|PARAMS|application_1713583699042_0802|saves|false
2024-05-24 10:48:38,429|13691|PARAMS|application_1713583699042_0802|cached|false
2024-05-24 10:48:38,429|13691|PARAMS|application_1713583699042_0802|print|false
Saved /tmp/edgesCells.wkt	in	0.01s	[2503 records].
2024-05-24 10:49:04,011|39273|mr-hn|INFO|0|application_1713583699042_0802|1|Berlin_10K|30.0|3|3|PSI|Number of trajectories: 287526
2024-05-24 10:49:04,013|39275|mr-hn|INFO|0|application_1713583699042_0802|1|Berlin_10K|30.0|3|3|PSI|Start.
2024-05-24 10:49:05,940|41202|mr-hn|TIME|0|application_1713583699042_0802|1|Berlin_10K|30.0|3|3|PSI|2503|10.0|1|Safe|1.926571064
2024-05-24 10:49:05,941|41203|mr-hn|INFO|0|application_1713583699042_0802|1|Berlin_10K|30.0|3|3|PSI|2503|10.0|1|SafeF|5211
2024-05-24 10:49:07,140|42402|mr-hn|TIME|0|application_1713583699042_0802|1|Berlin_10K|30.0|3|3|PSI|2503|10.0|1|Partial|1.1966703
