EXECUTORS|2|3|5|14313|29996|73.69s|683.74MB|172.31.16.252:38145|app-20190530181027-0043
EXECUTORS|1|3|5|14103|29710|72.18s|750.69MB|172.31.20.106:41903|app-20190530181027-0043
EXECUTORS|0|3|5|13608|28630|73.09s|686.19MB|172.31.31.122:46587|app-20190530181027-0043
STAGES|3365|count at FF.scala:516                |3|5|2019-05-30T18:12:00.702GMT|2019-05-30T18:12:00.807GMT| 400|91|77991160|6890952|19636|0|0|app-20190530181027-0043
STAGES|3291|count at FF.scala:274                |3|5|2019-05-30T18:12:00.567GMT|2019-05-30T18:12:00.698GMT| 400|95|81086822|6890952|19636|0|0|app-20190530181027-0043
STAGES|3217|count at FF.scala:271                |3|5|2019-05-30T18:12:00.380GMT|2019-05-30T18:12:00.562GMT| 400|1594|1004310189|6890952|19636|0|0|app-20190530181027-0043
STAGES|3143|count at FF.scala:266                |3|5|2019-05-30T18:12:00.356GMT|2019-05-30T18:12:00.374GMT|  45|14|10218031|3951144|16298|0|0|app-20190530181027-0043
STAGES|3067|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:12:00.025GMT|2019-05-30T18:12:00.352GMT|  45|4136|4004635377|0|0|852350|16298|app-20190530181027-0043
STAGES|3066|distinct at FF.scala:259             |3|5|2019-05-30T18:11:59.708GMT|2019-05-30T18:12:00.024GMT|  45|3801|3571635382|0|0|2169353|25804|app-20190530181027-0043
STAGES|3065|map at FF.scala:256                  |3|5|2019-05-30T18:11:59.430GMT|2019-05-30T18:11:59.705GMT| 445|2675|2668449849|8509288|25804|0|0|app-20190530181027-0043
STAGES|2991|count at FF.scala:243                |3|5|2019-05-30T18:11:59.335GMT|2019-05-30T18:11:59.412GMT| 200|572|391633175|1568680|9904|0|0|app-20190530181027-0043
STAGES|2917|count at FF.scala:226                |3|5|2019-05-30T18:11:59.188GMT|2019-05-30T18:11:59.328GMT| 200|1494|818883184|0|0|943591|9904|app-20190530181027-0043
STAGES|2916|distinct at FF.scala:431             |3|5|2019-05-30T18:11:59.075GMT|2019-05-30T18:11:59.185GMT| 200|559|495841866|4529448|12156|0|0|app-20190530181027-0043
STAGES|2843|count at FF.scala:432                |3|5|2019-05-30T18:11:58.977GMT|2019-05-30T18:11:59.069GMT| 200|57|41834974|4529448|12156|0|0|app-20190530181027-0043
STAGES|2770|count at FF.scala:419                |3|5|2019-05-30T18:11:58.709GMT|2019-05-30T18:11:58.969GMT| 200|2695|1603440726|0|0|3512126|44146|app-20190530181027-0043
STAGES|2769|rdd at FF.scala:418                  |3|5|2019-05-30T18:11:58.075GMT|2019-05-30T18:11:58.705GMT|  45|2048|1593014134|7641432|31990|0|0|app-20190530181027-0043
STAGES|2768|rdd at FF.scala:418                  |3|5|2019-05-30T18:11:58.069GMT|2019-05-30T18:11:58.553GMT|1225|4194|4108505916|2904280|12156|0|0|app-20190530181027-0043
STAGES|2697|count at FF.scala:388                |3|5|2019-05-30T18:11:56.180GMT|2019-05-30T18:11:57.916GMT|1225|7354|6151876670|11998144|41088|0|0|app-20190530181027-0043
STAGES|2626|count at FF.scala:350                |3|5|2019-05-30T18:11:55.719GMT|2019-05-30T18:11:56.168GMT|1225|4108|2434053226|0|0|1131226|41088|app-20190530181027-0043
STAGES|2625|filter at FF.scala:348               |3|5|2019-05-30T18:11:55.372GMT|2019-05-30T18:11:55.718GMT|1226|1766|1695987799|8076488|31990|0|0|app-20190530181027-0043
STAGES|2555|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:55.340GMT|2019-05-30T18:11:55.360GMT|  45|12|11912858|7641432|31990|0|0|app-20190530181027-0043
STAGES|2486|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:55.314GMT|2019-05-30T18:11:55.333GMT|  45|13|11681001|7641432|31990|0|0|app-20190530181027-0043
STAGES|2417|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:55.286GMT|2019-05-30T18:11:55.306GMT|  45|16|12251053|7641432|31990|0|0|app-20190530181027-0043
STAGES|2348|count at FF.scala:171                |3|5|2019-05-30T18:11:54.799GMT|2019-05-30T18:11:55.279GMT|1226|3839|2313809057|0|0|1702091|31990|app-20190530181027-0043
STAGES|2347|flatMapToPair at SpatialRDD.java:347 |3|5|2019-05-30T18:11:54.732GMT|2019-05-30T18:11:54.797GMT|  45|633|527588105|7641432|31990|0|0|app-20190530181027-0043
STAGES|2278|collect at SpatialRDD.java:247       |3|5|2019-05-30T18:11:54.696GMT|2019-05-30T18:11:54.723GMT|  45|18|12725530|7641432|31990|0|0|app-20190530181027-0043
STAGES|2209|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:54.672GMT|2019-05-30T18:11:54.689GMT|  45|12|13838919|7641432|31990|0|0|app-20190530181027-0043
STAGES|2140|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:54.647GMT|2019-05-30T18:11:54.666GMT|  45|19|14997270|7641432|31990|0|0|app-20190530181027-0043
STAGES|2071|aggregate at SpatialRDD.java:515     |3|5|2019-05-30T18:11:54.550GMT|2019-05-30T18:11:54.641GMT|  45|1070|1025899103|12991624|31990|0|0|app-20190530181027-0043
STAGES|2002|count at FF.scala:155                |3|5|2019-05-30T18:11:54.469GMT|2019-05-30T18:11:54.542GMT|  45|681|646447630|15556960|37462|0|0|app-20190530181027-0043
STAGES|1933|count at FF.scala:152                |3|5|2019-05-30T18:11:54.168GMT|2019-05-30T18:11:54.458GMT|  45|3499|3467857209|15556960|37462|0|0|app-20190530181027-0043
STAGES|1864|count at FF.scala:141                |3|5|2019-05-30T18:11:53.678GMT|2019-05-30T18:11:54.153GMT|  45|6046|5960184423|0|0|5338050|82361|app-20190530181027-0043
STAGES|1863|map at FF.scala:138                  |3|5|2019-05-30T18:11:52.535GMT|2019-05-30T18:11:53.677GMT|  45|14457|13994758631|0|0|17268557|74230|app-20190530181027-0043
STAGES|1862|mapToPair at JoinQuery.java:429      |3|5|2019-05-30T18:11:48.826GMT|2019-05-30T18:11:52.534GMT|1601|51923|50832379450|0|0|17499857|329515|app-20190530181027-0043
STAGES|1861|distinct at JoinQuery.java:508       |3|5|2019-05-30T18:11:47.835GMT|2019-05-30T18:11:48.823GMT|1601|10037|8805956537|0|0|2912856|34580|app-20190530181027-0043
STAGES|1860|flatMapToPair at SpatialRDD.java:347 |3|5|2019-05-30T18:11:47.673GMT|2019-05-30T18:11:47.830GMT| 200|745|710081385|2416568|10428|0|0|app-20190530181027-0043
STAGES|1859|flatMapToPair at SpatialRDD.java:347 |3|5|2019-05-30T18:11:47.668GMT|2019-05-30T18:11:47.716GMT|  45|426|419286369|3804960|15824|0|0|app-20190530181027-0043
STAGES|1795|collect at SpatialRDD.java:247       |3|5|2019-05-30T18:11:47.604GMT|2019-05-30T18:11:47.633GMT|  45|9|11675127|3804960|15824|0|0|app-20190530181027-0043
