EXECUTORS|5|6|5|13679|29349|137.68s|984.35MB|172.31.16.82:38073|app-20190530175253-0039
EXECUTORS|4|6|5|14431|29589|144.48s|1232.12MB|172.31.26.235:46875|app-20190530175253-0039
EXECUTORS|3|6|5|13396|26801|122.41s|964.01MB|172.31.20.154:41641|app-20190530175253-0039
EXECUTORS|2|6|5|13441|27616|133.68s|848.84MB|172.31.16.252:34129|app-20190530175253-0039
EXECUTORS|1|6|5|13223|27485|162.19s|791.39MB|172.31.20.106:45383|app-20190530175253-0039
EXECUTORS|0|6|5|12923|26000|126.06s|1023.92MB|172.31.31.122:35621|app-20190530175253-0039
STAGES|3365|count at FF.scala:516                |6|5|2019-05-30T17:58:05.356GMT|2019-05-30T17:58:05.492GMT| 400|86|85731692|19641760|53090|0|0|app-20190530175253-0039
STAGES|3291|count at FF.scala:274                |6|5|2019-05-30T17:58:05.197GMT|2019-05-30T17:58:05.351GMT| 400|106|84623025|19641760|53090|0|0|app-20190530175253-0039
STAGES|3217|count at FF.scala:271                |6|5|2019-05-30T17:58:03.974GMT|2019-05-30T17:58:05.192GMT| 400|7599|7119404838|19641760|53090|0|0|app-20190530175253-0039
STAGES|3143|count at FF.scala:266                |6|5|2019-05-30T17:58:03.921GMT|2019-05-30T17:58:03.968GMT|  90|17|20241922|13538200|53942|0|0|app-20190530175253-0039
STAGES|3067|aggregate at SpatialRDD.java:515     |6|5|2019-05-30T17:58:01.400GMT|2019-05-30T17:58:03.917GMT|  90|12198|11889482349|0|0|3483021|53942|app-20190530175253-0039
STAGES|3066|distinct at FF.scala:259             |6|5|2019-05-30T17:57:59.260GMT|2019-05-30T17:58:01.398GMT|  90|10164|9895754934|0|0|6855021|79374|app-20190530175253-0039
STAGES|3065|map at FF.scala:256                  |6|5|2019-05-30T17:57:58.225GMT|2019-05-30T17:57:59.253GMT| 490|10403|10221596606|32140568|79374|0|0|app-20190530175253-0039
STAGES|2991|count at FF.scala:243                |6|5|2019-05-30T17:57:58.044GMT|2019-05-30T17:57:58.206GMT| 200|2692|2473455471|4423192|26682|0|0|app-20190530175253-0039
STAGES|2917|count at FF.scala:226                |6|5|2019-05-30T17:57:57.870GMT|2019-05-30T17:57:58.038GMT| 200|3014|1584824054|0|0|2465954|26682|app-20190530175253-0039
STAGES|2916|distinct at FF.scala:431             |6|5|2019-05-30T17:57:57.744GMT|2019-05-30T17:57:57.865GMT| 200|1307|1177521881|13480496|34171|0|0|app-20190530175253-0039
STAGES|2843|count at FF.scala:432                |6|5|2019-05-30T17:57:57.671GMT|2019-05-30T17:57:57.738GMT| 200|64|45168551|13480496|34171|0|0|app-20190530175253-0039
