python /home/acald013/Research/Scripts/Python/NodesSetter.py -n 1
WARNING:root:Setting 1 nodes...
acald013@dblab-rack15: stopping org.apache.spark.deploy.worker.Worker
acald013@dblab-rack11: stopping org.apache.spark.deploy.worker.Worker
acald013@dblab-rack12: stopping org.apache.spark.deploy.worker.Worker
acald013@dblab-rack14: stopping org.apache.spark.deploy.worker.Worker
stopping org.apache.spark.deploy.master.Master
starting org.apache.spark.deploy.master.Master, logging to /home/acald013/Spark/spark-2.1.0-bin-hadoop2.7/logs/spark-acald013-org.apache.spark.deploy.master.Master-1-dblab-rack11.cs.ucr.edu.out
2019-02-09 20:41:04,860 -> C.Centers found                                   |  0.33| 67914|1|0
2019-02-09 20:41:09,416 -> D.Disks found                                     |  3.94| 28666|1|0
2019-02-09 20:41:10,132 -> E.Disks indexed                                   |  0.72| 28666|1|0
2019-02-09 20:41:12,450 -> F.Expansions gotten                               |  2.32| 57336|1|0
2019-02-09 20:41:20,284 -> G.Maximal disks found                             |  7.83|  8556|1|0
2019-02-09 20:41:27,947 -> H.Maximal disks prunned                           |  7.66|  5753|1|0
2019-02-09 20:41:28,976 -> 1.Maximal disks found                             | 26.10|  5753|1
2019-02-09 20:41:29,659 -> A.Points indexed                                  |  0.12| 18245|1|1
2019-02-09 20:41:30,342 -> B.Pairs found                                     |  0.68| 34462|1|1
2019-02-09 20:41:30,502 -> C.Centers found                                   |  0.16| 68924|1|1
2019-02-09 20:41:33,971 -> D.Disks found                                     |  3.01| 29116|1|1
2019-02-09 20:41:34,603 -> E.Disks indexed                                   |  0.63| 29116|1|1
2019-02-09 20:41:36,292 -> F.Expansions gotten                               |  1.69| 56566|1|1
2019-02-09 20:41:43,711 -> G.Maximal disks found                             |  7.42|  8618|1|1
2019-02-09 20:41:46,916 -> H.Maximal disks prunned                           |  3.21|  5862|1|1
2019-02-09 20:41:47,403 -> 1.Maximal disks found                             | 17.86|  5862|1
2019-02-09 20:41:51,479 -> 2.Join done                                       |  4.08| 16881|1
2019-02-09 20:41:52,050 -> 3.Flocks to report                                |  0.57
2019-02-09 20:41:52,054 -> a.Making expansions                               |  0.00
2019-02-09 20:41:52,059 -> b.Finding maximals                                |  0.01
2019-02-09 20:41:52,290 -> c.Filtering maximal in expansions                 |  0.23
2019-02-09 20:41:53,467 -> 4.Flocks prunned                                  |  1.42
2019-02-09 20:41:58,753 -> 5.Candidates indexed                              |  5.29| 17372|1
2019-02-09 20:41:58,834 -> A.Points indexed                                  |  0.08| 18394|1|2
2019-02-09 20:41:59,522 -> B.Pairs found                                     |  0.69| 34918|1|2
2019-02-09 20:41:59,618 -> C.Centers found                                   |  0.10| 69836|1|2
2019-02-09 20:42:02,523 -> D.Disks found                                     |  2.57| 29549|1|2
2019-02-09 20:42:02,929 -> E.Disks indexed                                   |  0.41| 29549|1|2
2019-02-09 20:42:05,200 -> F.Expansions gotten                               |  2.27| 59914|1|2
2019-02-09 20:42:13,535 -> G.Maximal disks found                             |  8.33|  9015|1|2
2019-02-09 20:42:16,559 -> H.Maximal disks prunned                           |  3.02|  5967|1|2
2019-02-09 20:42:17,029 -> 1.Maximal disks found                             | 18.28|  5967|1
2019-02-09 20:42:27,371 -> 2.Join done                                       | 10.34| 32285|1
2019-02-09 20:42:28,984 -> 3.Flocks to report                                |  1.61| 27540|1
2019-02-09 20:42:28,986 -> a.Making expansions                               |  0.00
2019-02-09 20:42:28,990 -> b.Finding maximals                                |  0.00
2019-02-09 20:42:29,165 -> c.Filtering maximal in expansions                 |  0.18
2019-02-09 20:43:04,212 -> 4.Flocks prunned                                  | 35.23|  5697|1
2019-02-09 20:43:08,103 -> 5.Candidates indexed                              |  3.89| 10920|1
2019-02-09 20:43:08,182 -> A.Points indexed                                  |  0.08| 18548|1|3
2019-02-09 20:43:08,801 -> B.Pairs found                                     |  0.62| 35515|1|3
2019-02-09 20:43:09,004 -> C.Centers found                                   |  0.20| 71030|1|3
2019-02-09 20:43:12,186 -> D.Disks found                                     |  2.86| 30142|1|3
2019-02-09 20:43:12,681 -> E.Disks indexed                                   |  0.50| 30142|1|3
2019-02-09 20:43:14,381 -> F.Expansions gotten                               |  1.70| 59930|1|3
2019-02-09 20:43:23,311 -> G.Maximal disks found                             |  8.93|  9069|1|3
2019-02-09 20:43:27,732 -> H.Maximal disks prunned                           |  4.42|  6066|1|3
2019-02-09 20:43:28,150 -> 1.Maximal disks found                             | 20.05|  6066|1
2019-02-09 20:43:35,279 -> 2.Join done                                       |  7.13| 29597|1
2019-02-09 20:43:36,856 -> 3.Flocks to report                                |  1.58| 25057|1
2019-02-09 20:43:36,857 -> a.Making expansions                               |  0.00
2019-02-09 20:43:36,860 -> b.Finding maximals                                |  0.00
2019-02-09 20:43:36,975 -> c.Filtering maximal in expansions                 |  0.12
2019-02-09 20:44:16,309 -> 4.Flocks prunned                                  | 39.45|  5767|1
2019-02-09 20:44:20,265 -> 5.Candidates indexed                              |  3.96| 10836|1
2019-02-09 20:44:20,344 -> A.Points indexed                                  |  0.08| 18548|1|4
2019-02-09 20:44:20,968 -> B.Pairs found                                     |  0.62| 35479|1|4
2019-02-09 20:44:21,194 -> C.Centers found                                   |  0.23| 70958|1|4
2019-02-09 20:44:24,184 -> D.Disks found                                     |  2.68| 30030|1|4
2019-02-09 20:44:24,568 -> E.Disks indexed                                   |  0.38| 30030|1|4
2019-02-09 20:44:26,012 -> F.Expansions gotten                               |  1.44| 55258|1|4
2019-02-09 20:44:33,664 -> G.Maximal disks found                             |  7.65|  8775|1|4
2019-02-09 20:44:37,958 -> H.Maximal disks prunned                           |  4.29|  6076|1|4
2019-02-09 20:44:38,483 -> 1.Maximal disks found                             | 18.22|  6076|1
2019-02-09 20:44:45,802 -> 2.Join done                                       |  7.32| 30275|1
2019-02-09 20:44:47,503 -> 3.Flocks to report                                |  1.70| 24081|1
2019-02-09 20:44:47,505 -> a.Making expansions                               |  0.00
2019-02-09 20:44:47,507 -> b.Finding maximals                                |  0.00
2019-02-09 20:44:47,620 -> c.Filtering maximal in expansions                 |  0.11
2019-02-09 20:45:14,512 -> 4.Flocks prunned                                  | 27.01|  5867|1
2019-02-09 20:45:18,856 -> 5.Candidates indexed                              |  4.34| 12377|1
2019-02-09 20:45:18,931 -> A.Points indexed                                  |  0.08| 18548|1|5
2019-02-09 20:45:19,482 -> B.Pairs found                                     |  0.55| 35452|1|5
2019-02-09 20:45:19,577 -> C.Centers found                                   |  0.10| 70904|1|5
2019-02-09 20:45:22,888 -> D.Disks found                                     |  2.91| 29972|1|5
2019-02-09 20:45:23,393 -> E.Disks indexed                                   |  0.51| 29972|1|5
2019-02-09 20:45:24,913 -> F.Expansions gotten                               |  1.52| 54296|1|5
2019-02-09 20:45:31,948 -> G.Maximal disks found                             |  7.04|  8666|1|5
2019-02-09 20:45:36,057 -> H.Maximal disks prunned                           |  4.11|  6060|1|5
2019-02-09 20:45:36,455 -> 1.Maximal disks found                             | 17.60|  6060|1
2019-02-09 20:45:45,215 -> 2.Join done                                       |  8.76| 32368|1
2019-02-09 20:45:47,111 -> 3.Flocks to report                                |  1.90| 28505|1
2019-02-09 20:45:47,113 -> a.Making expansions                               |  0.00
2019-02-09 20:45:47,115 -> b.Finding maximals                                |  0.00
2019-02-09 20:45:47,221 -> c.Filtering maximal in expansions                 |  0.11
2019-02-09 20:47:18,268 -> 4.Flocks prunned                                  | 91.16|  5951|1
2019-02-09 20:47:22,390 -> 5.Candidates indexed                              |  4.12| 10125|1
2019-02-09 20:47:22,986 -> Number of flocks: 23282
2019-02-09 20:47:23,540 -> PFLOCK;1;100.0;3;3;380.124;23282
2019-02-09 20:47:23,540 -> Flock finder run [380.678]
2019-02-09 20:47:23,583 -> Session closed [0.043]
spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.0.jar --input /home/acald013/Research/Datasets/Berlin/berlin_N20K_T0-5.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --tag 1
2019-02-09 20:47:27,504 -> Session started [1.563]
2019-02-09 20:47:32,960 -> Data read [5.455] [110376]
2019-02-09 20:47:33,304 -> A.Points indexed                                  |  0.32| 18093|1|0
2019-02-09 20:47:34,774 -> B.Pairs found                                     |  1.47| 39404|1|0
2019-02-09 20:47:35,166 -> C.Centers found                                   |  0.39| 78808|1|0
2019-02-09 20:47:40,239 -> D.Disks found                                     |  4.28| 35229|1|0
2019-02-09 20:47:40,980 -> E.Disks indexed                                   |  0.74| 35229|1|0
2019-02-09 20:47:43,232 -> F.Expansions gotten                               |  2.25| 59437|1|0
2019-02-09 20:47:57,116 -> G.Maximal disks found                             | 13.88|  9320|1|0
2019-02-09 20:48:05,014 -> H.Maximal disks prunned                           |  7.90|  6647|1|0
2019-02-09 20:48:05,836 -> 1.Maximal disks found                             | 32.86|  6647|1
2019-02-09 20:48:06,345 -> A.Points indexed                                  |  0.12| 18245|1|1
2019-02-09 20:48:07,219 -> B.Pairs found                                     |  0.87| 39999|1|1
2019-02-09 20:48:07,364 -> C.Centers found                                   |  0.15| 79998|1|1
2019-02-09 20:48:11,067 -> D.Disks found                                     |  3.33| 35849|1|1
2019-02-09 20:48:11,685 -> E.Disks indexed                                   |  0.62| 35849|1|1
2019-02-09 20:48:13,472 -> F.Expansions gotten                               |  1.79| 77077|1|1
2019-02-09 20:48:36,366 -> G.Maximal disks found                             | 22.89| 10237|1|1
2019-02-09 20:48:40,017 -> H.Maximal disks prunned                           |  3.65|  6721|1|1
2019-02-09 20:48:40,551 -> 1.Maximal disks found                             | 34.32|  6721|1
2019-02-09 20:48:45,183 -> 2.Join done                                       |  4.63| 21456|1
2019-02-09 20:48:45,800 -> 3.Flocks to report                                |  0.62
2019-02-09 20:48:45,806 -> a.Making expansions                               |  0.01
2019-02-09 20:48:45,811 -> b.Finding maximals                                |  0.01
2019-02-09 20:48:46,121 -> c.Filtering maximal in expansions                 |  0.31
2019-02-09 20:48:47,448 -> 4.Flocks prunned                                  |  1.65
2019-02-09 20:48:53,677 -> 5.Candidates indexed                              |  6.23| 22058|1
2019-02-09 20:48:53,761 -> A.Points indexed                                  |  0.08| 18394|1|2
2019-02-09 20:48:54,324 -> B.Pairs found                                     |  0.56| 40566|1|2
2019-02-09 20:48:54,428 -> C.Centers found                                   |  0.10| 81132|1|2
2019-02-09 20:48:57,947 -> D.Disks found                                     |  3.19| 36353|1|2
2019-02-09 20:48:59,144 -> E.Disks indexed                                   |  1.20| 36353|1|2
2019-02-09 20:49:00,686 -> F.Expansions gotten                               |  1.54| 65676|1|2
2019-02-09 20:49:19,811 -> G.Maximal disks found                             | 19.13|  9833|1|2
2019-02-09 20:49:23,814 -> H.Maximal disks prunned                           |  4.00|  6870|1|2
2019-02-09 20:49:24,563 -> 1.Maximal disks found                             | 30.89|  6870|1
2019-02-09 20:49:37,239 -> 2.Join done                                       | 12.68| 44081|1
2019-02-09 20:49:39,112 -> 3.Flocks to report                                |  1.87| 37718|1
2019-02-09 20:49:39,113 -> a.Making expansions                               |  0.00
2019-02-09 20:49:39,116 -> b.Finding maximals                                |  0.00
2019-02-09 20:49:39,267 -> c.Filtering maximal in expansions                 |  0.15
2019-02-09 20:52:11,117 -> 4.Flocks prunned                                  |152.01|  6601|1
2019-02-09 20:52:15,529 -> 5.Candidates indexed                              |  4.41| 13506|1
2019-02-09 20:52:15,606 -> A.Points indexed                                  |  0.08| 18548|1|3
2019-02-09 20:52:16,196 -> B.Pairs found                                     |  0.59| 41257|1|3
2019-02-09 20:52:16,304 -> C.Centers found                                   |  0.11| 82514|1|3
2019-02-09 20:52:20,031 -> D.Disks found                                     |  3.40| 37087|1|3
2019-02-09 20:52:20,547 -> E.Disks indexed                                   |  0.52| 37087|1|3
2019-02-09 20:52:22,318 -> F.Expansions gotten                               |  1.77| 70594|1|3
2019-02-09 20:52:47,357 -> G.Maximal disks found                             | 25.04| 10301|1|3
2019-02-09 20:52:52,704 -> H.Maximal disks prunned                           |  5.35|  6994|1|3
2019-02-09 20:52:53,121 -> 1.Maximal disks found                             | 37.59|  6994|1
2019-02-09 20:53:02,365 -> 2.Join done                                       |  9.24| 43877|1
2019-02-09 20:53:04,237 -> 3.Flocks to report                                |  1.87| 37699|1
2019-02-09 20:53:04,239 -> a.Making expansions                               |  0.00
2019-02-09 20:53:04,241 -> b.Finding maximals                                |  0.00
2019-02-09 20:53:04,358 -> c.Filtering maximal in expansions                 |  0.12
2019-02-09 20:57:20,471 -> 4.Flocks prunned                                  |256.23|  6669|1
2019-02-09 20:57:24,849 -> 5.Candidates indexed                              |  4.38| 13484|1
2019-02-09 20:57:24,925 -> A.Points indexed                                  |  0.08| 18548|1|4
2019-02-09 20:57:25,468 -> B.Pairs found                                     |  0.54| 41243|1|4
2019-02-09 20:57:25,570 -> C.Centers found                                   |  0.10| 82486|1|4
2019-02-09 20:57:29,142 -> D.Disks found                                     |  3.25| 37029|1|4
2019-02-09 20:57:29,746 -> E.Disks indexed                                   |  0.60| 37029|1|4
2019-02-09 20:57:31,366 -> F.Expansions gotten                               |  1.62| 78690|1|4
2019-02-09 20:57:59,018 -> G.Maximal disks found                             | 27.65| 10619|1|4
2019-02-09 20:58:02,953 -> H.Maximal disks prunned                           |  3.94|  6992|1|4
2019-02-09 20:58:03,488 -> 1.Maximal disks found                             | 38.64|  6992|1
2019-02-09 20:58:12,138 -> 2.Join done                                       |  8.65| 44371|1
2019-02-09 20:58:14,056 -> 3.Flocks to report                                |  1.92| 35810|1
2019-02-09 20:58:14,058 -> a.Making expansions                               |  0.00
2019-02-09 20:58:14,060 -> b.Finding maximals                                |  0.00
2019-02-09 20:58:14,166 -> c.Filtering maximal in expansions                 |  0.11
2019-02-09 21:00:28,501 -> 4.Flocks prunned                                  |134.45|  6788|1
2019-02-09 21:00:33,333 -> 5.Candidates indexed                              |  4.83| 15721|1
2019-02-09 21:00:33,409 -> A.Points indexed                                  |  0.08| 18548|1|5
2019-02-09 21:00:33,963 -> B.Pairs found                                     |  0.55| 41213|1|5
2019-02-09 21:00:34,069 -> C.Centers found                                   |  0.11| 82426|1|5
2019-02-09 21:00:37,315 -> D.Disks found                                     |  2.85| 36984|1|5
2019-02-09 21:00:37,716 -> E.Disks indexed                                   |  0.40| 36984|1|5
2019-02-09 21:00:39,338 -> F.Expansions gotten                               |  1.62| 76690|1|5
2019-02-09 21:01:03,654 -> G.Maximal disks found                             | 24.32| 10632|1|5
2019-02-09 21:01:08,135 -> H.Maximal disks prunned                           |  4.48|  7011|1|5
2019-02-09 21:01:08,539 -> 1.Maximal disks found                             | 35.21|  7011|1
2019-02-09 21:01:19,450 -> 2.Join done                                       | 10.91| 49910|1
2019-02-09 21:01:21,718 -> 3.Flocks to report                                |  2.27| 44184|1
2019-02-09 21:01:21,720 -> a.Making expansions                               |  0.00
2019-02-09 21:01:21,723 -> b.Finding maximals                                |  0.00
2019-02-09 21:01:21,856 -> c.Filtering maximal in expansions                 |  0.13
2019-02-09 21:10:31,195 -> 4.Flocks prunned                                  |549.48|  6917|1
2019-02-09 21:10:35,645 -> 5.Candidates indexed                              |  4.45| 12956|1
2019-02-09 21:10:36,216 -> Number of flocks: 26975
2019-02-09 21:10:36,832 -> PFLOCK;1;110.0;3;3;1383.256;26975
2019-02-09 21:10:36,832 -> Flock finder run [1383.872]
2019-02-09 21:10:36,878 -> Session closed [0.046]
python /home/acald013/Research/Scripts/Python/NodesSetter.py -n 2
WARNING:root:Setting 2 nodes...
acald013@dblab-rack11: stopping org.apache.spark.deploy.worker.Worker
stopping org.apache.spark.deploy.master.Master
starting org.apache.spark.deploy.master.Master, logging to /home/acald013/Spark/spark-2.1.0-bin-hadoop2.7/logs/spark-acald013-org.apache.spark.deploy.master.Master-1-dblab-rack11.cs.ucr.edu.out
acald013@dblab-rack12: starting org.apache.spark.deploy.worker.Worker, logging to /home/acald013/Spark/spark-2.1.0-bin-hadoop2.7/logs/spark-acald013-org.apache.spark.deploy.worker.Worker-1-dblab-rack12.out
acald013@dblab-rack11: starting org.apache.spark.deploy.worker.Worker, logging to /home/acald013/Spark/spark-2.1.0-bin-hadoop2.7/logs/spark-acald013-org.apache.spark.deploy.worker.Worker-1-dblab-rack11.cs.ucr.edu.out
WARNING:root:2 nodes has been set...
spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.0.jar --input /home/acald013/Research/Datasets/Berlin/berlin_N40K_T0-5.tsv --epsilon 90 --mu 3 --delta 3 --distance 75 --tag 2
2019-02-09 21:10:46,958 -> Session started [1.574]
2019-02-09 21:10:52,592 -> Data read [5.634] [220752]
2019-02-09 21:10:52,940 -> A.Points indexed                                  |  0.33| 36186|2|0
2019-02-09 21:10:54,639 -> B.Pairs found                                     |  1.70| 57438|2|0
2019-02-09 21:10:55,065 -> C.Centers found                                   |  0.43|114876|2|0
2019-02-09 21:10:59,823 -> D.Disks found                                     |  4.03| 45212|2|0
2019-02-09 21:11:00,353 -> E.Disks indexed                                   |  0.53| 45212|2|0
2019-02-09 21:11:01,851 -> F.Expansions gotten                               |  1.50| 59408|2|0
2019-02-09 21:11:06,433 -> G.Maximal disks found                             |  4.58| 12393|2|0
2019-02-09 21:11:14,609 -> H.Maximal disks prunned                           |  8.18|  9912|2|0
2019-02-09 21:11:15,444 -> 1.Maximal disks found                             | 22.84|  9912|2
2019-02-09 21:11:15,940 -> A.Points indexed                                  |  0.10| 36490|2|1
2019-02-09 21:11:16,929 -> B.Pairs found                                     |  0.99| 58216|2|1
2019-02-09 21:11:17,114 -> C.Centers found                                   |  0.19|116432|2|1
2019-02-09 21:11:21,717 -> D.Disks found                                     |  3.78| 45982|2|1
2019-02-09 21:11:22,486 -> E.Disks indexed                                   |  0.77| 45982|2|1
2019-02-09 21:11:24,692 -> F.Expansions gotten                               |  2.21| 57982|2|1
2019-02-09 21:11:29,944 -> G.Maximal disks found                             |  5.25| 12294|2|1
2019-02-09 21:11:35,057 -> H.Maximal disks prunned                           |  5.11| 10028|2|1
2019-02-09 21:11:35,544 -> 1.Maximal disks found                             | 19.71| 10028|2
2019-02-09 21:11:39,979 -> 2.Join done                                       |  4.44| 25104|2
2019-02-09 21:11:40,602 -> 3.Flocks to report                                |  0.62
2019-02-09 21:11:40,606 -> a.Making expansions                               |  0.00
2019-02-09 21:11:40,612 -> b.Finding maximals                                |  0.01
2019-02-09 21:11:40,843 -> c.Filtering maximal in expansions                 |  0.23
2019-02-09 21:11:41,520 -> 4.Flocks prunned                                  |  0.92
2019-02-09 21:11:47,697 -> 5.Candidates indexed                              |  6.18| 25908|2
2019-02-09 21:11:47,775 -> A.Points indexed                                  |  0.08| 36788|2|2
2019-02-09 21:11:48,625 -> B.Pairs found                                     |  0.85| 59006|2|2
