partitionId	taskId	grid_id	wkt	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
890	24756	890	POLYGON ((1977892.2319 563665.8071, 1977892.2319 563982.3113, 1978142.9163 563982.3113, 1978142.9163 563665.8071, 1977892.2319 563665.8071))	12		41	24756	1594739963987	1594739964135	148	6	4	mr-09	0	false	0	true	126	31	16	15	0	0	967	0	0	0	0	0	0	0	0	85	10242	112	8	104	0	0	0	0625	Disks phase
3731	27597	3731	POLYGON ((1985914.1324 539294.9877, 1985914.1324 539927.996, 1986415.5012 539927.996, 1986415.5012 539294.9877, 1985914.1324 539294.9877))	12		41	27597	1594739971017	1594739971216	199	6	12	mr-04	0	false	0	true	174	20	19	18	0	0	967	0	0	0	0	0	0	0	0	153	3970	44	4	40	0	0	0	0625	Disks phase
1559	25425	1559	POLYGON ((1981824.8433 561727.2192, 1981824.8433 561747.0007, 1981840.511 561747.0007, 1981840.511 561727.2192, 1981824.8433 561727.2192))	12		41	25425	1594739965189	1594739967497	2308	3	1	mr-02	0	false	0	true	2290	1611	15	16	0	603	1010	0	0	0	0	0	0	0	0	0	11406	124	8	116	0	0	0	0625	Disks phase
4176	28042	4176	POLYGON ((1988922.3451 536129.9462, 1988922.3451 536446.4503, 1989173.0295 536446.4503, 1989173.0295 536129.9462, 1988922.3451 536129.9462))	12		41	28042	1594739971485	1594739971680	195	5	1	mr-02	0	false	0	true	174	10	16	15	0	0	967	0	0	0	0	0	0	0	0	163	900	10	6	4	0	0	0	0625	Disks phase
70	23936	70	POLYGON ((1967363.4875 570312.3942, 1967363.4875 570945.4025, 1967864.8562 570945.4025, 1967864.8562 570312.3942, 1967363.4875 570312.3942))	12		41	23936	1594739962683	1594739963152	469	24	11	mr-08	0	false	0	true	346	68	99	21	0	187	1010	0	0	0	0	0	0	0	0	0	7204	80	4	76	0	0	0	0625	Disks phase
1423	25289	1423	POLYGON ((1992682.6109 571578.4108, 1992682.6109 571736.6629, 1992807.9531 571736.6629, 1992807.9531 571578.4108, 1992682.6109 571578.4108))	12		41	25289	1594739964797	1594739965195	398	19	11	mr-08	0	false	0	true	362	20	17	16	0	0	967	0	0	0	0	0	0	0	0	341	3850	42	0	42	0	0	0	0625	Disks phase
3414	27280	3414	POLYGON ((1992431.9265 549106.6163, 1992431.9265 549423.1204, 1992682.6109 549423.1204, 1992682.6109 549106.6163, 1992431.9265 549106.6163))	12		41	27280	1594739970675	1594739970728	53	7	1	mr-02	0	false	0	true	30	23	16	15	0	0	967	0	0	0	0	0	0	0	0	0	7234	78	10	68	0	0	0	0625	Disks phase
1840	25706	1840	POLYGON ((1986540.8434 559709.5052, 1986540.8434 559867.7573, 1986666.1855 559867.7573, 1986666.1855 559709.5052, 1986540.8434 559709.5052))	12		41	25706	1594739966849	1594739967742	893	10	11	mr-08	0	false	0	true	863	24	20	19	0	393	1010	0	0	0	0	0	0	0	0	421	3968	44	6	38	0	0	0	0625	Disks phase
467	24333	467	POLYGON ((1964355.2748 563191.0509, 1964355.2748 563349.303, 1964480.617 563349.303, 1964480.617 563191.0509, 1964355.2748 563191.0509))	12		41	24333	1594739963350	1594739963613	263	3	4	mr-09	0	false	0	true	240	32	19	18	1	176	1053	0	0	0	0	0	0	0	0	6	7650	84	8	76	0	0	0	0625	Disks phase
460	24326	460	POLYGON ((1964167.2615 563032.7988, 1964167.2615 563111.9248, 1964229.9326 563111.9248, 1964229.9326 563032.7988, 1964167.2615 563032.7988))	12		41	24326	1594739963342	1594739963412	70	8	9	mr-05	0	false	0	true	45	21	17	18	0	0	967	0	0	0	0	0	0	0	0	21	2890	32	4	28	0	0	0	0625	Disks phase
1615	25481	1615	POLYGON ((1981934.5177 561845.9082, 1981934.5177 561885.4713, 1981965.8532 561885.4713, 1981965.8532 561845.9082, 1981934.5177 561845.9082))	12		41	25481	1594739965207	1594739966712	1505	2	6	mr-10	0	false	0	true	1485	1151	18	16	0	222	1010	0	0	0	0	0	0	0	0	0	24356	264	36	228	0	0	0	0625	Disks phase
2963	26829	2963	POLYGON ((1972126.4909 543093.0375, 1972126.4909 543409.5416, 1972377.1753 543409.5416, 1972377.1753 543093.0375, 1972126.4909 543093.0375))	12		41	26829	1594739969300	1594739969718	418	8	2	mr-11	0	false	0	true	395	23	15	14	0	0	967	0	0	0	0	0	0	0	0	371	5112	56	4	52	0	0	0	0625	Disks phase
3909	27775	3909	POLYGON ((1986916.8699 536762.9545, 1986916.8699 537395.9628, 1987418.2387 537395.9628, 1987418.2387 536762.9545, 1986916.8699 536762.9545))	12		41	27775	1594739971227	1594739971423	196	7	4	mr-09	0	false	0	true	170	35	19	17	0	0	967	0	0	0	0	0	0	0	0	129	5786	64	12	52	0	0	0	0625	Disks phase
837	24703	837	POLYGON ((1976137.4411 562083.2864, 1976137.4411 562399.7905, 1976388.1255 562399.7905, 1976388.1255 562083.2864, 1976137.4411 562083.2864))	12		41	24703	1594739963959	1594739964138	179	5	12	mr-04	0	false	0	true	155	20	19	17	0	0	967	0	0	0	0	0	0	0	0	132	2888	32	4	28	0	0	0	0625	Disks phase
319	24185	319	POLYGON ((1979396.3382 570945.4025, 1979396.3382 571578.4108, 1979897.707 571578.4108, 1979897.707 570945.4025, 1979396.3382 570945.4025))	12		41	24185	1594739963167	1594739963424	257	4	5	mr-03	0	false	0	true	236	35	17	15	0	170	1010	0	0	0	0	0	0	0	0	2	7212	80	0	80	0	0	0	0625	Disks phase
3891	27757	3891	POLYGON ((1987104.8832 538582.8533, 1987104.8832 538661.9794, 1987167.5543 538661.9794, 1987167.5543 538582.8533, 1987104.8832 538582.8533))	12		41	27757	1594739971222	1594739971265	43	3	4	mr-09	0	false	0	true	24	20	16	17	0	0	967	0	0	0	0	0	0	0	0	0	1440	16	2	14	0	0	0	0625	Disks phase
3577	27443	3577	POLYGON ((1995690.8236 547207.5914, 1995690.8236 547524.0955, 1995941.508 547524.0955, 1995941.508 547207.5914, 1995690.8236 547207.5914))	12		41	27443	1594739970746	1594739970779	33	4	12	mr-04	0	false	0	true	13	11	16	15	0	0	967	0	0	0	0	0	0	0	0	0	1444	16	2	14	0	0	0	0625	Disks phase
3956	27822	3956	POLYGON ((1988420.9763 541194.0126, 1988420.9763 541827.0209, 1988922.3451 541827.0209, 1988922.3451 541194.0126, 1988420.9763 541194.0126))	12		41	27822	1594739971251	1594739971637	386	3	5	mr-03	0	false	0	true	369	22	14	14	0	216	1010	0	0	0	0	0	0	0	0	117	5768	64	4	60	0	0	0	0625	Disks phase
3878	27744	3878	POLYGON ((1985162.0792 536921.2066, 1985162.0792 537079.4586, 1985287.4214 537079.4586, 1985287.4214 536921.2066, 1985162.0792 536921.2066))	12		41	27744	1594739971217	1594739971400	183	7	10	mr-07	0	false	0	true	158	17	18	16	0	134	1010	0	0	0	0	0	0	0	0	0	2706	30	4	26	0	0	0	0625	Disks phase
889	24755	889	POLYGON ((1977390.8631 561450.2781, 1977390.8631 562083.2864, 1977892.2319 562083.2864, 1977892.2319 561450.2781, 1977390.8631 561450.2781))	12		41	24755	1594739963986	1594739964137	151	6	9	mr-05	0	false	0	true	131	20	14	14	0	0	967	0	0	0	0	0	0	0	0	110	5494	60	4	56	0	0	0	0625	Disks phase
1728	25594	1728	POLYGON ((1981934.5177 561727.2192, 1981934.5177 561737.1099, 1981942.3516 561737.1099, 1981942.3516 561727.2192, 1981934.5177 561727.2192))	12		41	25594	1594739966080	1594739969228	3148	4	8	mr-12	0	false	0	true	3129	2526	15	14	0	151	1010	0	0	0	0	0	0	0	0	431	17372	190	18	172	0	0	0	0625	Disks phase
2641	26507	2641	POLYGON ((1969368.9626 543093.0375, 1969368.9626 543726.0458, 1969870.3314 543726.0458, 1969870.3314 543093.0375, 1969368.9626 543093.0375))	12		41	26507	1594739969026	1594739969193	167	10	10	mr-07	0	false	0	true	143	26	14	14	0	0	967	0	0	0	0	0	0	0	0	113	9204	102	10	92	0	0	0	0625	Disks phase
4149	28015	4149	POLYGON ((1988922.3451 538028.9711, 1988922.3451 538661.9794, 1989423.7138 538661.9794, 1989423.7138 538028.9711, 1988922.3451 538028.9711))	12		41	28015	1594739971443	1594739971697	254	8	9	mr-05	0	false	0	true	231	25	15	14	0	0	967	0	0	0	0	0	0	0	0	205	8966	98	14	84	0	0	0	0625	Disks phase
3676	27542	3676	POLYGON ((1983908.6572 541194.0126, 1983908.6572 541827.0209, 1984410.026 541827.0209, 1984410.026 541194.0126, 1983908.6572 541194.0126))	12		41	27542	1594739970830	1594739971027	197	10	5	mr-03	0	false	0	true	173	20	14	14	0	0	967	0	0	0	0	0	0	0	0	151	5592	62	6	56	0	0	0	0625	Disks phase
2456	26322	2456	POLYGON ((1977390.8631 549106.6163, 1977390.8631 549264.8683, 1977516.2053 549264.8683, 1977516.2053 549106.6163, 1977390.8631 549106.6163))	12		41	26322	1594739968756	1594739968979	223	9	4	mr-09	0	false	0	true	195	21	19	18	0	0	967	0	0	0	0	0	0	0	0	174	3430	38	4	34	0	0	0	0625	Disks phase
4041	27907	4041	POLYGON ((1990927.8202 539611.4918, 1990927.8202 539927.996, 1991178.5046 539927.996, 1991178.5046 539611.4918, 1990927.8202 539611.4918))	12		41	27907	1594739971373	1594739971411	38	5	8	mr-12	0	false	0	true	19	15	14	13	0	0	967	0	0	0	0	0	0	0	0	2	1980	22	2	20	0	0	0	0625	Disks phase
3772	27638	3772	POLYGON ((1987668.9231 538978.4835, 1987668.9231 539294.9877, 1987919.6075 539294.9877, 1987919.6075 538978.4835, 1987668.9231 538978.4835))	12		41	27638	1594739971033	1594739971068	35	3	12	mr-04	0	false	0	true	15	13	17	16	0	0	967	0	0	0	0	0	0	0	0	0	1800	20	2	18	0	0	0	0625	Disks phase
299	24165	299	POLYGON ((1975886.7567 569046.3776, 1975886.7567 569679.3859, 1976388.1255 569679.3859, 1976388.1255 569046.3776, 1975886.7567 569046.3776))	12		41	24165	1594739963160	1594739963211	51	3	1	mr-02	0	false	0	true	34	26	14	14	0	0	967	0	0	0	0	0	0	0	0	0	8002	88	4	84	0	0	0	0625	Disks phase
507	24373	507	POLYGON ((1963853.906 562083.2864, 1963853.906 562399.7905, 1964104.5904 562399.7905, 1964104.5904 562083.2864, 1963853.906 562083.2864))	12		41	24373	1594739963398	1594739963688	290	9	5	mr-03	0	false	0	true	266	29	15	15	0	0	967	0	0	0	0	0	0	0	0	227	5304	58	6	52	0	0	0	0625	Disks phase
3513	27379	3513	POLYGON ((1990426.4514 545625.0706, 1990426.4514 545941.5748, 1990677.1358 545941.5748, 1990677.1358 545625.0706, 1990426.4514 545625.0706))	12		41	27379	1594739970720	1594739970766	46	4	8	mr-12	0	false	0	true	27	21	15	14	0	0	967	0	0	0	0	0	0	0	0	0	6442	70	8	62	0	0	0	0625	Disks phase
819	24685	819	POLYGON ((1977390.8631 563665.8071, 1977390.8631 563982.3113, 1977641.5475 563982.3113, 1977641.5475 563665.8071, 1977390.8631 563665.8071))	12		41	24685	1594739963951	1594739964127	176	2	5	mr-03	0	false	0	true	154	30	20	16	0	0	967	0	0	0	0	0	0	0	0	114	10708	118	6	112	0	0	0	0625	Disks phase
1189	25055	1189	POLYGON ((1984660.7104 572211.4191, 1984660.7104 572369.6712, 1984786.0526 572369.6712, 1984786.0526 572211.4191, 1984660.7104 572211.4191))	12		41	25055	1594739964466	1594739964562	96	4	2	mr-11	0	false	0	true	78	21	14	14	0	0	967	0	0	0	0	0	0	0	0	54	3080	34	6	28	0	0	0	0625	Disks phase
3298	27164	3298	POLYGON ((1985412.7636 546891.0872, 1985412.7636 547524.0955, 1985914.1324 547524.0955, 1985914.1324 546891.0872, 1985412.7636 546891.0872))	12		41	27164	1594739970442	1594739970671	229	11	3	mr-06	0	false	0	true	198	10	20	19	0	0	967	0	0	0	0	0	0	0	0	186	2160	24	2	22	0	0	0	0625	Disks phase
2177	26043	2177	POLYGON ((1969368.9626 549106.6163, 1969368.9626 549423.1204, 1969619.647 549423.1204, 1969619.647 549106.6163, 1969368.9626 549106.6163))	12		41	26043	1594739967870	1594739968240	370	5	8	mr-12	0	false	0	true	350	25	15	15	0	151	1010	0	0	0	0	0	0	0	0	165	7214	80	6	74	0	0	0	0625	Disks phase
2815	26681	2815	POLYGON ((1964355.2748 535496.9379, 1964355.2748 535655.19, 1964480.617 535655.19, 1964480.617 535496.9379, 1964355.2748 535496.9379))	12		41	26681	1594739969219	1594739969267	48	5	9	mr-05	0	false	0	true	27	24	16	16	0	0	967	0	0	0	0	0	0	0	0	0	6142	68	4	64	0	0	0	0625	Disks phase
206	24072	206	POLYGON ((1970371.7002 565406.5799, 1970371.7002 565564.832, 1970497.0424 565564.832, 1970497.0424 565406.5799, 1970371.7002 565406.5799))	12		41	24072	1594739963004	1594739963172	168	10	9	mr-05	0	false	0	true	142	30	16	14	0	0	967	0	0	0	0	0	0	0	0	110	3492	38	4	34	0	0	0	0625	Disks phase
255	24121	255	POLYGON ((1975385.388 572211.4191, 1975385.388 572844.4274, 1975886.7567 572844.4274, 1975886.7567 572211.4191, 1975385.388 572211.4191))	12		41	24121	1594739963137	1594739963199	62	12	12	mr-04	0	false	0	true	31	29	19	18	0	0	967	0	0	0	0	0	0	0	0	0	1264	14	0	14	0	0	0	0625	Disks phase
789	24655	789	POLYGON ((1973881.2816 560817.2698, 1973881.2816 561450.2781, 1974382.6504 561450.2781, 1974382.6504 560817.2698, 1973881.2816 560817.2698))	12		41	24655	1594739963937	1594739964132	195	5	6	mr-10	0	false	0	true	174	25	16	16	0	121	1010	0	0	0	0	0	0	0	0	0	4748	52	8	44	0	0	0	0625	Disks phase
1372	25238	1372	POLYGON ((1988420.9763 570312.3942, 1988420.9763 570945.4025, 1988922.3451 570945.4025, 1988922.3451 570312.3942, 1988420.9763 570312.3942))	12		41	25238	1594739964683	1594739964810	127	19	2	mr-11	0	false	0	true	93	26	15	15	0	0	967	0	0	0	0	0	0	0	0	65	10106	112	10	102	0	0	0	0625	Disks phase
202	24068	202	POLYGON ((1970371.7002 565881.3361, 1970371.7002 566514.3444, 1970873.0689 566514.3444, 1970873.0689 565881.3361, 1970371.7002 565881.3361))	12		41	24068	1594739962999	1594739963028	29	2	7	mr-01	0	false	0	true	12	9	15	14	0	0	967	0	0	0	0	0	0	0	0	0	2346	26	2	24	0	0	0	0625	Disks phase
592	24458	592	POLYGON ((1969368.9626 562083.2864, 1969368.9626 562716.2947, 1969870.3314 562716.2947, 1969870.3314 562083.2864, 1969368.9626 562083.2864))	12		41	24458	1594739963609	1594739963675	66	9	4	mr-09	0	false	0	true	43	14	14	15	0	0	967	0	0	0	0	0	0	0	0	23	2512	28	2	26	0	0	0	0625	Disks phase
2615	26481	2615	POLYGON ((1967112.8031 540561.0043, 1967112.8031 540877.5084, 1967363.4875 540877.5084, 1967363.4875 540561.0043, 1967112.8031 540561.0043))	12		41	26481	1594739969010	1594739969189	179	7	7	mr-01	0	false	0	true	158	24	14	14	0	0	967	0	0	0	0	0	0	0	0	119	6636	72	2	70	0	0	0	0625	Disks phase
824	24690	824	POLYGON ((1977766.8897 563824.0592, 1977766.8897 563982.3112, 1977892.2319 563982.3112, 1977892.2319 563824.0592, 1977766.8897 563824.0592))	12		41	24690	1594739963953	1594739964001	48	5	4	mr-09	0	false	0	true	26	21	17	16	0	0	967	0	0	0	0	0	0	0	0	0	5298	58	6	52	0	0	0	0625	Disks phase
1759	25625	1759	POLYGON ((1982153.8665 561687.6562, 1982153.8665 561727.2192, 1982185.2021 561727.2192, 1982185.2021 561687.6562, 1982153.8665 561687.6562))	12		41	25625	1594739966373	1594739967064	691	4	6	mr-10	0	false	0	true	672	239	15	16	0	0	967	0	0	0	0	0	0	0	0	426	12818	140	18	122	0	0	0	0625	Disks phase
2468	26334	2468	POLYGON ((1979396.3382 550372.6329, 1979396.3382 550689.137, 1979647.0226 550689.137, 1979647.0226 550372.6329, 1979396.3382 550372.6329))	12		41	26334	1594739968767	1594739968977	210	11	9	mr-05	0	false	0	true	185	13	14	14	0	0	967	0	0	0	0	0	0	0	0	169	1262	14	0	14	0	0	0	0625	Disks phase
3201	27067	3201	POLYGON ((1983908.6572 550056.1287, 1983908.6572 551322.1453, 1984911.3948 551322.1453, 1984911.3948 550056.1287, 1983908.6572 550056.1287))	12		41	27067	1594739970229	1594739970457	228	3	9	mr-05	0	false	0	true	208	34	17	16	0	0	967	0	0	0	0	0	0	0	0	173	7406	82	2	80	0	0	0	0625	Disks phase
1796	25662	1796	POLYGON ((1984911.3948 562716.2947, 1984911.3948 563982.3112, 1985914.1324 563982.3112, 1985914.1324 562716.2947, 1984911.3948 562716.2947))	12		41	25662	1594739966609	1594739967321	712	10	7	mr-01	0	false	0	true	687	25	15	14	0	450	1010	0	0	0	0	0	0	0	0	195	4518	50	0	50	0	0	0	0625	Disks phase
532	24398	532	POLYGON ((1964856.6436 561450.2781, 1964856.6436 562083.2864, 1965358.0123 562083.2864, 1965358.0123 561450.2781, 1964856.6436 561450.2781))	12		41	24398	1594739963409	1594739963621	212	3	8	mr-12	0	false	0	true	194	21	15	14	0	0	967	0	0	0	0	0	0	0	0	162	2958	32	2	30	0	0	0	0625	Disks phase
2867	26733	2867	POLYGON ((1968366.225 536129.9462, 1968366.225 536446.4503, 1968616.9094 536446.4503, 1968616.9094 536129.9462, 1968366.225 536129.9462))	12		41	26733	1594739969247	1594739969728	481	12	3	mr-06	0	false	0	true	454	28	15	15	0	0	967	0	0	0	0	0	0	0	0	424	4046	44	4	40	0	0	0	0625	Disks phase
4160	28026	4160	POLYGON ((1989235.7006 537079.4586, 1989235.7006 537158.5847, 1989298.3716 537158.5847, 1989298.3716 537079.4586, 1989235.7006 537079.4586))	12		41	28026	1594739971453	1594739971735	282	3	11	mr-08	0	false	0	true	260	67	19	18	0	0	967	0	0	0	0	0	0	0	0	189	1992	22	6	16	0	0	0	0625	Disks phase
555	24421	555	POLYGON ((1966862.1187 562083.2864, 1966862.1187 562716.2947, 1967363.4875 562716.2947, 1967363.4875 562083.2864, 1966862.1187 562083.2864))	12		41	24421	1594739963421	1594739963690	269	8	6	mr-10	0	false	0	true	243	33	18	16	0	0	967	0	0	0	0	0	0	0	0	210	4514	50	12	38	0	0	0	0625	Disks phase
3822	27688	3822	POLYGON ((1982091.1954 533835.2911, 1982091.1954 533914.4171, 1982153.8665 533914.4171, 1982153.8665 533835.2911, 1982091.1954 533835.2911))	12		41	27688	1594739971096	1594739971214	118	7	2	mr-11	0	false	0	true	96	16	15	14	0	0	967	0	0	0	0	0	0	0	0	79	1626	18	0	18	0	0	0	0625	Disks phase
2058	25924	2058	POLYGON ((1964104.5904 550451.7589, 1964104.5904 550530.8849, 1964167.2615 550530.8849, 1964167.2615 550451.7589, 1964104.5904 550451.7589))	12		41	25924	1594739967752	1594739967793	41	3	12	mr-04	0	false	0	true	21	16	17	16	0	0	967	0	0	0	0	0	0	0	0	5	2412	26	0	26	0	0	0	0625	Disks phase
1705	25571	1705	POLYGON ((1982169.5343 561865.6898, 1982169.5343 561875.5805, 1982177.3682 561875.5805, 1982177.3682 561865.6898, 1982169.5343 561865.6898))	12		41	25571	1594739965845	1594739966212	367	3	1	mr-02	0	false	0	true	350	142	14	14	0	0	967	0	0	0	0	0	0	0	0	203	10930	120	12	108	0	0	0	0625	Disks phase
1542	25408	1542	POLYGON ((1981777.8399 561766.7822, 1981777.8399 561845.9082, 1981840.511 561845.9082, 1981840.511 561766.7822, 1981777.8399 561766.7822))	12		41	25408	1594739965179	1594739967291	2112	4	5	mr-03	0	false	0	true	2091	1539	17	17	0	525	1010	0	0	0	0	0	0	0	0	0	21282	228	24	204	0	0	0	0625	Disks phase
2525	26391	2525	POLYGON ((1975886.7567 544992.0623, 1975886.7567 546258.0789, 1976889.4943 546258.0789, 1976889.4943 544992.0623, 1975886.7567 544992.0623))	12		41	26391	1594739968967	1594739969008	41	4	1	mr-02	0	false	0	true	17	12	20	18	0	0	967	0	0	0	0	0	0	0	0	0	2526	28	4	24	0	0	0	0625	Disks phase
875	24741	875	POLYGON ((1976889.4943 561687.6562, 1976889.4943 561766.7822, 1976952.1654 561766.7822, 1976952.1654 561687.6562, 1976889.4943 561687.6562))	12		41	24741	1594739963978	1594739964174	196	4	2	mr-11	0	false	0	true	177	51	15	14	0	0	967	0	0	0	0	0	0	0	0	123	5046	56	6	50	0	0	0	0625	Disks phase
3401	27267	3401	POLYGON ((1994938.7704 551322.1453, 1994938.7704 551955.1536, 1995440.1392 551955.1536, 1995440.1392 551322.1453, 1994938.7704 551322.1453))	12		41	27267	1594739970669	1594739970720	51	12	1	mr-02	0	false	0	true	22	20	17	16	0	0	967	0	0	0	0	0	0	0	0	0	1992	22	0	22	0	0	0	0625	Disks phase
1636	25502	1636	POLYGON ((1981981.521 561806.3452, 1981981.521 561826.1267, 1981997.1888 561826.1267, 1981997.1888 561806.3452, 1981981.521 561806.3452))	12		41	25502	1594739965232	1594739965296	64	6	6	mr-10	0	false	0	true	39	32	19	18	0	0	967	0	0	0	0	0	0	0	0	0	5294	58	8	50	0	0	0	0625	Disks phase
3758	27624	3758	POLYGON ((1987167.5543 538978.4835, 1987167.5543 539136.7356, 1987292.8965 539136.7356, 1987292.8965 538978.4835, 1987167.5543 538978.4835))	12		41	27624	1594739971029	1594739971065	36	2	7	mr-01	0	false	0	true	18	17	16	15	0	0	967	0	0	0	0	0	0	0	0	0	3970	44	2	42	0	0	0	0625	Disks phase
2986	26852	2986	POLYGON ((1973411.2484 541154.4495, 1973411.2484 541194.0126, 1973442.5839 541194.0126, 1973442.5839 541154.4495, 1973411.2484 541154.4495))	12		41	26852	1594739969486	1594739969546	60	4	10	mr-07	0	false	0	true	36	35	20	19	0	0	967	0	0	0	0	0	0	0	0	0	2230	24	2	22	0	0	0	0625	Disks phase
3500	27366	3500	POLYGON ((1987919.6075 545625.0706, 1987919.6075 546258.0789, 1988420.9763 546258.0789, 1988420.9763 545625.0706, 1987919.6075 545625.0706))	12		41	27366	1594739970715	1594739971032	317	11	3	mr-06	0	false	0	true	279	28	27	16	0	206	1010	0	0	0	0	0	0	0	0	0	7930	88	4	84	0	0	0	0625	Disks phase
3194	27060	3194	POLYGON ((1986415.5012 552271.6578, 1986415.5012 552588.1619, 1986666.1855 552588.1619, 1986666.1855 552271.6578, 1986415.5012 552271.6578))	12		41	27060	1594739970227	1594739970672	445	9	2	mr-11	0	false	0	true	419	16	17	15	0	207	1010	0	0	0	0	0	0	0	0	401	1626	18	2	16	0	0	0	0625	Disks phase
2066	25932	2066	POLYGON ((1963853.906 550056.1287, 1963853.906 550372.6329, 1964104.5904 550372.6329, 1964104.5904 550056.1287, 1963853.906 550056.1287))	12		41	25932	1594739967756	1594739967809	53	5	2	mr-11	0	false	0	true	33	31	15	14	0	0	967	0	0	0	0	0	0	0	0	0	12082	134	12	122	0	0	0	0625	Disks phase
