partitionId	taskId	grid_id	wkt	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
371	10473	371	POLYGON ((1982027.9931 561606.9989, 1982027.9931 561765.2197, 1982153.304 561765.2197, 1982153.304 561606.9989, 1982027.9931 561606.9989))	12		41	10473	1594667754676	1594667755706	1030	8	10	mr-01	0	false	0	true	1016	715	6	4	0	217	1011	0	0	0	0	0	0	0	0	2	32248	340	34	306	0	0	0	0624	Disks phase
618	10720	618	POLYGON ((1967366.6125 533918.3546, 1967366.6125 534234.7963, 1967617.2344 534234.7963, 1967617.2344 533918.3546, 1967366.6125 533918.3546))	12		41	10720	1594667755354	1594667755602	248	5	10	mr-01	0	false	0	true	238	22	5	4	0	0	967	0	0	0	0	0	0	0	0	209	3418	38	8	30	0	0	0	0624	Disks phase
154	10256	154	POLYGON ((1975386.513 559550.1282, 1975386.513 560183.0115, 1975887.7567 560183.0115, 1975887.7567 559550.1282, 1975386.513 559550.1282))	12		41	10256	1594667754196	1594667754434	238	4	10	mr-01	0	false	0	true	226	19	8	4	0	11	1010	0	0	0	0	0	0	0	0	190	4324	48	4	44	0	0	0	0624	Disks phase
495	10597	495	POLYGON ((1971877.8065 551322.6453, 1971877.8065 553854.1785, 1973882.7816 553854.1785, 1973882.7816 551322.6453, 1971877.8065 551322.6453))	12		41	10597	1594667754978	1594667755581	603	4	9	mr-10	0	false	0	true	594	43	5	4	0	224	1010	0	0	0	0	0	0	0	0	295	19764	216	22	194	0	0	0	0624	Disks phase
151	10253	151	POLYGON ((1974885.2692 560183.0115, 1974885.2692 561448.7781, 1975887.7567 561448.7781, 1975887.7567 560183.0115, 1974885.2692 560183.0115))	12		41	10253	1594667754195	1594667754504	309	4	3	mr-04	0	false	0	true	301	62	4	4	0	13	1010	0	0	0	0	0	0	0	0	214	18832	204	8	196	0	0	0	0624	Disks phase
134	10236	134	POLYGON ((1969872.8314 553854.1785, 1969872.8314 556385.7117, 1971877.8065 556385.7117, 1971877.8065 553854.1785, 1969872.8314 553854.1785))	12		41	10236	1594667754187	1594667754479	292	5	10	mr-01	0	false	0	true	282	78	5	3	0	11	1010	0	0	0	0	0	0	0	0	179	29462	318	24	294	0	0	0	0624	Disks phase
681	10783	681	POLYGON ((1973882.7816 536133.4462, 1973882.7816 536766.3295, 1974384.0254 536766.3295, 1974384.0254 536133.4462, 1973882.7816 536133.4462))	12		41	10783	1594667755598	1594667755971	373	5	4	mr-02	0	false	0	true	363	34	5	4	0	56	1010	0	0	0	0	0	0	0	0	267	10418	114	14	100	0	0	0	0624	Disks phase
33	10135	33	POLYGON ((1965862.8811 566511.8444, 1965862.8811 569043.3776, 1967867.8562 569043.3776, 1967867.8562 566511.8444, 1965862.8811 566511.8444))	12		41	10135	1594667753895	1594667754431	536	16	8	mr-03	0	false	0	true	441	81	79	7	0	205	1010	0	0	0	0	0	0	0	0	0	7024	78	8	70	0	0	0	0624	Disks phase
402	10504	402	POLYGON ((1986915.1199 553854.1785, 1986915.1199 555119.9451, 1987917.6075 555119.9451, 1987917.6075 553854.1785, 1986915.1199 553854.1785))	12		41	10504	1594667754700	1594667755136	436	6	6	mr-06	0	false	0	true	426	51	4	4	0	123	1010	0	0	0	0	0	0	0	0	235	4402	48	2	46	0	0	0	0624	Disks phase
570	10672	570	POLYGON ((1969559.554 542778.7208, 1969559.554 542857.8312, 1969622.2095 542857.8312, 1969622.2095 542778.7208, 1969559.554 542778.7208))	12		41	10672	1594667755316	1594667755798	482	4	7	mr-09	0	false	0	true	473	38	5	4	0	173	1010	0	0	0	0	0	0	0	0	232	6932	76	2	74	0	0	0	0624	Disks phase
325	10427	325	POLYGON ((1994935.0204 570309.1442, 1994935.0204 571574.9108, 1995937.508 571574.9108, 1995937.508 570309.1442, 1994935.0204 570309.1442))	12		41	10427	1594667754519	1594667754666	147	3	6	mr-06	0	false	0	true	140	18	4	4	0	0	967	0	0	0	0	0	0	0	0	121	2706	30	4	26	0	0	0	0624	Disks phase
755	10857	755	POLYGON ((1987917.6075 543728.0457, 1987917.6075 546259.5789, 1989922.5826 546259.5789, 1989922.5826 543728.0457, 1987917.6075 543728.0457))	12		41	10857	1594667755784	1594667756172	388	3	5	mr-11	0	false	0	true	381	62	4	4	0	169	1010	0	0	0	0	0	0	0	0	127	29302	312	24	288	0	0	0	0624	Disks phase
309	10411	309	POLYGON ((1992428.8015 572524.2358, 1992428.8015 572840.6774, 1992679.4234 572840.6774, 1992679.4234 572524.2358, 1992428.8015 572524.2358))	12		41	10411	1594667754504	1594667754697	193	6	9	mr-10	0	false	0	true	182	29	5	4	0	0	967	0	0	0	0	0	0	0	0	150	5416	60	8	52	0	0	0	0624	Disks phase
784	10886	784	POLYGON ((1986915.1199 541196.5126, 1986915.1199 542462.2792, 1987917.6075 542462.2792, 1987917.6075 541196.5126, 1986915.1199 541196.5126))	12		41	10886	1594667755895	1594667756045	150	4	6	mr-06	0	false	0	true	142	41	4	5	0	63	1010	0	0	0	0	0	0	0	0	94	15512	168	16	152	0	0	0	0624	Disks phase
307	10409	307	POLYGON ((1992930.0453 572840.6774, 1992930.0453 574106.444, 1993932.5329 574106.444, 1993932.5329 572840.6774, 1992930.0453 572840.6774))	12		41	10409	1594667754503	1594667754704	201	5	6	mr-06	0	false	0	true	192	29	4	3	0	0	967	0	0	0	0	0	0	0	0	148	3064	34	0	34	0	0	0	0624	Disks phase
575	10677	575	POLYGON ((1968870.3438 541196.5126, 1968870.3438 542462.2792, 1969872.8314 542462.2792, 1969872.8314 541196.5126, 1968870.3438 541196.5126))	12		41	10677	1594667755320	1594667755624	304	5	6	mr-06	0	false	0	true	295	51	4	4	0	0	967	0	0	0	0	0	0	0	0	232	28506	308	24	284	0	0	0	0624	Disks phase
274	10376	274	POLYGON ((1985912.6324 563980.3112, 1985912.6324 566511.8444, 1987917.6075 566511.8444, 1987917.6075 563980.3112, 1985912.6324 563980.3112))	12		41	10376	1594667754478	1594667754731	253	3	6	mr-06	0	false	0	true	246	93	4	3	0	0	967	0	0	0	0	0	0	0	0	133	33062	350	22	328	0	0	0	0624	Disks phase
537	10639	537	POLYGON ((1965361.6373 543095.1625, 1965361.6373 543728.0458, 1965862.8811 543728.0458, 1965862.8811 543095.1625, 1965361.6373 543095.1625))	12		41	10639	1594667755244	1594667755355	111	11	10	mr-01	0	false	0	true	94	41	5	4	1	0	1010	0	0	0	0	0	0	0	0	37	17550	190	22	168	0	0	0	0624	Disks phase
97	10199	97	POLYGON ((1963857.906 561448.7781, 1963857.906 562714.5447, 1964860.3936 562714.5447, 1964860.3936 561448.7781, 1963857.906 561448.7781))	12		41	10199	1594667754152	1594667754521	369	3	6	mr-06	0	false	0	true	362	116	4	3	0	0	967	0	0	0	0	0	0	0	0	222	37556	398	34	364	0	0	0	0624	Disks phase
305	10407	305	POLYGON ((1989922.5826 569043.3776, 1989922.5826 571574.9108, 1991927.5577 571574.9108, 1991927.5577 569043.3776, 1989922.5826 569043.3776))	12		41	10407	1594667754501	1594667754728	227	11	6	mr-06	0	false	0	true	212	47	4	4	0	0	967	0	0	0	0	0	0	0	0	149	12284	134	12	122	0	0	0	0624	Disks phase
55	10157	55	POLYGON ((1971877.8065 571574.9108, 1971877.8065 574106.444, 1973882.7816 574106.444, 1973882.7816 571574.9108, 1971877.8065 571574.9108))	12		41	10157	1594667753898	1594667754187	289	25	10	mr-01	0	false	0	true	189	71	75	8	0	0	967	0	0	0	0	0	0	0	0	0	14872	166	20	146	0	0	0	0624	Disks phase
592	10694	592	POLYGON ((1966865.3687 536766.3295, 1966865.3687 537399.2128, 1967366.6125 537399.2128, 1967366.6125 536766.3295, 1966865.3687 536766.3295))	12		41	10694	1594667755335	1594667755684	349	3	8	mr-03	0	false	0	true	341	102	5	4	0	0	967	0	0	0	0	0	0	0	0	210	21248	234	16	218	0	0	0	0624	Disks phase
773	10875	773	POLYGON ((1991927.5577 543728.0457, 1991927.5577 544993.8123, 1992930.0453 544993.8123, 1992930.0453 543728.0457, 1991927.5577 543728.0457))	12		41	10875	1594667755813	1594667755949	136	4	9	mr-10	0	false	0	true	127	35	5	4	0	0	967	0	0	0	0	0	0	0	0	91	11466	124	8	116	0	0	0	0624	Disks phase
357	10459	357	POLYGON ((1982090.6485 561883.8853, 1982090.6485 561923.4405, 1982121.9763 561923.4405, 1982121.9763 561883.8853, 1982090.6485 561883.8853))	12		41	10459	1594667754646	1594667754700	54	4	6	mr-06	0	false	0	true	43	27	7	5	0	0	967	0	0	0	0	0	0	0	0	12	3248	36	0	36	0	0	0	0624	Disks phase
355	10457	355	POLYGON ((1981965.3376 561765.2197, 1981965.3376 561844.3301, 1982027.9931 561844.3301, 1982027.9931 561765.2197, 1981965.3376 561765.2197))	12		41	10457	1594667754640	1594667754766	126	4	6	mr-06	0	false	0	true	118	81	4	4	0	0	967	0	0	0	0	0	0	0	0	16	13616	148	8	140	0	0	0	0624	Disks phase
862	10964	862	POLYGON ((1987917.6075 533601.913, 1987917.6075 536133.4462, 1989922.5826 536133.4462, 1989922.5826 533601.913, 1987917.6075 533601.913))	12		41	10964	1594667755973	1594667756183	210	4	12	mr-05	0	false	0	true	202	54	4	4	0	0	967	0	0	0	0	0	0	0	0	146	42624	452	36	416	0	0	0	0624	Disks phase
721	10823	721	POLYGON ((1985912.6324 547525.3455, 1985912.6324 548791.1121, 1986915.1199 548791.1121, 1986915.1199 547525.3455, 1985912.6324 547525.3455))	12		41	10823	1594667755623	1594667755925	302	5	6	mr-06	0	false	0	true	292	27	5	3	0	0	967	0	0	0	0	0	0	0	0	254	8984	98	12	86	0	0	0	0624	Disks phase
184	10286	184	POLYGON ((1978393.9757 561448.7781, 1978393.9757 562081.6614, 1978895.2194 562081.6614, 1978895.2194 561448.7781, 1978393.9757 561448.7781))	12		41	10286	1594667754251	1594667754716	465	9	7	mr-09	0	false	0	true	452	94	4	4	0	159	1010	0	0	0	0	0	0	0	0	155	11062	122	10	112	0	0	0	0624	Disks phase
13	10115	13	POLYGON ((1967366.6125 570309.1442, 1967366.6125 570942.0275, 1967867.8562 570942.0275, 1967867.8562 570309.1442, 1967366.6125 570309.1442))	12		41	10115	1594667753891	1594667754155	264	15	6	mr-06	0	false	0	true	176	47	73	7	0	0	967	0	0	0	0	0	0	0	0	0	6768	76	4	72	0	0	0	0624	Disks phase
410	10512	410	POLYGON ((1991927.5577 561448.7781, 1991927.5577 563980.3112, 1993932.5329 563980.3112, 1993932.5329 561448.7781, 1991927.5577 561448.7781))	12		41	10512	1594667754703	1594667755243	540	5	10	mr-01	0	false	0	true	529	78	6	4	0	217	1010	0	0	0	0	0	0	0	0	218	19174	206	16	190	0	0	0	0624	Disks phase
706	10808	706	POLYGON ((1982905.1697 547525.3455, 1982905.1697 548791.1121, 1983907.6572 548791.1121, 1983907.6572 547525.3455, 1982905.1697 547525.3455))	12		41	10808	1594667755612	1594667755993	381	5	4	mr-02	0	false	0	true	371	35	5	4	0	56	1010	0	0	0	0	0	0	0	0	325	9926	110	10	100	0	0	0	0624	Disks phase
531	10633	531	POLYGON ((1975887.7567 546259.5789, 1975887.7567 548791.1121, 1977892.7319 548791.1121, 1977892.7319 546259.5789, 1975887.7567 546259.5789))	12		41	10633	1594667755160	1594667755333	173	5	6	mr-06	0	false	0	true	163	36	5	4	0	0	967	0	0	0	0	0	0	0	0	125	20746	226	20	206	0	0	0	0624	Disks phase
37	10139	37	POLYGON ((1964860.3936 563980.3112, 1964860.3936 565246.0778, 1965862.8811 565246.0778, 1965862.8811 563980.3112, 1964860.3936 563980.3112))	12		41	10139	1594667753895	1594667754155	260	12	6	mr-06	0	false	0	true	176	61	72	18	0	0	967	0	0	0	0	0	0	0	0	0	9604	106	14	92	0	0	0	0624	Disks phase
676	10778	676	POLYGON ((1971877.8065 536133.4462, 1971877.8065 538664.9794, 1973882.7816 538664.9794, 1973882.7816 536133.4462, 1971877.8065 536133.4462))	12		41	10778	1594667755595	1594667755808	213	4	3	mr-04	0	false	0	true	204	52	5	4	0	8	1010	0	0	0	0	0	0	0	0	149	31338	334	28	306	0	0	0	0624	Disks phase
522	10624	522	POLYGON ((1977391.4881 548791.1121, 1977391.4881 549423.9954, 1977892.7319 549423.9954, 1977892.7319 548791.1121, 1977391.4881 548791.1121))	12		41	10624	1594667755075	1594667755587	512	5	9	mr-10	0	false	0	true	503	30	4	4	0	224	1010	0	0	0	0	0	0	0	0	225	8180	90	8	82	0	0	0	0624	Disks phase
290	10392	290	POLYGON ((1989170.717 571416.69, 1989170.717 571495.8004, 1989233.3724 571495.8004, 1989233.3724 571416.69, 1989170.717 571416.69))	12		41	10392	1594667754489	1594667754529	40	4	6	mr-06	0	false	0	true	30	18	6	4	0	0	967	0	0	0	0	0	0	0	0	0	1808	20	4	16	0	0	0	0624	Disks phase
779	10881	779	POLYGON ((1981902.6821 538664.9794, 1981902.6821 541196.5126, 1983907.6572 541196.5126, 1983907.6572 538664.9794, 1981902.6821 538664.9794))	12		41	10881	1594667755847	1594667756139	292	3	10	mr-01	0	false	0	true	284	40	5	4	0	168	1010	0	0	0	0	0	0	0	0	51	22988	250	20	230	0	0	0	0624	Disks phase
822	10924	822	POLYGON ((1986915.1199 536133.4462, 1986915.1199 537399.2128, 1987917.6075 537399.2128, 1987917.6075 536133.4462, 1986915.1199 536133.4462))	12		41	10924	1594667755931	1594667756146	215	3	8	mr-03	0	false	0	true	208	47	4	4	0	0	967	0	0	0	0	0	0	0	0	151	20288	220	22	198	0	0	0	0624	Disks phase
532	10634	532	POLYGON ((1977892.7319 546259.5789, 1977892.7319 548791.1121, 1979897.707 548791.1121, 1979897.707 546259.5789, 1977892.7319 546259.5789))	12		41	10634	1594667755191	1594667755355	164	3	6	mr-06	0	false	0	true	158	49	3	3	0	0	967	0	0	0	0	0	0	0	0	104	26248	284	32	252	0	0	0	0624	Disks phase
685	10787	685	POLYGON ((1972880.2941 534867.6796, 1972880.2941 536133.4462, 1973882.7816 536133.4462, 1973882.7816 534867.6796, 1972880.2941 534867.6796))	12		41	10787	1594667755601	1594667755912	311	4	3	mr-04	0	false	0	true	300	33	7	5	0	8	1010	0	0	0	0	0	0	0	0	256	11162	122	6	116	0	0	0	0624	Disks phase
266	10368	266	POLYGON ((1979897.707 565246.0778, 1979897.707 566511.8444, 1980900.1946 566511.8444, 1980900.1946 565246.0778, 1979897.707 565246.0778))	12		41	10368	1594667754473	1594667754691	218	7	1	mr-07	0	false	0	true	206	31	5	4	0	136	1010	0	0	0	0	0	0	0	0	16	7358	80	8	72	0	0	0	0624	Disks phase
826	10928	826	POLYGON ((1989922.5826 542462.2792, 1989922.5826 543728.0457, 1990925.0702 543728.0457, 1990925.0702 542462.2792, 1989922.5826 542462.2792))	12		41	10928	1594667755932	1594667756179	247	1	6	mr-06	0	false	0	true	242	45	4	3	0	63	1010	0	0	0	0	0	0	0	0	116	17580	190	16	174	0	0	0	0624	Disks phase
407	10509	407	POLYGON ((1989922.5826 561448.7781, 1989922.5826 563980.3112, 1991927.5577 563980.3112, 1991927.5577 561448.7781, 1989922.5826 561448.7781))	12		41	10509	1594667754702	1594667755253	551	17	10	mr-01	0	false	0	true	526	59	8	4	0	217	1010	0	0	0	0	0	0	0	0	210	20652	224	20	204	0	0	0	0624	Disks phase
233	10335	233	POLYGON ((1975887.7567 556385.7117, 1975887.7567 557651.4783, 1976890.2443 557651.4783, 1976890.2443 556385.7117, 1975887.7567 556385.7117))	12		41	10335	1594667754442	1594667754503	61	5	6	mr-06	0	false	0	true	50	30	6	4	0	0	967	0	0	0	0	0	0	0	0	0	7030	78	8	70	0	0	0	0624	Disks phase
112	10214	112	POLYGON ((1964860.3936 558917.2449, 1964860.3936 560183.0115, 1965862.8811 560183.0115, 1965862.8811 558917.2449, 1964860.3936 558917.2449))	12		41	10214	1594667754168	1594667754464	296	4	3	mr-04	0	false	0	true	288	29	4	4	0	13	1010	0	0	0	0	0	0	0	0	217	8308	92	6	86	0	0	0	0624	Disks phase
643	10745	643	POLYGON ((1969872.8314 533601.913, 1969872.8314 536133.4462, 1971877.8065 536133.4462, 1971877.8065 533601.913, 1969872.8314 533601.913))	12		41	10745	1594667755377	1594667755693	316	6	8	mr-03	0	false	0	true	307	99	3	4	0	0	967	0	0	0	0	0	0	0	0	178	24998	270	40	230	0	0	0	0624	Disks phase
741	10843	741	POLYGON ((1991927.5577 548791.1121, 1991927.5577 550056.8787, 1992930.0453 550056.8787, 1992930.0453 548791.1121, 1991927.5577 548791.1121))	12		41	10843	1594667755648	1594667755943	295	6	6	mr-06	0	false	0	true	285	38	4	3	0	0	967	0	0	0	0	0	0	0	0	246	17046	186	10	176	0	0	0	0624	Disks phase
457	10559	457	POLYGON ((1969872.8314 551322.6453, 1969872.8314 553854.1785, 1971877.8065 553854.1785, 1971877.8065 551322.6453, 1969872.8314 551322.6453))	12		41	10559	1594667754762	1594667754990	228	3	3	mr-04	0	false	0	true	221	35	4	3	0	10	1010	0	0	0	0	0	0	0	0	172	15974	174	8	166	0	0	0	0624	Disks phase
720	10822	720	POLYGON ((1983907.6572 546259.5789, 1983907.6572 548791.1121, 1985912.6324 548791.1121, 1985912.6324 546259.5789, 1983907.6572 546259.5789))	12		41	10822	1594667755623	1594667755923	300	5	6	mr-06	0	false	0	true	291	42	4	4	0	0	967	0	0	0	0	0	0	0	0	240	21570	232	12	220	0	0	0	0624	Disks phase
73	10175	73	POLYGON ((1975887.7567 569043.3776, 1975887.7567 571574.9108, 1977892.7319 571574.9108, 1977892.7319 569043.3776, 1975887.7567 569043.3776))	12		41	10175	1594667753900	1594667754174	274	10	6	mr-06	0	false	0	true	193	94	71	7	0	0	967	0	0	0	0	0	0	0	0	0	30724	328	26	302	0	0	0	0624	Disks phase
311	10413	311	POLYGON ((1992428.8015 572207.7941, 1992428.8015 572524.2358, 1992679.4234 572524.2358, 1992679.4234 572207.7941, 1992428.8015 572207.7941))	12		41	10413	1594667754505	1594667754969	464	6	4	mr-02	0	false	0	true	453	43	5	4	0	230	1010	0	0	0	0	0	0	0	0	157	8066	88	4	84	0	0	0	0624	Disks phase
877	10979	877	POLYGON ((1994935.0204 536133.4462, 1994935.0204 537399.2128, 1995937.508 537399.2128, 1995937.508 536133.4462, 1994935.0204 536133.4462))	12		41	10979	1594667756107	1594667756167	60	3	8	mr-03	0	false	0	true	51	33	6	5	0	0	967	0	0	0	0	0	0	0	0	6	13210	144	12	132	0	0	0	0624	Disks phase
858	10960	858	POLYGON ((1989922.5826 537399.2128, 1989922.5826 538664.9794, 1990925.0702 538664.9794, 1990925.0702 537399.2128, 1989922.5826 537399.2128))	12		41	10960	1594667755961	1594667756172	211	4	8	mr-03	0	false	0	true	203	32	4	3	0	0	967	0	0	0	0	0	0	0	0	170	7478	82	10	72	0	0	0	0624	Disks phase
127	10229	127	POLYGON ((1965862.8811 553854.1785, 1965862.8811 556385.7117, 1967867.8562 556385.7117, 1967867.8562 553854.1785, 1965862.8811 553854.1785))	12		41	10229	1594667754183	1594667754479	296	4	6	mr-06	0	false	0	true	288	48	4	3	0	0	967	0	0	0	0	0	0	0	0	227	12404	136	18	118	0	0	0	0624	Disks phase
433	10535	433	POLYGON ((1993932.5329 553854.1785, 1993932.5329 556385.7117, 1995937.508 556385.7117, 1995937.508 553854.1785, 1993932.5329 553854.1785))	12		41	10535	1594667754727	1594667755155	428	3	6	mr-06	0	false	0	true	419	49	6	4	0	123	1010	0	0	0	0	0	0	0	0	199	21374	230	28	202	0	0	0	0624	Disks phase
634	10736	634	POLYGON ((1969872.8314 537399.2128, 1969872.8314 538032.0961, 1970374.0752 538032.0961, 1970374.0752 537399.2128, 1969872.8314 537399.2128))	12		41	10736	1594667755366	1594667755613	247	6	11	mr-12	0	false	0	true	238	25	3	3	0	0	967	0	0	0	0	0	0	0	0	197	6136	68	10	58	0	0	0	0624	Disks phase
365	10467	365	POLYGON ((1981934.0099 561725.6645, 1981934.0099 561765.2197, 1981965.3376 561765.2197, 1981965.3376 561725.6645, 1981934.0099 561725.6645))	12		41	10467	1594667754666	1594667755648	982	3	6	mr-06	0	false	0	true	975	773	4	4	0	123	1010	0	0	0	0	0	0	0	0	0	23396	256	20	236	0	0	0	0624	Disks phase
456	10558	456	POLYGON ((1967867.8562 551322.6453, 1967867.8562 553854.1785, 1969872.8314 553854.1785, 1969872.8314 551322.6453, 1967867.8562 551322.6453))	12		41	10558	1594667754758	1594667755264	506	7	10	mr-01	0	false	0	true	495	46	4	4	0	217	1010	0	0	0	0	0	0	0	0	184	19272	212	22	190	0	0	0	0624	Disks phase
338	10440	338	POLYGON ((1993932.5329 563980.3112, 1993932.5329 566511.8444, 1995937.508 566511.8444, 1995937.508 563980.3112, 1993932.5329 563980.3112))	12		41	10440	1594667754543	1594667754703	160	5	10	mr-01	0	false	0	true	150	42	5	4	0	0	967	0	0	0	0	0	0	0	0	106	15232	168	16	152	0	0	0	0624	Disks phase
534	10636	534	POLYGON ((1977892.7319 543728.0457, 1977892.7319 546259.5789, 1979897.707 546259.5789, 1979897.707 543728.0457, 1977892.7319 543728.0457))	12		41	10636	1594667755203	1594667755359	156	4	7	mr-09	0	false	0	true	146	47	6	5	0	0	967	0	0	0	0	0	0	0	0	98	30536	326	26	300	0	0	0	0624	Disks phase
458	10560	458	POLYGON ((1967867.8562 550056.8787, 1967867.8562 551322.6453, 1968870.3438 551322.6453, 1968870.3438 550056.8787, 1967867.8562 550056.8787))	12		41	10560	1594667754766	1594667755160	394	3	6	mr-06	0	false	0	true	387	35	4	4	0	123	1010	0	0	0	0	0	0	0	0	344	13130	144	10	134	0	0	0	0624	Disks phase
576	10678	576	POLYGON ((1969872.8314 541196.5126, 1969872.8314 543728.0457, 1971877.8065 543728.0457, 1971877.8065 541196.5126, 1969872.8314 541196.5126))	12		41	10678	1594667755321	1594667755647	326	4	6	mr-06	0	false	0	true	318	67	4	4	0	0	967	0	0	0	0	0	0	0	0	237	50252	524	34	490	0	0	0	0624	Disks phase
351	10453	351	POLYGON ((1982090.6485 561923.4405, 1982090.6485 562002.5509, 1982153.304 562002.5509, 1982153.304 561923.4405, 1982090.6485 561923.4405))	12		41	10453	1594667754610	1594667755377	767	4	5	mr-11	0	false	0	true	759	267	4	3	0	386	1010	0	0	0	0	0	0	0	0	61	18786	206	24	182	0	0	0	0624	Disks phase
870	10972	870	POLYGON ((1991927.5577 536133.4462, 1991927.5577 536449.8878, 1992178.1796 536449.8878, 1992178.1796 536133.4462, 1991927.5577 536133.4462))	12		41	10972	1594667755989	1594667756187	198	6	4	mr-02	0	false	0	true	189	44	3	3	0	0	967	0	0	0	0	0	0	0	0	142	12794	138	12	126	0	0	0	0624	Disks phase
814	10916	814	POLYGON ((1982905.1697 533601.913, 1982905.1697 534867.6796, 1983907.6572 534867.6796, 1983907.6572 533601.913, 1982905.1697 533601.913))	12		41	10916	1594667755925	1594667756177	252	4	6	mr-06	0	false	0	true	243	35	5	3	0	63	1010	0	0	0	0	0	0	0	0	123	9538	104	10	94	0	0	0	0624	Disks phase
560	10662	560	POLYGON ((1968870.3438 542462.2792, 1968870.3438 543095.1625, 1969371.5876 543095.1625, 1969371.5876 542462.2792, 1968870.3438 542462.2792))	12		41	10662	1594667755308	1594667755602	294	4	11	mr-12	0	false	0	true	284	32	6	5	0	0	967	0	0	0	0	0	0	0	0	241	11334	124	6	118	0	0	0	0624	Disks phase
131	10233	131	POLYGON ((1968870.3438 556385.7117, 1968870.3438 557651.4783, 1969872.8314 557651.4783, 1969872.8314 556385.7117, 1968870.3438 556385.7117))	12		41	10233	1594667754185	1594667754455	270	4	5	mr-11	0	false	0	true	260	48	6	4	0	0	967	0	0	0	0	0	0	0	0	193	12242	130	16	114	0	0	0	0624	Disks phase
587	10689	587	POLYGON ((1967241.3015 537557.4336, 1967241.3015 537715.6544, 1967366.6125 537715.6544, 1967366.6125 537557.4336, 1967241.3015 537557.4336))	12		41	10689	1594667755333	1594667755606	273	4	6	mr-06	0	false	0	true	263	18	6	4	0	0	967	0	0	0	0	0	0	0	0	242	4144	46	2	44	0	0	0	0624	Disks phase
820	10922	820	POLYGON ((1986915.1199 537399.2128, 1986915.1199 538664.9794, 1987917.6075 538664.9794, 1987917.6075 537399.2128, 1986915.1199 537399.2128))	12		41	10922	1594667755930	1594667756179	249	3	6	mr-06	0	false	0	true	242	51	4	4	0	63	1010	0	0	0	0	0	0	0	0	114	20758	228	22	206	0	0	0	0624	Disks phase
747	10849	747	POLYGON ((1988168.2294 547208.9039, 1988168.2294 547525.3455, 1988418.8513 547525.3455, 1988418.8513 547208.9039, 1988168.2294 547208.9039))	12		41	10849	1594667755706	1594667756131	425	4	10	mr-01	0	false	0	true	415	29	6	4	0	168	1010	0	0	0	0	0	0	0	0	192	9196	102	10	92	0	0	0	0624	Disks phase
99	10201	99	POLYGON ((1965361.6373 562081.6614, 1965361.6373 562714.5447, 1965862.8811 562714.5447, 1965862.8811 562081.6614, 1965361.6373 562081.6614))	12		41	10201	1594667754153	1594667754448	295	5	6	mr-06	0	false	0	true	286	31	4	3	0	0	967	0	0	0	0	0	0	0	0	243	4876	54	4	50	0	0	0	0624	Disks phase
528	10630	528	POLYGON ((1971877.8065 543728.0457, 1971877.8065 544993.8123, 1972880.2941 544993.8123, 1972880.2941 543728.0457, 1971877.8065 543728.0457))	12		41	10630	1594667755133	1594667755319	186	5	6	mr-06	0	false	0	true	175	24	5	4	1	0	1010	0	0	0	0	0	0	0	0	144	6214	68	6	62	0	0	0	0624	Disks phase
34	10136	34	POLYGON ((1963857.906 565246.0778, 1963857.906 566511.8444, 1964860.3936 566511.8444, 1964860.3936 565246.0778, 1963857.906 565246.0778))	12		41	10136	1594667753895	1594667754192	297	16	5	mr-11	0	false	0	true	203	57	78	8	0	0	967	0	0	0	0	0	0	0	0	0	6258	70	6	64	0	0	0	0624	Disks phase
235	10337	235	POLYGON ((1977892.7319 556385.7117, 1977892.7319 558917.2449, 1979897.707 558917.2449, 1979897.707 556385.7117, 1977892.7319 556385.7117))	12		41	10337	1594667754443	1594667754501	58	6	6	mr-06	0	false	0	true	46	40	6	4	0	0	967	0	0	0	0	0	0	0	0	0	13594	146	12	134	0	0	0	0624	Disks phase
366	10468	366	POLYGON ((1981902.6821 561686.1093, 1981902.6821 561725.6645, 1981934.0099 561725.6645, 1981934.0099 561686.1093, 1981902.6821 561686.1093))	12		41	10468	1594667754671	1594667755006	335	3	4	mr-02	0	false	0	true	326	68	6	5	0	230	1010	0	0	0	0	0	0	0	0	0	6182	68	4	64	0	0	0	0624	Disks phase
771	10873	771	POLYGON ((1992930.0453 544993.8123, 1992930.0453 545626.6956, 1993431.2891 545626.6956, 1993431.2891 544993.8123, 1992930.0453 544993.8123))	12		41	10873	1594667755807	1594667755973	166	4	4	mr-02	0	false	0	true	157	22	5	4	0	56	1010	0	0	0	0	0	0	0	0	133	6204	68	8	60	0	0	0	0624	Disks phase
