jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
12		26	8935	1596052730634	1596052730900	266	16	6	mr-10	0	false	0	true	225	78	25	14	0	13	3015	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	51496	649	0838	Disks phase
12		26	8939	1596052730634	1596052730751	117	18	10	mr-07	0	false	0	true	73	67	26	10	0	0	2964	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	52270	651	0838	Disks phase
12		26	8938	1596052730634	1596052730751	117	17	5	mr-03	0	false	0	true	79	78	21	10	0	0	2952	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	50487	628	0838	Disks phase
12		26	8937	1596052730634	1596052730755	121	16	1	mr-02	0	false	0	true	81	78	24	11	0	0	2948	0	0	0	67141632	468	75616	0	0	0	0	0	0	0	2	52095	668	0838	Disks phase
12		26	8934	1596052730634	1596052730790	156	14	9	mr-05	0	false	0	true	119	90	22	11	1	27	3018	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	2	49762	633	0838	Disks phase
12		26	8936	1596052730634	1596052730795	161	17	7	mr-01	0	false	0	true	117	83	27	12	0	0	2972	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	53122	680	0838	Disks phase
12		26	8942	1596052730635	1596052730923	288	12	4	mr-09	0	false	0	true	255	78	21	11	0	174	3015	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	50513	651	0838	Disks phase
12		26	8944	1596052730635	1596052730849	214	13	3	mr-06	0	false	0	true	178	84	23	12	0	80	3035	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	50376	634	0838	Disks phase
12		26	8943	1596052730635	1596052730738	103	14	8	mr-12	0	false	0	true	65	62	24	10	0	0	3000	0	0	0	67141632	460	75592	0	0	0	0	0	0	0	2	50380	627	0838	Disks phase
12		26	8941	1596052730635	1596052730784	149	17	12	mr-04	0	false	0	true	104	100	28	12	0	0	3024	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	51811	656	0838	Disks phase
12		26	8945	1596052730635	1596052730825	190	14	11	mr-08	0	false	0	true	152	67	24	11	0	32	2999	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	12	49709	656	0838	Disks phase
12		26	8940	1596052730635	1596052730828	193	16	2	mr-11	0	false	0	true	151	92	25	11	1	48	3062	0	0	0	67141632	470	75632	0	0	0	0	0	0	0	2	50654	651	0838	Disks phase
12		27	9313	1596052731752	1596052732007	255	4	6	mr-10	0	false	0	true	240	45	11	12	0	0	1567	0	0	0	0	0	0	0	0	173	13380	128	12	116	0	0	0	0838	Disks phase
12		27	9314	1596052731752	1596052731833	81	4	3	mr-06	0	false	0	true	65	8	12	11	0	0	1567	0	0	0	0	0	0	0	0	54	1984	22	2	20	0	0	0	0838	Disks phase
12		27	9316	1596052731753	1596052731969	216	5	7	mr-01	0	false	0	true	199	9	12	11	0	0	1567	0	0	0	0	0	0	0	0	188	1876	20	2	18	0	0	0	0838	Disks phase
12		27	9315	1596052731753	1596052731851	98	4	6	mr-10	0	false	0	true	83	8	11	11	0	0	1567	0	0	0	0	0	0	0	0	64	1262	14	0	14	0	0	0	0838	Disks phase
12		27	9317	1596052731754	1596052731783	29	3	4	mr-09	0	false	0	true	16	6	10	9	0	0	1567	0	0	0	0	0	0	0	0	0	542	6	0	6	0	0	0	0838	Disks phase
12		27	9318	1596052731754	1596052731796	42	4	6	mr-10	0	false	0	true	24	8	14	12	0	0	1567	0	0	0	0	0	0	0	0	6	540	6	0	6	0	0	0	0838	Disks phase
12		27	9319	1596052731754	1596052731834	80	5	3	mr-06	0	false	0	true	63	7	12	11	0	0	1567	0	0	0	0	0	0	0	0	56	1520	16	2	14	0	0	0	0838	Disks phase
12		27	9321	1596052731755	1596052731988	233	7	6	mr-10	0	false	0	true	210	19	16	11	0	0	1567	0	0	0	0	0	0	0	0	180	7384	74	8	66	0	0	0	0838	Disks phase
12		27	9320	1596052731755	1596052731850	95	4	8	mr-12	0	false	0	true	78	7	12	10	1	0	1610	0	0	0	0	0	0	0	0	66	1338	14	2	12	0	0	0	0838	Disks phase
12		27	9322	1596052731756	1596052731998	242	7	7	mr-01	0	false	0	true	226	37	9	9	0	0	1567	0	0	0	0	0	0	0	0	179	15992	146	12	134	0	0	0	0838	Disks phase
12		27	9324	1596052731756	1596052731981	225	6	3	mr-06	0	false	0	true	207	27	12	11	0	0	1567	0	0	0	0	0	0	0	0	177	4216	46	10	36	0	0	0	0838	Disks phase
12		27	9323	1596052731756	1596052732191	435	10	8	mr-12	0	false	0	true	413	37	12	10	0	164	1610	0	0	0	0	0	0	0	0	353	15810	144	6	138	0	0	0	0838	Disks phase
12		27	9325	1596052731757	1596052731970	213	9	2	mr-11	0	false	0	true	180	16	24	13	0	0	1567	0	0	0	0	0	0	0	0	156	4604	48	6	42	0	0	0	0838	Disks phase
12		27	9326	1596052731757	1596052731976	219	8	2	mr-11	0	false	0	true	199	26	12	12	0	0	1567	0	0	0	0	0	0	0	0	167	2294	24	4	20	0	0	0	0838	Disks phase
12		27	9524	1596052732050	1596052732226	176	18	12	mr-04	0	false	0	true	148	39	10	10	0	11	1610	0	0	0	0	0	0	0	0	105	5398	54	0	54	0	0	0	0838	Disks phase
12		27	9525	1596052732061	1596052732389	328	3	5	mr-03	0	false	0	true	315	26	10	10	0	174	1610	0	0	0	0	0	0	0	0	97	3822	40	0	40	0	0	0	0838	Disks phase
12		27	9526	1596052732067	1596052732229	162	19	12	mr-04	0	false	0	true	133	38	10	10	0	11	1610	0	0	0	0	0	0	0	0	90	13872	126	4	122	0	0	0	0838	Disks phase
12		27	9527	1596052732084	1596052732247	163	8	6	mr-10	0	false	0	true	144	70	11	10	0	0	1567	0	0	0	0	0	0	0	0	67	19008	160	16	144	0	0	0	0838	Disks phase
12		27	9528	1596052732147	1596052732389	242	14	9	mr-05	0	false	0	true	215	32	13	12	0	161	1610	0	0	0	0	0	0	0	0	180	10960	110	8	102	0	0	0	0838	Disks phase
12		27	9529	1596052732160	1596052732362	202	3	7	mr-01	0	false	0	true	186	18	13	12	0	0	1567	0	0	0	0	0	0	0	0	163	4720	50	2	48	0	0	0	0838	Disks phase
12		27	9530	1596052732163	1596052732400	237	10	10	mr-07	0	false	0	true	215	21	12	11	0	0	1567	0	0	0	0	0	0	0	0	190	3614	40	2	38	0	0	0	0838	Disks phase
12		27	9531	1596052732164	1596052732377	213	3	3	mr-06	0	false	0	true	196	16	14	13	0	19	1610	0	0	0	0	0	0	0	0	153	1766	18	4	14	0	0	0	0838	Disks phase
