18554	33032.69	19976.96	8
15750	31159.76	25841.23	8
16569	32482.6	15742.03	8
5223	31663.55	13154.3	8
13495	31673.17	12936.29	8
4689	31355.82	12817.11	8
2566	31852.92	12343.11	8
19690	33873.92	26046.57	8
7273	21006.48	19973.04	8
4956	22069.58	29243.12	8
17076	31123.21	23059.01	8
16729	22615.26	14610.37	8
11341	31207.74	23048.4	8
18575	31436.29	23092.61	8
8557	25001.36	17881.91	8
19383	32488.79	21192.36	8
2888	35712.99	13209.57	8
1008	18331.15	17986.62	8
1701	36174.19	16039.04	8
4459	20244.76	16894.11	8
19942	18542.55	25387.29	8
12714	19619.06	21614.1	8
14785	19604.85	21609.15	8
14998	17483.2	16984.16	8
15552	26770.64	22008.87	8
12537	32382.78	22889.28	8
16160	32258.58	23049.61	8
17800	32364.71	23093.73	8
7984	32366.54	23008.6	8
15632	17182.92	29272.58	8
12740	34811.14	17027.34	8
19108	18614.38	27244.23	8
8093	30608.76	23324.04	8
10455	30991.62	23563.34	8
17698	27922.22	20993.47	8
8251	19834.22	19867.8	8
11887	24038	12494.6	8
4517	17985.6	21167.84	8
8025	19209.35	27472.12	8
16903	17490.52	21522.29	8
11194	17437.31	21538.67	8
9445	26103.59	15592.46	8
17670	19400.08	27250.64	8
1323	28766.88	23532.59	8
16727	16826.94	29249.33	8
13338	21310.94	21105.79	8
11802	35360.61	20944.39	8
760	25610.33	18291.81	8
19342	23477.26	19154.95	8
15159	23350.03	19103.86	8
280	28824.62	17439.57	8
15689	29079.7	17222.22	8
7448	19553.4	20733.27	8
15606	19315.3	21611.92	8
8667	19316.71	21609.47	8
18667	23522.97	22130.48	8
19076	17170.01	20058.57	8
17955	23443.51	22594.67	8
7477	23530.46	22639.22	8
14990	22858.55	22313.49	8
2418	30589.83	17642.59	8
4957	26465.26	27244.46	8
4033	21946.38	23646.12	8
1056	18729.83	28404.71	8
14963	18799.85	28668.36	8
9345	24013.02	12612.85	8
18248	18963.88	27916.07	8
1428	18819.7	24093.24	8
13669	28244.43	23083.7	8
8131	28234.15	23069.26	8
11040	19842.35	26973.93	8
439	21944.41	23700.32	8
9432	20100.77	16106.4	8
19478	21857.15	17727.33	8
14020	27943.36	22185.53	8
9502	32746.12	20366.96	8
15799	32798.51	20349.3	8
2204	32791.08	20371.45	8
13761	16970.53	17365.45	8
2419	24570.9	19795	8
4060	27364.54	21886.33	8
6895	31480.11	22888.45	8
16333	17634.87	15176.31	8
19588	31850.91	24633.2	8
11472	32134.27	24393.16	8
8731	22669.08	15755.44	8
4702	16908.17	17165.33	8
5857	29574.3	22234.4	8
4478	36021.02	12737.05	8
1023	16884.51	18625.97	8
3618	25631.12	21818.47	8
4902	17138.14	20285.28	8
8933	15556.77	13978.65	8
10965	27535.85	24799.93	8
16132	37125.99	24656.89	8
10920	16148.83	19327.78	8
11540	25521.74	19566.97	8
18253	27103.94	20589.4	8
3022	36741.33	27789.06	8
19338	21279.37	25401.16	8
17250	25539.88	19544.44	8
9010	24694.2	18882.03	8
19952	17844.77	20920.88	8
19824	25868.11	20917.87	8
1254	23797.35	14676.3	8
14532	26177.5	15006.16	8
6666	22428.79	16099.37	8
5430	21926.31	17010.56	8
5889	21918.92	17015.71	8
9206	29008.84	21763.49	8
18521	17525.77	27448.21	8
5556	20335.59	24578.63	8
59	22631.31	20860	8
9007	18903.88	20446.04	8
19477	22377.24	23968.81	8
8356	22397.27	23991.21	8
12509	22394.8	23984.88	8
16352	26570.76	24197.59	8
2092	26570.55	24197.03	8
15115	30168.78	16461.66	8
4526	27612.78	27064.36	8
17834	21195.83	20829.82	8
15375	22348.63	20843.32	8
11424	35961.09	23480.19	8
1263	35173.01	26674.71	8
15251	36208.07	25972.62	8
18877	36207.32	25972.62	8
13923	36076.34	25433.69	8
13570	32802.85	19383.74	8
4633	14606.01	24714.25	8
17681	23045.74	20970.26	8
15691	23055.43	21003.61	8
10324	22987.57	21011.75	8
6205	22988.86	21204.37	8
9941	22058.12	21243.98	8
10631	17528.05	25042	8
6837	17403.03	25231.75	8
13240	21551.91	22499.42	8
12053	22062.82	22578.08	8
6389	22062.48	22578.75	8
4413	24128.05	14510.64	8
18225	21340.34	21142.07	8
19187	32544.69	17584.56	8
11318	14055.47	24193.35	8
11703	32911.8	19541.48	8
13832	20006.89	14682.76	8
9771	20004.21	14676.65	8
5308	29684.99	21848.7	8
5998	17962.64	18154.51	8
15199	23573.92	21901.86	8
6549	23580.4	22053.73	8
2426	21837.52	21121.39	8
9837	13892.5	24305.39	8
16770	28052.97	24534.34	8
5015	26122.86	25481.55	8
5122	25811.94	25941.36	8
8262	25592.34	26029.02	8
8133	25982.4	26681.65	8
723	26165.78	26788.06	8
1849	35530.14	12746.05	8
6583	17406.24	21498.42	8
17225	17318.5	22365.81	8
11462	23826.42	21436.76	8
12872	22845.85	17598.24	8
13858	13971.71	24288.05	8
13590	30015.25	25344.03	8
5024	21686.17	21837.36	8
13166	13893.73	24079.93	8
19358	26191.36	13945.98	8
4500	26189.74	13949.1	8
19054	26142.26	14012.33	8
18261	33150.37	16856.03	8
12692	26427	23174	8
8903	14370.07	23718.42	8
498	15297.5	24039.02	8
19666	15133.11	18436.6	8
1454	25570.62	26185.66	8
916	25421.14	26201.9	8
9097	13466.93	24568.08	8
15911	22076.66	22006.17	8
7467	36140.5	26948.02	8
13476	26858.35	19523.02	8
6948	19998.74	14669	8
19755	27468.2	14996.33	8
6055	29400.61	21294.81	8
9252	28759.06	19909.63	8
16512	29427.84	21485.71	8
12765	28848.45	21941.9	8
6878	15412.37	24552.89	8
8166	15496.99	24380.53	8
14585	27952.26	13803.9	8
8268	27947.77	13803.35	8
12550	15262.06	23591.85	8
14635	30037.96	15221.97	8
7397	29382.75	20447.81	8
10565	15735.96	25207.15	8
5811	15786.3	25058.9	8
13675	31901.3	21047.75	8
18695	31916.51	21092.46	8
19654	28667.23	22291.4	8
19805	35343.1	21929.66	8
19450	20831.49	12204.77	8
10861	30423.66	20881.3	8
4718	16010.17	24912.24	8
7620	23899.43	14813.61	8
7116	25735.58	16940.2	8
15123	21286.02	20855.96	8
13413	23714.07	21859.21	8
5671	24107.87	17436.4	8
15041	32208.56	20293.35	8
10375	23611.88	21605.06	8
9927	25470.14	22232.79	8
10303	17922.55	19202.83	8
18095	22714.19	21834.95	8
6680	27196.23	16048.82	8
4437	19601.6	27691.35	8
13974	19604.44	27689.89	8
9311	19523.38	27696.02	8
14960	18384.33	27868.75	8
4758	18408.83	27875.1	8
15152	18263.1	27895.33	8
356	17919.8	28043.87	8
6591	27982.66	18746.63	8
19910	16549.14	27869	8
13757	27751.94	27857.31	8
19684	26479.07	17848.22	8
18989	18735.52	15125.22	8
14851	17572.84	15224.66	8
6429	18485.21	15300.02	8
13668	36203.11	21243.77	8
12764	36223.31	21291.6	8
11543	16637.65	13551.19	8
10280	26209.43	15047.24	8
11726	23653.72	20236.65	8
18209	23100.96	15030.41	8
5878	36968.81	21440.74	8
