9866	30430.934	20646.602
18554	33028.407	19973.959
15750	31155.294	25843.794
16569	32480.09	15745.147
11219	32304.229	14165.299
4689	31352.293	12820.568
2566	31857.611	12343.77
9279	23550.554	15144.266
19690	33870.657	26042.568
7273	21006.485	19973.042
4956	22064.427	29242.691
17076	31128.5	23057.442
19371	17084.003	29292.625
13074	31652.05	21102.368
19383	32492.939	21195.581
14857	37339.277	13862.583
1008	18331.236	17991.402
12414	18491.693	18395.079
19677	19826.894	17352.497
4459	20248.433	16895.871
1456	27607.345	20452.671
19942	18538.944	25384.859
12714	19615.79	21610.994
10574	18734.885	22394.149
17312	18759.794	22581.769
19826	28133.812	20043.751
2714	16264.602	20080.354
15552	26775.459	22008.185
19096	16804.253	29394.991
3818	23394.833	19079.453
13414	28259.54	16849.012
3415	16869.692	29303.541
10043	34388.697	22243.249
12537	32383.381	22884.276
16160	32260.202	23045.49
16966	32413.387	22848.62
7984	32365.941	23013.608
16314	23399.978	24180.429
15632	17184.935	29268.003
3808	34571.022	23719.472
19472	19600.849	25925.348
17395	19544.554	26037.086
9844	19832.051	19868.698
9276	20974.652	14356.086
15140	24506.104	12677.253
17207	28178.433	24491.418
11887	24033.63	12489.602
18330	17117.938	19392.92
15706	19392.393	27100.447
11030	17466.268	21503.153
15656	17465.184	21503.603
16727	16826.941	29249.328
14423	24240.658	20311.164
18952	17598.86	18101.308
19249	17667.263	16792.361
11802	35365.768	20943.606
15159	23353.489	19103.518
1718	16435.152	21147.251
280	28822.932	17444.466
15689	29075.96	17218.89
7552	19717.006	25905.278
15360	22206.253	28254.008
18891	23696.894	20030.305
1195	23585.182	22002.528
15472	23236.106	21920.813
8667	19314.968	21614.263
4198	23517.73	22247.456
16995	23430.583	21986.581
8114	36658.378	22386.468
15626	23432.897	22068.363
13887	23064.686	22124.599
7477	23532.752	22635.878
7039	23528.968	22640.676
6340	24440.348	21420.633
19891	21795.677	24079.996
4957	26466.67	27239.896
6084	17701.315	19520.197
4033	21943.273	23649.911
19401	33786.796	23687.7
15597	18518.644	20523.385
4423	32113.011	23416.059
6041	14895.88	15103.347
14963	18803.051	28672.912
4679	24001.127	12636.149
14125	16110.076	12093.212
7386	13077.646	23590.501
13669	28246.862	23079.578
19994	19310.431	26911.174
18104	18527.184	27519.145
15635	18651.722	27208.683
7764	22667.493	23094.673
439	21948.829	23702.971
526	20412.036	17199.892
2837	16166.551	12168.717
13860	18295.325	17659.841
19478	21861.849	17729.097
6651	17922.068	15831.097
13704	17826.579	15874.482
14020	27947.429	22183.299
9502	32747.286	20371.964
15799	32796.89	20353.752
13518	15702.001	16365.071
320	19563.257	27230.481
19167	14095.243	14172.111
19172	20635.442	17257.089
11609	20678.155	17286.408
9828	20693.551	17297.03
19588	31851.459	24638.211
19600	31538.225	24499.316
11472	32138.277	24394.039
19584	34164.237	20821.168
10483	29479.486	25055.613
4702	16907.812	17160.436
18322	29563.839	22230.195
5857	29573.272	22229.841
19943	29706.549	23599.944
19799	28605.083	17597.643
3618	25631.189	21818.469
8933	15558.444	13973.97
18487	24136.565	17403.594
10965	27533.332	24795.594
11540	25524.72	19563.071
131	27078.538	20560.983
19338	21282.777	25404.601
9666	26797.379	20929.843
13354	18111.814	20778.017
14104	20738.989	17397.335
6666	22432.788	16096.683
5430	21922.31	17013.357
5322	17401.515	27377.789
11945	15510.74	23376.387
19946	22040.093	19647.76
8059	21467.562	25554.9
15128	19068.697	27414.077
1302	19072.089	27414.508
